LL20_1	LL20_2	LL20_3	LDZT8_1	LDZT8_2	LDZT16_1	LDZT16_2
8.73637105643773	8.75489697626419	8.78469360387493	8.24412933320728	8.39555259641823	8.3477194885262	8.30241516070989
8.60404423125509	8.50842969954635	8.6458234435575	8.05531951239521	8.36220685061503	8.34120250379841	8.46104699262084
9.34856887361713	9.38335122491546	9.38740936205986	9.14922664699275	9.24818134300736	9.06240616538715	9.0507257284701
9.68022209857275	9.71355269614212	9.69501260901188	9.98668460906912	9.86583122317684	9.76082532860545	9.78919726749215
8.93406979384105	8.89365319412762	8.96102567525655	8.88475600904343	9.14542585230352	9.05146907272385	9.19631096082895
8.6566663139968	8.70178563980463	8.66021310046207	8.78819380274644	8.43243553098765	8.44969146162748	8.41301675658878
8.70945060284907	8.68174788656808	8.71306910304785	8.63260127603474	8.71462103716636	8.71019925553548	8.70074632725633
7.07587345502461	6.86839028295533	7.0215735861578	6.37264407372996	6.84103241670866	5.97196869413269	6.28970410896033
9.55195771035887	9.52187654978969	9.5695071392395	9.4581768878819	9.71329928257011	9.64621259423759	9.72455371636388
6.9773411627875	7.02967118998838	7.09966995334832	6.49064128312841	6.33610941391263	6.05794191724255	5.91798564736144
9.34889194943102	9.42198861276715	9.3334804397733	9.28825188643959	9.14999237896773	9.29051811056509	9.16591316080502
7.35983369971295	7.53589702010463	7.41142624317839	7.44068946115306	7.19929272428226	7.04997120613397	7.05448764726631
5.27940684910974	5.11433358705777	5.1164651958913	5.43677441114967	5.35882949041271	5.3485320455969	4.98259472878452
8.05463962058539	8.11059118537196	8.05593558094928	7.6032104265121	7.49428227459788	7.43369942885958	7.37240267964704
8.61106465893286	8.50344383169271	8.58798988651662	8.56605742809464	8.70401293760038	8.46924862819745	8.62855550688417
7.87876044213651	7.90989383513482	7.91232447911107	7.89335203273182	7.7597089266949	7.50102245370319	7.62434325559725
8.68867016394249	8.67859169401439	8.69640962184583	8.73498643706323	8.8987637355845	8.72591846792978	8.69673995133844
9.06765294821964	9.05617943224432	9.1164651958913	9.52884209206076	9.42330281916613	9.30188957977359	9.35725348506677
9.35694542038812	9.45482944198441	9.39121002177197	9.36956687020095	9.24513575386514	9.32807954768036	9.20705418342146
8.01854027995866	8.07454564730396	8.0489533771653	7.28389986189988	7.64238091358702	7.53710975394111	7.62434325559725
8.14670881632221	8.15487174693265	8.25791009763777	8.08563996373814	8.23288869355386	8.11635860346787	8.10373116628615
8.85484657571239	8.86949791835783	8.8728361892301	9.23288457603966	9.33782588650165	9.34487192936511	9.1013085040193
9.27261128760088	9.24511085068307	9.32447369906509	9.6706024644593	9.54271294944494	9.52709596531309	9.34296925906052
8.96516999061839	8.93073698581445	8.9918448187546	8.73976094238357	8.81579987153373	8.7660044737928	8.7861838041701
8.2444099144532	8.12642977886873	8.27596282588327	7.95760657445112	8.12038072285719	7.8498851136673	8.02794585981381
8.07039832495846	8.01372964611937	8.12479006054223	8.21699320326976	8.66352304788372	8.53710975394111	8.53112135597854
8.63298484963331	8.69117524558254	8.69919959572034	8.83950844987377	8.60295543369644	8.64157902049714	8.63610670491309
8.9935490551613	8.94446698368225	9.0611501470151	9.22722915899402	9.54914803835453	9.4310167702871	9.53830342453056
9.03830629779883	9.0488647552217	9.05462898912483	8.51869197315433	8.64423170927496	8.49736357514835	8.6251866903134
8.31423683327284	8.32439291491092	8.33024448692304	8.24636780540328	8.53175698001655	8.66133325483818	8.78089504973393
9.27940684910974	9.17919499937098	9.25866682204059	8.83356531050774	9.0460301850646	9.00892952775932	9.11217858923821
4.29021360406632	4.01372964611937	4.15599356007794	4.43677441114967	4.65161123964056	4.58753918078424	4.83875895621086
9.89964045769133	9.84013689350211	9.90485123217763	9.69539164892387	9.85628218638995	9.99212826689792	9.9482947660209
9.0836591999912	9.03560414574213	9.11563006125675	8.88043871392865	9.07856054716256	8.82499547457558	8.93780977173642
9.06686759434021	8.93179779103937	9.02913280076896	8.761835395522	9.08470694953294	9.06932320965555	9.04127779004869
9.07470196081416	8.97514718380032	8.99275474943181	8.7973829742011	9.45158663133256	9.20875220777476	9.30820384089985
3.65038916831065	3.60933939104003	3.70142769661246	4.16113996853625	4.10299058598312	3.83951839810904	3.81529998338688
6.61214169895368	6.59065482777511	6.51892462909067	6.24412933320728	6.63681423771248	6.41520308524219	6.25525005263121
9.27567325204895	9.33445499392507	9.26734074333062	8.93558026812111	8.84988086677683	8.79609932894113	8.80342588309858
7.75160141966894	7.70551193126291	7.77096862986553	7.58916948803441	7.60295543369644	7.50248341083147	7.62939648332354
9.76182816151619	9.71663340421194	9.74176816047767	9.65552189117666	9.85188433195214	9.86217073831344	9.89404139171205
8.93018868094352	8.90125491686095	8.92095478425451	8.25972618825829	8.62561603110761	8.5498833301246	8.59708964626381
9.54633425735744	9.56182370995879	9.4632251437586	9.64028201311637	9.62795616956213	9.51809596706214	9.47468181993117
9.112106546667	9.12735606785136	9.07453451542538	9.05148425526488	8.98818611049232	8.84471106732937	8.74952256096659
9.6274027890796	9.68363829309437	9.61394746165386	9.46876022673973	9.34467142741605	9.29094087834566	9.26880676806707
9.59181216987859	9.58695603878956	9.57224903751345	9.69621066401307	9.80052874725298	9.72779331555022	9.7359212948575
4.80155324164429	4.79800095506393	4.84539347099209	5.14203114558854	5.3497843508097	5.12397178757774	5.28544208210617
6.09140315331821	5.8302155799291	6.00903612018275	5.96849489059385	6.09218383102654	5.52565973319757	5.98259472878452
6.257547415146	6.04151280263291	6.16570871491115	6.08313745653497	6.44204285866169	6.01764055251798	6.24211465044207
9.52990118251836	9.43289395758668	9.50080926444718	9.64876847900419	9.83537319662697	9.78833485748527	9.76376296377138
6.79208048902402	6.8594984517822	6.87135269805477	6.19861467395491	5.99690332759343	5.97618094541961	5.65934970542516
8.92499756874881	8.88162611011202	8.82510206699901	8.64113290965586	8.72427707896282	8.654778518252	8.74176611733216
8.85211419792425	8.80322706477073	8.92477396594457	8.59445086687047	9.14607909888062	9.19164673077211	9.23826085487203
8.17686566079503	8.18810055259287	8.26319885207394	7.41703819308842	7.69511287827714	7.54705451541261	7.57979093731974
7.45174035702277	7.37985754491726	7.57589681452859	7.06295957459734	6.98234523190327	6.79013037114688	6.52480758204634
9.07938224080174	9.01423049494957	9.08694395162347	8.77429936108805	9.12568963424225	8.87942163433648	8.9640474296508
5.9000814465503	5.91419397256845	5.84135795775693	5.70762832144277	5.83780129544565	5.57092446693335	5.59880816349011
9.30327581903044	9.24468408095924	9.26244450170858	9.3551191596349	9.31186186766595	9.28246189395777	9.21099213294629
7.76908884639778	7.68426787854659	7.75174664992801	6.84394979265555	6.74770782922471	6.60939861474799	6.49558744313133
9.33330211696382	9.31344646191657	9.35593113058669	9.48021782533969	9.53774327508228	9.53211154785976	9.52571124323522
7.95034257294075	7.9596286221133	7.93522488122116	7.70762832144277	7.71989597920703	7.49075411824936	7.34604209311015
8.61375575286907	8.65630287001062	8.70365236172697	8.61711602853732	8.34751417718488	8.3338355343902	8.39532681374188
9.55167705768979	9.62516435820171	9.52742683990423	9.11656045807242	9.11104285827786	9.03136850318475	9.07993485322673
9.74277756928194	9.65533989631313	9.69640962184583	9.47926649326375	9.64006407505973	9.46887501818865	9.68060225465376
8.70894730787069	8.78514575016236	8.78784244842993	9.04763877531359	8.82480395491678	8.82382730038958	8.65109155442286
9.1287590352767	9.05520628209553	9.09501677662726	8.86886236262104	9.45633494623073	9.49956001562471	9.51664905865917
8.58880626947311	8.49198244040188	8.56676001995647	8.11778359934187	8.29074888051275	8.27093564057675	8.23107637898963
10.1181842598826	10.163476765624	10.1486640182794	10.227229158994	10.1738925076056	10.2038214447182	10.0675776467067
9.49821131924296	9.53275427279673	9.55263690825949	9.69621066401307	9.68660666099676	9.83198472542364	9.66017292658353
9.63059518213783	9.60435827765279	9.6268997179627	9.29042298548121	9.67125869666332	9.86529683930015	9.83912249282382
3.76328322471658	3.37985754491726	3.4276668841856	4.30552987787142	4.14542585230351	3.89396618213142	4.76720569518583
8.87203248789035	8.87942855440778	8.93711694056236	8.66976877761675	8.90803657976839	8.96880141505401	9.11818232258369
9.39967396424474	9.34683529031821	9.39534480857422	9.03345033243462	9.11304892354785	8.96668602605201	9.08852234906345
9.6822746616661	9.52925428311096	9.62982726572232	9.15995305358581	9.53973319959209	9.66590391504781	9.8259771167669
9.21351891345328	9.25996880941018	9.25942314973334	8.65636384920516	8.81086476395891	8.63693051691907	8.71349247347548
8.76037162929668	8.81304724911155	8.76618709156554	8.82909183392843	8.57023112783118	8.55270660899212	8.41496898292306
8.62500384989073	8.62319570421297	8.67955551613495	8.35200430767092	8.30368793622025	8.03793195651105	8.1073575486921
8.99973469436808	9.06490837004493	9.03753472666958	9.07811938176835	8.99690332759343	8.9965413725784	8.98522498482919
8.39967396424474	8.3500130339838	8.42497277501634	8.08563996373814	8.09082727705646	7.94750663669078	7.88737766143104
8.69427484888291	8.73072054052431	8.61542517871523	8.96578050589681	8.6067570038563	8.74640899371756	8.70314482330485
8.84754870347846	8.74889074343883	8.78048442498573	8.18233913424208	8.54964185832885	8.56743885267224	8.60138210715394
5.99891147320972	6.12550289477588	6.05157566514728	6.23514054998002	6.00844494947612	5.6730572519703	5.94525857751154
9.44812608780665	9.45039492504758	9.47531985977702	9.45140138714508	9.33896906805187	9.34609300014549	9.35012905063339
4.34306548633205	4.49915647328961	4.40597181308628	4.64113290965586	4.97941590086459	5.11635860346787	5.31082740052609
9.26098486028159	9.22101517506561	9.22962854747299	9.34471005935071	9.56242220462042	9.57509611815101	9.60779694671737
7.88144286318983	7.88272363396936	7.91328595534852	7.93558026812112	7.88552433595468	7.90505536079323	7.89578990124724
8.95247012831953	8.95546199094019	8.92667977208814	9.23175526479539	9.0537096832119	9.07473485980308	9.04884108412516
9.40029756271604	9.38102304521565	9.40870160584186	9.52700191956524	9.63402282431492	9.84557469802915	9.70593803819653
8.42441001883284	8.43700899874034	8.45301308005144	9.04506941570145	8.86344988281626	8.97565508609507	8.88737766143104
7.04908315413707	7.16031246378016	7.21020063415717	6.80803021840061	6.83131726187546	6.74640899371756	6.74874879047827
8.37069308934933	8.35634759977391	8.33527506003318	8.64453148611772	8.68525897753501	8.35663254436802	8.30346937708189
7.91848230083	8.04052970546308	7.9295337691433	8.01387479409786	7.50450694560835	7.43981255258619	7.4807524019684
9.63298484963331	9.65083750064539	9.66564375685511	9.69539164892387	9.70090415841185	9.65936995894768	9.56931126624562
7.91150009704601	7.84493131013134	7.84236789482365	7.40506555142233	7.34068214370245	6.99705967509553	7.01126711866718
8.1287590352767	8.05423247507854	8.11060907576804	8.27296201541499	8.46316615022745	8.33547589277146	8.50111148960298
5.46252915293363	5.66142790218849	5.56614883797703	6.000675296343	5.73038835302467	5.72904186174748	5.36837842308825
8.5256206085911	8.63235985960592	8.65562400699933	7.87610846042992	7.85708035794054	7.74270502495414	7.843115361255
8.42502301864699	8.36893389588103	8.53463015150195	8.34157262779695	8.75028791046238	8.57925574152531	8.67653946672268
8.09833734843942	7.98846288750894	8.06807371178902	6.8557269604319	7.7783683819265	7.89396618213142	7.95468359030081
5.32215649656908	5.22231626793078	5.26846828933635	6.40506555142234	6.45052932454952	6.49369539356149	6.54277412857579
7.52790516178565	7.39378178744888	7.44904053497817	7.36853967539722	7.67171244569707	7.65609185019603	7.86184256932391
9.9721075539105	10.0104698836251	9.95286627297392	10.0812577233168	9.99400343708763	9.94589678525996	9.88878311214218
9.15744623434149	9.1002492411505	9.10472908784033	8.7285957509062	9.13295763470629	9.06389118357374	9.26934639591734
8.5256206085911	8.47970411062344	8.53150269517014	9.20898138951317	9.05231644791204	9.15402902143392	9.12952103897512
9.53331652056845	9.50558274244904	9.58979513602127	9.64198330463532	9.62514754757017	9.73402526926173	9.65191949994967
8.81658145087663	8.86339537303494	8.81793210883612	8.55887088750137	8.27888454521968	8.40117352533813	8.33371129119943
8.85711961075151	8.93867407739575	8.82407996632509	9.02955641633013	9.01989497021966	8.88559300110642	8.98850607571555
3.88233589636034	3.89691598113661	3.91616654540547	4.55706864486738	4.37675139840998	3.98038093394889	4.42372145693202
8.76763962976072	8.76683494294083	8.75871749996343	8.59971298227588	8.77161101575119	8.5639447966149	8.65026313347509
8.22341980063196	8.1402620520483	8.28564787931318	7.15638643856561	7.22672595440537	7.18165006371959	7.06447173583892
8.76570507359972	8.7434636710545	8.77414754053304	9.16824102491139	9.2463547611543	9.10678527676107	9.09218711405075
8.30027194163105	8.21710484128544	8.31140440448694	8.77739859974694	8.67804999293658	8.52637802798009	8.65191949994967
8.62553729232272	8.62843949023457	8.57771725015296	7.79279570470545	7.91495230825389	7.97512903502602	7.9759980321476
9.95480682108534	9.95910845082917	9.99774913536375	9.81483361343877	9.82765714564366	9.80411844708725	9.77748486945458
8.31291265232545	8.23096036234004	8.29600573435463	7.82909183392843	8.05788133442956	7.93782047172085	7.93032230720667
8.75891362508882	8.86839028295533	8.67048549779177	8.8095448590026	8.483984621735	8.63493370685513	8.51937369599571
9.26578356524576	9.3480277645899	9.2982156327304	9.99136326282731	9.7163814950308	9.95552905796097	9.70154626907937
7.15633916557693	7.20487113347137	7.28935565581018	7.11778359934187	6.92259776886475	6.42756029176217	6.27688006860275
8.76908884639779	8.80090668623934	8.77361820827948	8.01124453805319	7.67895308845332	7.42602141690598	7.47701968309207
7.82403725579568	7.86728179650749	7.85443231390258	7.99802084289702	7.67714633174769	7.62423712372362	7.47514969573902
8.70642819593173	8.79683702193029	8.76299057244201	8.59971298227588	8.50857660991739	8.56114344614077	8.45251872123946
8.82403725579568	8.86005579968981	8.86590014201972	9.10427166962432	8.91878010312579	8.95712820282179	8.89578990124724
8.69529154733294	8.69555368609311	8.68575824034657	9.06803056414476	8.79345771804944	8.83082219913923	8.81972769542769
9.14522150171534	9.13059340381027	9.14170731335314	8.84247086372963	9.11104285827786	9.19481301681689	9.1803315802445
7.78541235877338	7.78397139515987	7.76138965305352	7.82909183392843	7.88552433595468	7.71146311460964	7.68384426734591
8.23395303097665	8.23955297285609	8.22344003378698	8.13479957635747	8.52775227226565	8.73028932835429	8.65274697060092
8.18267712903956	8.19253279890813	8.1576173025576	7.54256907517227	7.7597089266949	7.57231635806002	7.7839195687471
8.98442853889493	8.84154867073669	8.89976662578025	8.37264407372996	8.64423170927496	8.58753918078425	8.67083227347246
7.24510435251276	7.21362006896096	7.24879830919621	5.99002805214349	6.20180832220104	6.26147531132768	6.29819057484816
9.21067756336521	9.15577995913821	9.19486312931231	8.899054392096	9.2735135957411	9.24934447074255	9.31710454621225
8.7373585274146	8.75968402351283	8.81433372276032	8.64113290965586	8.57896593780879	8.49516378558738	8.44585059098882
8.71997944049572	8.69242758510639	8.78941429718635	8.17295571878344	8.41736246061432	8.24411415066624	8.33577375765632
9.41980419910453	9.53030517186027	9.41923103369177	9.45914222417813	8.96763873308823	9.03440150018317	9.0381146775321
9.79279310698905	9.83759220781189	9.82765415512408	9.87321438716074	9.94566927837454	9.87885928974121	9.87785488731254
6.98567564605303	6.97514718380031	7.01800255700561	6.49064128312841	6.59149024720299	6.44285942814506	6.44298335909265
6.30893280141291	6.26334353619084	6.18494493377407	6.34784068272938	7.20932890417084	7.19616787217477	7.35420446306351
10.7969430442193	10.7712863350588	10.7892833751806	10.6789129427438	10.7749936551458	10.7499497292024	10.7679696322124
9.07313848730337	9.03708358019844	9.07925411679423	8.90473430116835	9.1237010811488	9.28924906338674	9.22608146906923
9.01813405862952	8.98437882238696	8.99047884575602	9.06549729739924	9.01131598533088	9.12112154949383	8.90484814666864
9.81026050508904	9.78485225101764	9.81870202526864	9.8305845345695	10.018111883797	9.9975777914742	10.0333569672483
9.61509941976408	9.54736220659808	9.59159812943346	9.55797004760892	9.67171244569707	9.53175386965267	9.60309552189321
5.64197692849445	5.62516435820172	5.65159654066045	5.04249547203763	4.86979140969009	4.32230050402372	4.57106317300721
8.82171145319476	8.87942855440778	8.81484832773845	8.52054276884227	8.44629233166305	8.55341156627021	8.48261514598559
8.85757378832204	8.83078435385363	8.82969258010593	8.63260127603474	8.76737153270957	8.70386329875148	8.76031199724405
9.28549560626836	9.1296691917089	9.21410720313203	8.94249968206091	9.5663319496715	9.27564264325427	9.67246520521542
8.71497529034884	8.83305720984305	8.76565482996906	8.98869160458068	8.75286338578049	8.73588961805561	8.63610670491309
8.85530146931253	8.79508935964403	8.85443231390258	8.65804629259221	8.62092433578289	8.67240841227379	8.64111896834808
9.17431576358125	9.19827443683445	9.25980116494339	9.14563338226874	9.21743220286983	9.19436111546914	9.24211465044207
8.87293136333432	8.91580322543011	8.9238201179489	9.06168903727094	8.85308507695769	8.70766821095491	8.80491550123907
3.66706790945728	3.96482004563842	4.14293740725249	4.4678013067703	4.39445340014343	4.12397178757774	4.31082740052609
8.64671484750111	8.76445523924104	8.66592901539107	8.34992399722988	8.2776927276873	7.97407635709469	8.17227502537344
8.79160521475159	8.80322706477073	8.80400288705944	8.77274724147532	8.7537208568553	8.82674596422317	8.74564955181939
9.11324806990278	9.09457677627698	9.14825572761848	9.24636780540328	9.61998416302828	9.6302637072693	9.71230229463095
9.51817072688005	9.5232847441825	9.52805464454464	9.8298383773039	9.6133857423222	9.53461281543026	9.55742992225778
9.01325046003378	9.09505033447618	8.95496881651957	8.85279166940735	8.50348773324459	8.56114344614077	8.4591561731616
9.04788969339821	9.05423247507854	9.05288502391895	9.00860947788522	9.25848851679016	9.36227595211517	9.30504925864977
8.18629744471825	8.29006087456662	8.27521512177693	8.32895422338275	8.23902521935581	8.12681640573409	8.13486106373032
9.38494126328209	9.42047793719363	9.39189997637187	9.50098997142087	9.51009977920288	9.47670058196046	9.44537311455193
9.10791321686851	9.03806902766906	9.04676449032318	8.90189714186483	9.04952593439041	9.25412233012966	9.1917634549648
9.43662079880249	9.4197220057952	9.450697091643	8.961699329085	9.53575060205707	9.67240841227379	9.59837872605849
9.01039404125701	9.12457541480766	8.99002323386501	8.78819380274644	8.56340063466191	8.48633093121518	8.47608499239473
9.39248314083243	9.43513998041845	9.41753792818012	9.4678013067703	9.33267032994586	9.30858617452242	9.34910839615793
9.69656141365988	9.69430405843518	9.66678445273655	9.3736683514023	9.32807209484721	9.46812750778805	9.35725348506677
8.44389796450142	8.42876714539821	8.45895146271805	8.2552871230918	8.2341180886354	8.37189930102133	8.39829024177643
9.51874516250017	9.48332624418789	9.52239454340138	9.59971298227588	9.76524711023633	9.78503726738469	9.75646788348318
9.10714948204872	9.01473116996444	9.1000922261571	8.66809995725613	8.93701345850281	8.94589678525996	8.94390710664842
8.91368566789407	8.91204550598988	8.91568684630183	8.71087398094642	8.55555455119874	8.51484217408585	8.69111226780995
8.84937663535542	8.78514575016236	8.8443856504545	8.7680808383529	9.18537797770363	9.08987755723345	9.22496913667728
8.05859546359277	7.96274571740056	8.00633528624409	7.41703819308842	8.09894753324584	8.26061219730799	8.29289238659138
13.1719896080344	13.1763727321478	13.1627302857548	13.0797678622839	12.9744591273808	13.0265849116396	13.0901268293484
12.1702996543321	12.2280487669201	12.1581243475285	12.6704982799465	12.1825151710387	12.4615702175654	12.3737206966555
9.75257852437334	9.78338385899175	9.82867372763358	10.2996138787334	10.5621774933925	10.612107902006	10.6434104489323
8.30160777046806	8.27592891731861	8.33670915064917	8.51312529727979	8.56242220462042	8.65214826220732	8.50478247133148
9.61160327945093	9.60402559114356	9.65102026941616	9.51033388388223	9.40758880233257	9.3218868280235	9.4863334342317
8.66499358121942	8.7147857689017	8.654474449137	9.29583648166758	9.19803327850966	9.41209717437437	9.15251973022683
9.35855073382947	9.39031330564786	9.34385829828611	9.23175526479539	9.16682832903574	9.29852958980445	9.23660607161942
6.85893546378027	6.64858102263288	6.72571234873588	7.10796930951491	7.33381760240464	7.27179260231319	7.15368932497341
9.32083956809708	9.34205551220488	9.30702153010574	9.41604425915941	9.39939320157141	9.49956001562471	9.37741726599874
9.05503569335133	9.07886150738415	9.03709373781061	8.89192291419902	9.13887706647458	9.280334338579	9.15485797229603
8.90711899729023	8.91365715580286	8.90654212651707	8.77429936108805	9.02771447467896	9.12017021741789	9.14665749119417
8.82403725579568	8.71663340421194	8.8024468613387	8.34366500675819	8.68974636852733	8.5639447966149	8.74797460476563
9.39748924445758	9.39108480034052	9.39431222231454	9.51869197315433	9.4829508022419	9.48633093121518	9.48168407461356
6.78827390359428	6.90125491686095	6.86738924764743	6.53526427454904	6.38119730344117	6.17982502231126	5.93441119527455
