T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
6.142414565118	6.32361791632425	6.55514103907933	6.95463291513008	7.02463319873181	7.13733175460603	7.0196085948384	7.0740229387342	7.37783292120002	7.58897980735567	7.36261594137079	7.53027595497443	6.62453681569135	6.60074296112865	7.0056523812299
6.40260649685195	6.42020398664691	6.39189523390122	6.16680047356687	6.25462902543962	6.35337795789205	6.45371827628437	6.69286051775173	6.58251755799698	6.68212613177307	6.6231200465329	6.57241558267242	6.18075899190565	6.10599995433412	6.17248342865852
4.96367007027577	5.0522655954109	5.07928926637272	4.7994376912784	4.83540868279861	4.87662209801554	4.86537728500361	4.61226092851305	4.90020310753355	5.17872375782528	5.15296183059662	5.08117049526461	4.40365088304917	4.03981693604167	4.21074450933311
4.2851513480024	4.27755766869473	3.90971479850255	4.04014897338391	4.17333444303907	3.73068159718395	3.86405948472372	4.05704976712488	3.95013431593065	4.01188629043258	4.11159448043863	4.06562360976031	3.83279323995251	3.59583516406442	3.6997763259479
3.68603289809873	4.15851676928641	4.42972185469861	4.21127672426418	4.26114352177467	4.22477153948346	4.35282084677065	4.30596907180322	4.22145704235977	4.29150338108043	4.33093399769821	4.37364666986913	3.55966976021924	3.0128876996885	3.09740164966985
0.555856466052856	0.375069006398013	0.482396860500507	0.280018499923669	0.475173506498604	0.49702243663289	0.741139213463334	0.984486248599262	1.10376236960161	0.608286490656587	1.17725796707816	0.86226300837537	3.74147408966454	1.30959210623505	1.02527938768093
7.50056992900552	7.564087937913	7.51355988872241	7.81966034995255	7.74316503327213	7.80061904901132	8.43811950787519	7.96693383259329	7.80779712370749	7.89523589878439	7.82819128501261	7.78262072515166	8.07649947426071	7.64242889426464	7.74923375042492
5.97802666780224	5.92227127975889	6.00692111316847	5.5630321817219	5.53306793512875	5.34969780398083	5.63253923092546	5.8607687788438	5.80679161770882	5.84739805580873	5.8537435321353	5.88410797823172	4.98677425676416	5.14800699589528	5.14578426942559
3.42073066636248	3.43230687646306	4.59619736132232	5.12568134310861	4.89164620559041	5.30939125468033	4.56553418552008	3.83275908998867	4.0175035185768	5.49871949951505	5.05267463968492	5.03999272284512	4.15895080969467	3.94698656914473	4.24621701268104
4.61123980877383	4.73053609555257	4.6869304110448	4.31618010216994	4.64646238865827	4.54562925103156	4.2315053509565	3.87015777935715	4.08123328688367	4.66032605403708	4.74939319404688	4.74143028516444	4.38899708025012	4.23979877121183	4.49058570011526
4.69199291458524	4.52018575450423	4.3721139549379	5.04769483654925	5.04552038303633	5.06770351738954	4.80664481211291	4.69606166363905	4.83008384845901	4.6936359079156	4.75378956250663	4.68962650695326	5.97801176445993	5.75190839143832	5.71563426790463
4.65369968937646	4.62529147829986	4.4789036473025	4.36268401826757	4.36277474229274	4.31217491848257	4.5665097750237	4.49301562848167	4.6299489616631	4.45930214547977	4.43561781314876	4.52997610039235	4.33868293972751	4.53755162702437	4.60513869323459
7.62101312683202	7.41565118049367	7.31198703873348	7.59002458765972	7.65239058288421	7.62492594056717	6.94895727973689	6.27129847920073	6.21058102335376	6.77388356751072	6.70356237598425	6.69038650991654	6.12965884690719	5.54390008124184	5.57913610739658
3.80782015051743	3.96079986227444	4.22114373719345	3.69848925234729	4.13269397246741	3.90350944224012	3.9143762946512	4.03152729669082	4.05575420359208	3.53038239801798	3.70016766598252	3.90026373640863	3.70124443544318	3.22139754014372	3.06920378979495
5.21177985842444	5.507706274705	5.66261757623408	6.01831584608712	5.935380134042	5.88929503139605	5.57326229137926	5.63297934934482	5.43608550773636	5.32792831248779	5.2444632613755	5.29626313257119	4.60485939108346	4.97874932696731	5.05193028677636
3.84361925983076	3.70744274377698	3.62689670385751	3.18041027629711	3.0878914125422	2.94008856579289	3.74663008962062	4.02040544215674	4.1941678621431	4.41854720955864	4.41694669166988	4.37532345165932	5.69750403114265	6.14123664750922	6.28336103110283
