T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
5.20219589696121	5.23635197088134	5.26781563624373	4.82241076382053	4.90747752101881	4.96888535213701	5.13523010791839	4.79727367008122	5.0063434686004	5.43657131294791	5.4263103175075	5.32911745538742	3.93258576274083	3.513541744143	3.5479480677386
4.57211343131565	4.49327472047525	4.1512220007726	4.10060049046467	4.25750478213062	3.8449104478423	4.19702919186336	4.26589277429956	4.01804429910116	4.38176955533595	4.49310827308183	4.40466732693233	3.20490817608229	2.93478980664295	2.8598220995975
3.9671590619505	4.36890046192564	4.66501738559319	4.26828116839853	4.34460358972693	4.33695144379899	4.68333389343423	4.51484847441911	4.29316281756567	4.6571702849046	4.70816652570657	4.70962975514475	2.94203881825743	2.35937393932806	2.26742551913181
0.962695262643787	0.706453488762103	0.825724743018731	0.375089446775523	0.52025365273769	0.557489495644065	0.773727331275552	0.930455407951593	1.05875281121062	0.528282940299338	1.13784357806099	0.768557696684361	3.45048143238913	1.08329968052803	0.674289277168369
7.61341507971129	7.71601159950753	7.64904008273359	7.83364535684934	7.77982811279304	7.85336429255463	8.4818101987155	8.03445484487562	7.91771009241051	7.88888105409276	7.83048882422037	7.78528707516975	8.02273936314401	7.58605542642445	7.68818711942975
6.23973415428898	6.15022659967328	6.23035095808312	5.59145127648144	5.61187207664705	5.44531181591281	5.82549914298315	5.99104133118229	5.90945072599835	5.97407841848181	5.99921495499498	6.00884222847162	4.649761099105	4.76141228756456	4.65405425879126
3.66808167662606	3.61735224907252	4.79596973944333	5.15846996946238	4.96732229509896	5.40667615073993	4.86535792247786	4.0328047981322	4.11279295147583	5.81197671532978	5.37884261384853	5.3340489053066	3.62563132143185	3.36301293153026	3.50758623047728
4.85910331746781	4.91586268867499	4.88728953386264	4.34941977722684	4.72231316387228	4.64317611619073	4.53214561550592	4.0705275566559	4.17607848134903	4.97505395080354	5.07697999239963	5.03669885086032	3.8538005176301	3.65416216679732	3.74977824032297
4.93138701003624	4.70932703052286	4.56173829854801	5.06948165968611	5.11782656726353	5.15981713885296	5.0598542387408	4.87022981998601	4.93800203887525	4.92160378981768	4.99873808087815	4.91172927260656	5.53770539260272	5.25550990929501	5.09171337672376
4.9001452333589	4.80983999925682	4.67763938314892	4.39467574580644	4.43814220253203	4.40899697568789	4.86489089643773	4.69248878132473	4.72602326120486	4.76996100794727	4.7592790528798	4.82189028187697	3.80867980803631	3.9565160674112	3.87035359726984
7.86685671357455	7.66682083700955	7.5389589407038	7.63938235127544	7.73478602062381	7.72618613693813	7.06483237720306	6.35369779634608	6.31666902545829	6.78467378977342	6.73387637959423	6.70752666752627	5.95263941720123	5.34098047322292	5.32969435702498
4.11294848855766	4.1950720963254	4.48405725558597	3.7688162289255	4.21818335550114	4.02278005417255	4.24958339951618	4.23688155201199	4.11158613800359	3.90582394363237	4.08713324572648	4.24120254626393	3.04769329742313	2.54475812009778	2.20826333158001
5.46632471391406	5.72271483010482	5.87405550644638	6.04442594632224	6.01316879791479	5.98431388596816	5.78356909249354	5.77591865457921	5.54009517069959	5.4830686806332	5.41865539407468	5.44917723280078	4.23703918667103	4.5577968253485	4.51952359911714
4.10609434776339	3.9024488594777	3.84309541089315	3.22533165227435	3.168023176145	3.04478787764699	4.06507272441768	4.22691892724726	4.27799061187854	4.76410536377386	4.7743272610514	4.69570219935412	5.11837902487474	5.51786349423482	5.49317506445975
