T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
5.22802090556493	5.10496339021426	5.06811489235773	5.26463174192275	5.12688870494099	5.19956862520008	4.94662545867943	4.82280279752146	4.80286228969617	5.36271840461071	5.36998786149437	5.34450071919989	4.63603250346587	4.39872717163932	4.39275567080998
4.46762155950278	4.35065561897177	4.26397149392449	4.33778912688414	4.20270694860233	4.05585922871272	4.50669434766407	4.23888523538168	4.12220346434766	4.64848118080729	4.74738179016919	4.66634964831556	3.53510321781025	3.9988149483688	3.71067600853458
3.68598415032797	3.80986253301459	3.68361656167	3.5041323814696	3.09759331366586	3.19657593996122	2.77371619962315	2.82824030890707	2.84162774505515	3.04163135523256	3.20785797716671	2.99290957589921	3.16806970138908	3.43160012247927	3.3397535022618
6.6766980154353	6.65764986464898	6.61586981458606	6.31095323485079	6.24147969995907	6.27737870969167	6.3767953765492	6.55451047522883	6.51353932097608	6.34271911673451	6.33164998835367	6.21519169265401	6.94887704126869	7.42671575408327	7.31241445560503
4.63931926506567	4.72460675164182	4.80613387973321	4.77652762405805	4.70073756844712	4.77510522847747	5.03212263552268	5.26669775709682	5.03945130703346	4.73807619844948	4.64088859245745	4.72274944352814	5.55032895962128	5.63558307502697	5.35782636549768
7.96678254357772	7.78069655242484	7.70817726454546	7.33802331615564	7.36002778792302	7.49229405954354	7.30836824799545	7.2064174765612	7.3575088515204	7.49087141791249	7.44815050945712	7.44255949418132	6.67131802476323	6.7440492099354	6.96024783982445
5.86650115015679	6.07515370650172	5.8330601559162	6.20594164129311	6.31834268412144	6.24843451101133	6.46533662995982	6.56446190280981	6.58572197808347	6.03933889345243	6.05910297700507	6.2069167348656	6.21839572670433	6.08511055136481	6.07368890040397
3.86865375541813	4.3115980476087	4.53592185449098	4.40034764982319	4.61279895086766	4.42403887247252	4.97390319403504	4.89818153407697	4.75594830620445	4.87739779590646	4.85645081067622	4.25574885844587	3.90420068591732	3.69448327820737	3.82190554337138
8.11631375293761	8.07605898929797	7.94985061599818	7.69629272090066	7.37446207722746	7.47150848395578	7.30586072312545	6.82291677580156	6.79673318476936	8.15067857023573	8.1902326126254	7.83845535248245	5.57413059435337	5.63827895684759	5.37181827715157
4.95122699203292	4.74762185440015	4.70720304244221	5.08856926075819	4.89640984296498	4.91620208545117	4.84037460210499	4.7309104577441	4.55485278130523	4.72253366059382	4.68691838756149	4.65120974985526	5.06561167345378	5.38499838367881	4.75327587191678
