T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
ostta04g03920	23.4985213056685	25.2073654470524	24.4021135490464	26.204204054691	24.5787135481028	26.7744029927628	26.0478799697218	27.4673652106576	24.7697193747917	24.160276289836	26.0994237394191	25.6016487104535	26.3843025983672	27.2129990407059	24.0985741440631
ostta04g03930	65.0646160448286	62.7801825508944	54.7767807343386	52.1798017687428	49.4773195286144	50.7225270230959	41.5457867275836	46.0195181900384	47.8341428322308	44.1778252653911	50.5633684246765	39.0539234019904	63.1584879989685	75.1726961757892	78.3749074365882
ostta04g03940	354.664471664928	316.263606140048	294.974987742373	194.325636856346	183.916805973941	190.938483741939	153.244226301301	165.092655409231	185.369334643746	126.127798235518	129.253638832586	120.067338110468	183.332066520265	173.68301846476	179.046690388531
ostta04g03950	118.470710509142	109.936577706353	98.6716853297452	108.143425908698	100.375837439901	104.720701013572	107.460907773929	140.448370171234	118.829142231611	82.3544899718472	86.9430385992397	95.031577248006	226.526440693119	231.820223902844	224.347737123708
ostta04g03960	110.558485362907	94.2635458454582	103.907211525891	90.5011095095053	72.325928432968	73.3445998371513	260.948286011701	303.954733932308	243.414111145584	136.036089101275	142.906351547382	166.859042878661	250.319981000222	189.638262991392	163.393872571128
ostta04g03970	126.365810384254	119.691472879176	144.233879652049	170.957512163442	158.833098897294	185.235225397922	139.636079998452	126.243507415858	124.732653725971	128.066067363953	133.515739441643	125.713690559152	93.7402409979706	83.0986911210396	94.2635458454582
ostta04g03980	24.3438775133413	28.4705680839319	38.428466421396	47.9131471066488	47.5967521295326	67.0965055811536	62.8769510189881	68.4805445530845	66.768015699054	56.5191866266379	61.7270418289629	64.7828526931331	60.3373186707105	51.4855676635864	57.0660569580347
ostta04g03990	26.6508380688323	23.5781633227495	31.3058875319732	28.2244729332684	25.9964922411728	24.3617043298626	29.499359437899	27.2427594066129	28.0671933717928	25.2285536649417	25.2571981772554	20.5479184217588	17.4402171377183	17.2895879948846	18.4276003748952
ostta04g04000	57.5113401199804	51.5272879609764	54.6775086607587	49.3787805952177	41.8716220165076	40.5434980728494	46.2430325119129	32.1282063960529	31.1107596794411	45.5628807360428	47.0092628187311	39.752218828229	48.6612484626027	49.2132449232504	39.8864641355616
ostta04g04010	47.8179832930587	43.1442969732334	42.9515149949567	32.5510904781147	31.6341845590258	31.2474624518244	48.6302010213068	59.3611039886989	50.5633684246765	46.3563045110458	47.2598507036694	46.057157614707	115.521949963494	133.010949327026	121.96568005134
ostta04g04020	172.51988585743	212.877493054253	243.844080220526	288.996027181654	300.044236572851	312.879821282699	271.157635915756	274.220422041045	272.493714661832	288.298529153216	303.266370747542	324.648376925802	295.296315486059	300.044236572851	328.145886278069
ostta04g04030	51.9971854706211	61.9631828948449	69.8549327416302	49.1933481710508	53.6338316879444	56.1213102086541	47.3649655597407	69.7518982708403	67.9661991684718	75.1073257377561	57.3410268803048	71.9931961680471	30.5863727321018	42.3706812878375	65.9601560140547
ostta04g04040	941.475779197313	958.862131665284	904.517874249128	473.108676341288	451.578638181163	465.815898742045	568.34097807117	712.721255944244	664.445913324803	435.751533167693	462.559235890244	495.578904737398	584.753278771011	624.116349028329	602.389620921167
ostta04g04050	29.8711083601801	26.8742608739242	29.4901724128395	13.6240025419133	11.9248860300725	12.4885088318276	17.4187712387105	25.1897660517993	24.3925002973245	24.3547526436433	22.1738749765715	24.6938155377856	69.9096877737142	79.069474767974	67.9263155521787
ostta04g04060	15.0229239930523	15.5071239935867	14.5814529718836	7.36433444422704	10.5207071159517	8.96594788847621	18.2507667592461	20.7056150433243	23.991237454531	22.0135766259917	19.593847722576	17.2132593801486	30.6772074101743	29.0117668948333	41.9566109719654
ostta04g04065	67.9263155521787	76.0012318202854	94.7288003176768	117.812562536925	120.923167442094	130.452306194347	157.587322755238	139.869349312586	141.428263778793	148.269042303866	161.90847481094	159.898035004354	80.4583401564792	66.6855073976842	68.6058453923528
ostta04g04070	34.5043315520418	39.4937802304697	48.3781893929218	37.4345246737593	37.2120056469915	40.8693116893892	49.5635757768789	46.5890808575605	46.5594090815014	52.3061827317343	47.1635431315281	50.1450495071512	32.7271004727202	29.8711083601801	27.5158025093838
ostta04g04080	91.4561636880767	91.8835220236917	91.4561636880767	36.7312107715896	34.363881328736	32.6007835310662	30.1007130390067	54.4173450218784	77.5609397173164	54.3565005406127	55.8195550052513	57.2587756560329	112.599866039774	126.667870684581	127.799034724415
ostta04g04090	72.4401840638106	70.1673980298432	81.5664183657646	57.3157166551912	53.5889401119796	55.9929723013603	37.6491825381325	51.5614125344708	47.5248049503492	25.7224565819591	29.6874635228179	30.6493041504253	56.2234628209098	67.2891124031709	64.8416577813246
ostta04g04100	53.6502628500859	50.9551911657845	44.2803375754353	47.7564512162762	45.9431510027221	47.640278276247	30.9354006418102	41.4281697070782	50.2290050385769	32.6717080251895	35.4978943250613	26.1926740397831	16.9271185462216	21.1394346835269	21.8564007486125
ostta04g04110	64.0812683805116	55.2794358220961	47.5707728222551	46.6034673852532	42.38750047202	40.771176087128	36.462362541513	42.4916681643302	41.6363863547292	27.9972248273023	28.1853248070863	28.1680516241207	44.7600936196374	52.3061827317343	46.057157614707
ostta04g04120	48.8251081197496	48.1662119914706	47.3319326230617	31.1819423568701	32.6349807680162	31.9724285641009	31.6582485532312	32.9558051175423	32.7924171468261	26.0811151479937	27.525542216558	28.3247589556338	26.1529977857169	26.1279218511737	24.327664525918
ostta04g04130	42.9382033920723	40.8770746564097	44.1054210265099	49.5503915736607	55.0770835944097	57.0273104376223	64.5703604649457	68.686687982741	80.400475030811	59.4224507479178	57.4764158022448	64.8416577813246	25.8606461666214	27.7273923816466	33.4886357069645
ostta04g04140	46.9620211623436	49.597292757934	57.3410268803048	63.55450957698	67.3645100479371	69.9096877737142	70.22835676053	61.5663164205552	69.0642169869018	78.0483908488245	70.998156354452	66.6469277086941	44.6107433700752	39.8593206738901	46.8462401618957
ostta04g04150	263.350225768938	279.01819618007	315.713753090677	486.78317611777	439.064733010638	426.1264929183	368.167457836048	345.449345808588	344.820647867848	613.134031713698	588.850187269423	539.675598219956	519.720158103272	417.021977602051	439.064733010638
ostta04g04160	20.5720532286469	20.1381342287362	23.3274234331821	37.4682113843573	37.0219322221795	39.3856236578319	38.2053417033593	40.8693116893892	41.6655549503915	53.6150915078681	49.4963254796274	53.7688925188881	49.2459103320504	41.1675335339544	43.1637642453557
ostta04g04170	458.495020092551	698.251252613537	840.460528862204	1135.25234373345	1171.31372183556	1237.85867240335	1518.62910521168	1498.60432668661	1769.06969856007	1906.30672706079	1906.30672706079	2066.4826464518	1828.21590147627	1862.4822823043	1714.14160263607
ostta04g04180	19.0085816655541	19.4384122924331	19.5268605728542	23.0820340295572	21.0069339446177	20.9650791820215	19.8514659969948	18.2149902096037	18.198524901848	17.5234208896507	19.9433651283949	18.3719623905939	35.1977396416086	26.6336153195577	26.2430055808664
ostta04g04190	8.38612423291374	13.6428347098266	30.8877112561179	46.1674448891581	37.753584669666	51.7712731303995	43.6692492671002	35.9091773832577	30.2247254538388	40.5150610532891	33.586277364705	46.8818856212267	39.5058026361145	29.7672705947034	34.3419985183248
ostta04g04200	40.1855402274015	50.3583250958305	55.7811134702275	50.6304667300149	49.3787805952177	41.6054277833748	27.1045025475581	29.5852138393766	28.5544849549652	39.5793071863656	35.340725748738	35.5690776314144	29.5054317712764	28.3942643352131	31.5283332179112
ostta04g04210	19.1475730697582	22.5392962422123	22.0271084182187	34.3061136720475	33.9212463027079	27.2427594066129	21.4310814979331	15.7395893556684	15.8659581112419	19.6580353137871	16.9998877345141	19.828856180429	19.0806871329378	22.0594389170644	23.9530410901447
ostta04g04220	66.0227063047555	60.0810248712527	63.2171091333971	71.0282042556654	72.2992660394514	63.1283373549305	62.5440340981176	67.7515166519655	73.0766291990556	61.7565036698316	64.3507261139139	59.034159975036	46.8462401618957	49.7728289383877	53.2471120791251
ostta04g04230	27.8560300585141	39.6084077476263	51.4215651822695	59.3611039886989	48.6612484626027	61.8583835413003	64.2223302898665	65.5722587637179	70.5748200588605	91.9131140374542	90.5543518579364	97.8057915825032	61.2603767252131	57.6718770348449	65.3741450238272
ostta04g04240	81.7898896312022	74.5654010880454	65.9601560140547	55.4019741360352	53.3405629052715	48.4211673467465	35.8140528436916	34.7011231286543	35.7933620765299	19.0085816655541	20.5580806390657	18.2931564900553	29.6315921798194	26.6971377335352	24.1204801973321
ostta04g04250	194.561100666661	235.218525345002	234.628082410303	203.725199160465	190.938483741939	182.739087366867	212.176785998791	83.131636813999	85.191186013932	162.944318626552	158.039278216118	183.916805973941	147.624843814155	102.884918998291	106.187210138459
ostta04g04260	54.3812158314175	52.4247191369132	49.7025435551453	44.0710473277498	40.9023082771325	43.2265282277254	32.5649390498559	29.8821536694118	31.4489009492774	21.8924695112988	23.0360132745557	20.2225634981807	26.6867714075803	34.3964063640815	24.0763475115155
ostta04g04265	37.6833424836655	39.738061128209	52.1622017053096	61.075982732712	74.4712484520106	75.3141448323396	78.3421470719829	90.8975654503757	104.102609570005	79.0430108865436	64.8416577813246	73.2024239959033	64.007602882457	52.4900094898726	60.5963925250219
ostta04g04270	84.4707350951273	86.3224991767297	86.8286394002446	95.7899469743679	89.429959621202	90.1677074004021	89.429959621202	87.8542832017707	89.6278501430832	84.5101727041011	84.9193443525756	77.0287971970186	48.9751630102824	47.2148887716737	50.9324793627971
ostta04g04280	60.7271966706099	60.8493489525926	49.9493881098923	53.5658115629805	55.6915054205458	51.5403107426724	83.3306118005813	89.0010280561051	83.5296458987682	43.9493778523185	49.0228425586273	46.0451974893315	48.8251081197496	53.3405629052715	48.6480795024807
ostta04g04290	20.4142843352814	19.7839486418384	12.4425050011556	10.265416942487	13.0193211559637	12.5177873406759	28.2885606243754	31.690536505062	22.0594389170644	8.85739855009859	10.853567036794	9.64286909966979	28.2885606243754	34.2503946470245	27.6135669226355
ostta04g04300	34.7011231286543	25.3519010137234	24.5139797633173	32.0286161738822	35.9985524001673	39.4658553954412	41.7233877318178	33.6798623202356	31.6136018455894	50.247947092437	52.0264508393049	55.1547084926274	36.3530440739271	27.4239906832615	34.6670975471545
ostta04g04310	31.2392784955563	27.2993866720894	31.2474624518244	14.9219273801531	15.0978674493791	15.4930831500725	22.6001902059274	30.3313908714029	33.2173036313524	53.3726840068851	48.7259624471485	43.3519548741594	103.620539208527	118.299298611993	138.464623517062
ostta04g04320	20.3761043483709	25.0605100011551	29.7672705947034	31.1981241065503	34.0530686757252	36.9151026348352	24.7855428433867	22.1545943555817	23.998774854999	34.0230316954099	29.7385676329019	35.6346860000667	32.6916856225029	25.6987856310405	33.6372259723465
ostta04g04330	85.3572373783358	76.8022908153231	68.7883567004461	71.3431871353639	67.5634193937138	67.5634193937138	80.3210170732901	79.8180586453961	74.7416330261821	55.1381420715999	57.8585941700033	55.5599277167997	51.9971854706211	59.5972013465535	54.1195351936656
ostta04g04340	198.827090875411	172.307175086024	181.299889282803	110.631022820474	106.404041494062	108.245084460178	99.1545814363735	174.899445150626	171.709608531275	116.799431361648	108.409275633728	108.628633880485	164.980562877384	179.11841175053	238.195444434121
ostta04g04350	542.88392911395	506.287128761944	507.957320927093	309.48686008407	281.950103407845	296.849910124727	246.085264321453	316.263606140048	333.172943762388	247.978989334603	256.718517983713	254.270457247253	428.912685972829	467.211478287453	548.807343267884
ostta04g04360	20.1911365563552	18.0712536214669	20.5076757161749	15.4399719521376	15.0683445148195	17.298315949447	24.3207104453322	17.8434592146822	20.6418781335791	27.5333541695623	25.7224565819591	23.968159934291	20.6504108718614	24.5320643253541	25.4761345545349
ostta04g04370	83.5986478983209	71.0588826419778	75.6633320782524	59.940835130712	60.5074357146856	57.3594718673638	68.4805445530845	69.9096877737142	60.8754159059596	91.9956889380062	103.620539208527	104.720701013572	124.38225463222	114.934124723018	112.768934304322
ostta04g04380	15.3752072845531	19.107081708469	21.1235302407618	24.6689534429222	27.1420886054667	26.8827242160624	37.4971840279326	53.4184542849597	51.7005169959517	42.5029357162314	42.0349083838694	44.926200080918	24.6092348050371	30.8877112561179	38.3305561997157
ostta04g04390	161.90847481094	163.157196992976	155.464362216113	154.591053646039	152.976491517711	168.587037925968	246.950338342836	209.872122659607	211.686019521492	129.359335382623	132.878563841582	133.414016567628	138.765538877173	118.183315631861	114.433770306118
ostta04g04400	10.0445778611503	13.4909920751977	17.0725426445402	16.9865911369003	24.8650503767832	20.7889664275417	58.8550989452846	45.6544226614832	49.0877736373296	40.3337496407624	34.2503946470245	33.5692339461634	41.0648889258361	23.7629939190974	30.8744733791035
ostta04g04410	5.75959861691177	4.1991622071903	6.77925632315299	12.1416236073976	11.2280596666581	12.2118509897914	10.6154397374269	6.68548702433972	6.6311283500397	8.57386052951557	7.48272460591438	8.57386052951557	18.3918852605299	16.6393114673856	18.522754284305
ostta04g04420	70.8781010254214	66.6164418032751	65.664825667623	123.504334996721	117.259713747028	110.558485362907	113.745405479671	79.3617774555545	71.5518118828704	88.5386645050248	85.1450724912732	81.6683278924613	59.4848113739608	58.5609115306394	52.6823753546619
ostta04g04430	11.9454668619382	12.8422476365771	12.5610225119356	17.5949284143374	17.7113061564737	20.4672462337297	15.2617602048203	10.2983383127799	11.8953517052463	11.483689995287	12.924390224741	13.4844751955513	21.8331595793779	21.4562158843333	24.5902687062163
ostta04g04440	6.0248736421758	11.1029055119146	7.50655372449885	9.399692354423	9.78425517143745	14.6921629239131	18.3633235067362	22.1060743039702	18.9099638787479	24.1124206994238	22.6101584146526	22.7852957174489	19.805161411607	23.3013140325756	25.56468594489
ostta04g04450	0.0478224930363496	0.368520515247853	0.360472460749925	0	0.784457143169736	0.304530917441726	0.505009023309615	0.292298101907948	0.535089385400257	0.327526407657933	0.505009023309615	0.264521610848904	0.792749372783156	0.877739541158588	0.432781813704853
ostta04g04460	49.5866376484056	53.6865690332781	53.9324450914107	57.8844404420519	58.4199404157045	51.2868501986542	51.9971854706211	43.5101037072195	47.1496058198324	41.5457867275836	47.7036049825536	46.8977165226435	50.6697837109922	46.8620908826996	47.7850843146319
ostta04g04470	27.2239052348869	25.9480903709671	27.4007104353281	18.4380111165088	18.4276003748952	16.9610157079934	21.044803016195	23.702302345922	22.2206647312946	39.3649295694574	37.6604856254396	37.540379047964	58.2979669167786	64.1517608151544	71.2350846200697
ostta04g04480	28.347332255573	26.5164222554595	23.7629939190974	26.1926740397831	25.078020329001	25.5149240634078	26.5791474108501	22.7557852480652	21.0724666551284	14.0361350442343	13.6981464790167	13.1549927373418	21.3328593086311	24.1067128174828	20.7056150433243
ostta04g04490	12.3817522554639	10.6714763997317	10.117539719153	7.32052882205664	7.87033960362647	10.5771416108963	11.2006498882342	13.0193211559637	14.8511321505401	13.8449194678803	11.1780255462148	11.6212322511875	15.1056390584357	13.6764497219401	14.3772242600699
ostta04g04500	57.1358941435355	52.4576431658332	48.7259624471485	47.307007195683	48.1908452706301	48.2590932442941	46.6034673852532	46.707789254425	52.0264508393049	35.4731186128715	30.9354006418102	41.7912608000184	25.0605100011551	31.2251674801265	33.3354052213657
ostta04g04510	16.8477984383235	13.7612325773096	13.0020527019451	15.1769392072768	18.2591054487443	18.2931564900553	20.082223249686	16.8027023418238	21.0949708413879	15.8530324377594	15.7283843041817	16.2131438900831	16.3301415454791	15.5845029212484	14.9060849570304
ostta04g04520	23.1949030808987	18.8031030134447	20.5479184217588	27.987472686498	24.1124206994238	24.8947952075097	27.9759772245862	27.2665734668381	27.1645182521371	21.4223625825954	21.7316646183201	22.0594389170644	36.4479702969169	35.9985524001673	37.6713533270135
ostta04g04530	21.5437062065703	25.4282985300344	22.969207964784	24.6547653666204	23.5964323835815	24.4510131976393	26.9859446242042	28.7496456624953	29.5711682279245	29.9803282146078	34.4207336646363	30.3389351675646	25.4586840366612	22.8495925911147	24.4685642769717
ostta04g04540	16.6129515036876	15.8795993193415	15.9772060919823	21.2838120638831	22.0745983897855	25.3423821134035	23.3274234331821	22.958161992347	23.7560489176952	28.697762774906	24.5902687062163	32.1210175308314	24.9265720226264	23.6647256553954	29.4447644686034
ostta04g04550	15.1270591114892	12.6285284833821	14.7152785779652	17.6310408799602	19.4179352597063	21.6389841923723	17.2259062072247	20.3472239497639	19.0200004766506	18.5562869018639	19.2512548103387	24.0249879702302	38.0433256671588	34.1883335016433	32.4833930928643
ostta04g04560	93.9627915584033	107.812293616739	111.621986841868	107.089388319446	104.102609570005	99.3575603099727	100.86762264629	95.3146055485429	102.685918508139	131.998455774045	122.893744267486	127.542093266059	57.1956830905847	56.183762137849	59.8496060118387
ostta04g04570	155.142095823539	160.460384950601	141.339678366473	128.216998142276	138.151184271841	116.799431361648	142.420127430837	152.385181166094	148.683195017983	110.200058165731	105.642535803923	104.995363626522	87.2951265144841	77.7904421259517	83.010926949034
ostta04g04580	84.6590480765299	72.8213263644241	75.3664429347985	60.5551798176442	52.6605369411593	52.7886836039896	28.7670891623355	19.4806543474548	26.6697378988817	18.9281316388186	18.1268573995661	21.9061111482419	41.6758247560928	41.8118727305212	44.3924532702634
ostta04g04590	19.7839486418384	15.5288292115173	16.6129515036876	17.1612277414631	14.8910965033347	14.5002917678608	9.61272446438411	8.85739855009859	7.81559115308317	8.47181233226413	9.01284385823639	8.0972154940577	15.2498004782721	13.400949937861	10.6034613369476
ostta04g04600	30.1790433720307	25.5842000104611	26.6867714075803	25.2285536649417	20.4607636162062	19.3705744873295	14.7338430935618	15.8452043515176	15.9772060919823	17.9370686601751	17.1497582175948	15.8887018359556	26.6070029381178	21.5670606470956	17.7979955479653
ostta04g04630	77.690265651613	85.2434509429144	90.1119885553933	102.047392487153	92.7165531731471	98.7664811860711	65.9260821852755	54.2245418464605	64.1154048796653	85.6542967579561	82.5374986883376	82.1021341096181	46.6762961132097	39.8293371500919	38.9321495384245
ostta04g04640	27.352181114476	25.9574256112925	24.7363862414589	23.3274234331821	20.9314412505599	23.1646692967271	15.7552882319813	12.2717490054259	14.1209635103989	19.828856180429	20.041048597482	17.1612277414631	5.62596027904072	4.57884811536394	4.1800999638481
ostta04g04650	16.2192889422375	17.4045485641958	13.5689991901136	16.7674869598041	16.3614279896821	15.6326330045585	17.1030690538993	16.7964491027052	18.4119429915601	16.0451022419094	16.8653810622832	14.1757128748597	13.3831020342999	16.160035101231	14.2788582614761
ostta04g04660	152.848088568873	147.223271883147	150.202090108563	105.802558977933	99.1981261222426	100.974614736538	79.0950622494009	78.8272840721498	78.2912517819319	101.188853633952	100.375837439901	104.934633384021	157.199500929228	169.494538749525	173.310256219353
ostta04g04670	30.0387776870899	46.5023356897148	59.034159975036	49.994878776643	42.5759755558426	49.838670884752	15.2940112425365	10.7728078841528	14.7685281832742	29.4376390966522	21.989974578386	24.200702024404	28.6710066139001	35.9624196847996	43.73882995184
ostta04g04680	25.5842000104611	22.9153528601977	24.3207104453322	15.7471980304639	13.346350917537	13.9560753324579	5.74213981673615	4.43219352918706	4.10988352979211	6.84148499607601	6.68548702433972	6.66952240257031	14.5239065851388	17.9265372658287	14.6325908527026
ostta04g04690	41.7503286425794	59.5091044171824	65.9260821852755	67.0965055811536	66.706955810281	63.6319771935305	55.4402629340262	69.5725949376574	67.4875938874552	47.3521634205018	47.543994745185	50.3757161264684	63.5357428214151	64.2223302898665	81.5664183657646
ostta04g04700	50.0206945995913	55.7988545710054	113.143075744084	138.866561041025	152.259305099714	165.325205445218	114.368297408119	124.280770292774	139.636079998452	197.545643854655	195.802003425707	180.705339165016	64.9749779187128	71.1500809390585	88.9671562119757
ostta04g04710	12.8785361067245	16.0451022419094	19.1384154788016	16.9154396991607	19.7717732392671	23.001215176786	16.6811597158415	18.3995530615011	12.0648567334541	21.8758790524419	17.6495166171123	19.9818390679039	16.2059927634931	13.3572349564217	16.4846570594884
ostta04g04720	14.2169074888295	12.7850894135838	12.0852411384994	9.19897848949856	9.0584608942318	7.4222302519245	10.9248667084407	14.4471534119624	15.1585470397093	19.5638219168446	22.2030909870367	16.9865911369003	44.9735403063185	50.5747519546209	48.3197504444357
ostta04g04730	32.2465284568115	46.9146520595292	56.2463724113046	50.0082632681231	55.0328455810902	45.9698468020804	67.7856568829944	79.7576421355796	80.2681286513257	86.2004471508403	84.3031188962902	80.2681286513257	90.1677074004021	100.080492701203	111.479493389762
ostta04g04740	69.8323886277347	60.7780720570652	62.6814568905775	58.9335044820597	51.6534176925459	50.6697837109922	73.1770140631217	88.2430563561209	82.6488731066475	84.7509356145923	86.0085573410925	85.8055212999622	117.880056378336	135.253530602182	104.352805086387
ostta04g04750	238.968245328705	216.099164610952	213.455613938537	171.491169503154	169.231172268352	154.781004795018	182.534280671234	193.931645675505	188.922272274319	243.184574756685	238.701220374823	242.656196377259	258.486003930576	237.380006875098	208.837142717123
ostta04g04760	133.638091505563	118.470710509142	115.352931566076	83.0615974678627	85.9706352798464	77.5926206293947	84.1425781030388	117.731429785654	133.515739441643	102.229528718003	104.102609570005	90.4397222560907	128.066067363953	141.339678366473	142.420127430837
ostta04g04770	118.183315631861	118.759313407737	108.343901236641	90.1677074004021	84.2738734355836	79.7233586004489	12.1928948663631	6.71858681438709	8.71499128803354	13.3663736295091	14.6421999273151	13.6981464790167	31.1981241065503	28.4987461124804	29.5711682279245
ostta04g04780	54.0583260517823	83.2045916032388	82.4688972186723	89.1636269112267	97.8642565900135	93.7402409979706	78.8790815901054	85.6542967579561	98.251002532668	59.396629727773	62.8647313228542	58.5179974859391	31.8390676650059	30.3069608660755	37.0641540017333
ostta04g04790	15.5557760131743	14.1853165499955	12.802881302238	13.7132376165477	12.0433855203027	14.4749316952772	10.2497139827717	10.4584452987491	11.6546024666862	9.55166166089483	10.3902719915966	10.2882124318684	13.0878964332005	17.9459465691932	12.5075649434522
ostta04g04820	103.966148296596	104.934633384021	107.605804079517	103.294365634563	85.1450724912732	89.6690748153795	66.1944932118717	36.2038916672022	36.419721718814	149.306865485266	151.84114552399	123.504334996721	72.9073769653795	75.2460864638864	65.5722587637179
ostta04g04830	149.487988368873	151.009695901416	159.768268224421	165.880998562541	151.446224912175	152.976491517711	144.773341363417	117.587225847556	117.100351666751	136.353326150674	140.580748947933	151.111904665206	83.8536773771295	85.1114542600175	87.8542832017707
ostta04g04840	73.3232698026687	79.0430108865436	69.9949490987015	61.2268898258761	62.8305347641186	62.1671332994241	100.761120247968	132.971076984028	133.240697112467	139.063738491815	134.769313322937	129.359335382623	231.559238878966	264.524308044834	279.01819618007
ostta04g04850	54.8661156882242	48.8649231687823	43.5234720381726	40.9879043107225	44.926200080918	39.4174640471989	49.9670222403569	53.1564117767775	51.3853348316642	42.8311760007704	38.7622634369243	43.482715528614	62.8769510189881	63.2933850212208	57.6572205519263
ostta04g04860	28.5194572258123	28.2985156176733	28.2126855981069	32.1282063960529	30.6493041504253	31.124556139152	38.5736469038806	40.5309719367543	34.7810429782842	28.7869317322783	26.7963527502028	32.4299677113073	39.6439587897733	39.9204115081109	40.3934418772706
ostta04g04870	642.838767867527	584.753278771011	698.251252613537	611.353919946594	545.009256239529	456.019780567026	491.845668589895	564.603942779192	658.454062937571	1498.60432668661	1416.40773241969	1433.04706623315	1154.62673747833	1121.63338694199	1154.62673747833
ostta04g04880	18.183561648608	19.2512548103387	22.8197849451579	22.3534423733412	22.958161992347	26.5562037682942	17.6017458736973	18.4119429915601	19.5337049032535	22.127420594394	20.7601178273821	20.6868812934042	11.0886483404709	12.8914311697262	14.2889551234978
ostta04g04890	31.1819423568701	31.3979655766806	33.4785843658698	44.5280337929525	38.821512420224	41.8527044637674	113.996604007536	75.9698982491436	79.0950622494009	86.1641873810539	85.8402755328776	75.7289063158658	43.2531822305846	49.985149410675	49.3787805952177
ostta04g04900	8.57386052951557	6.71858681438709	6.30271095746451	6.86110203540072	7.16868643249769	6.7966681603008	13.513903706072	12.4425050011556	12.4102318123802	9.51700010050427	9.55166166089483	9.11938097361604	9.41105307767466	10.9928264080472	11.7528892443895
ostta04g04910	131.998455774045	170.957512163442	200.967967947844	156.951514435084	160.316546603696	149.231303188285	214.659654192231	217.057938778962	209.872122659607	271.157635915756	267.484496976813	243.615765260547	286.714139461754	335.497711276447	391.493044043022
ostta04g04920	14.6840934170039	13.0440440464313	11.5529263024459	15.985491031115	15.3150847284269	16.5432302024969	17.6876437174201	19.5163242332923	18.522754284305	11.0782042068251	11.5760895525847	12.802881302238	18.158244643169	17.2341434722195	14.6921629239131
ostta04g04930	13.94636776838	11.5529263024459	8.65637264735784	4.57884811536394	7.14273888389478	3.46601609386792	9.9974184105314	17.4653054210688	18.3918852605299	33.4580237908207	35.7752779161528	31.8615945584608	29.8711083601801	40.7100109634341	45.7394465073696
ostta04g04940	15.4827127047801	15.5736003328988	12.4102318123802	18.3358323328522	17.8792792008268	20.3980677053415	16.0037896296938	16.4151023410656	17.6170712187217	16.7367435441983	18.9742767727425	22.7776083201394	23.9015051832994	26.6867714075803	27.4880989807518
ostta04g04950	21.934713890936	21.2474351494159	21.2754247862945	25.6577959115003	23.6169237952734	26.9440461728425	26.9525842876686	23.6169237952734	22.8808221221354	25.7077548968043	25.1630404645324	29.056113186625	26.0917772046829	27.0452783172924	25.3740210077995
ostta04g04960	51.8050429864376	48.1406594486323	46.8977165226435	43.6140548885023	43.9493778523185	45.6817789652046	49.4213705256631	55.7988545710054	55.4800786769125	41.7503286425794	39.9629915330033	44.7967511028781	46.2559987999587	47.0905495808448	47.418380962687
ostta04g04970	73.3795998752144	70.9724183759867	77.3582509949311	64.393173131972	66.4512535012186	62.2328785791078	53.8882336853007	47.7225620389489	50.801252934983	87.133286513037	91.2030574210572	78.9114900716151	17.2822434123344	18.2931564900553	19.2234868326418
ostta04g04980	203.725199160465	203.551631240173	163.157196992976	161.059322887942	174.169736751781	153.595042795879	142.79128936246	151.916251794069	156.014984514107	120.000295628595	130.969165737964	133.901343584657	144.773341363417	150.682058042985	176.411315012067
ostta04g04990	47.8654660952835	47.2786275157253	56.2674373578339	52.9032452321919	52.1510214864553	58.7864770341736	41.902688215519	47.8179832930587	40.5309719367543	39.2734363164448	33.0310810255917	43.2900628102978	42.9670596451549	37.2223208198321	30.7165958366063
ostta04g05000	73.7417855314042	69.4573860177962	85.9234441359752	68.8219806865634	76.9558007869589	73.547341988084	64.7828526931331	66.3098455876099	60.3206423213394	76.1118087375497	71.6759286895701	71.4994218441258	91.3863058817254	78.9939194996822	84.0591599692955
ostta04g05010	272.940473683532	309.48686008407	286.380429252421	368.167457836048	376.59878687692	379.309597468296	431.615944924101	382.323267199725	384.928483944587	330.12091787386	335.497711276447	351.778735073934	181.402444890177	205.693048761674	194.827979631673
ostta04g05020	402.016237966681	456.019780567026	449.440174234811	915.424341853576	928.443515459369	985.850230224171	953.915709155013	820.301754176573	791.767799277579	900.405987010468	915.424341853576	904.517874249128	690.409749790598	556.453305542135	563.32109353533
ostta04g05030	385.535576287547	526.901167993685	701.19798153992	803.327526475544	791.767799277579	796.047915141596	1214.56435700282	1325.60906719227	1325.60906719227	1664.07914293649	1572.18034813831	1604.87647525457	1128.34193161543	1107.1676403315	1295.43011221748
ostta04g05040	30.8112124646647	29.2654656393965	25.4163729970302	28.4892507487319	27.0052301571615	27.4319940812311	43.603299984289	39.1351782017023	37.2667534930569	36.3892079780178	36.6668483770575	37.5765369031765	30.7331946723951	39.990265602467	32.6846263851936
ostta04g05050	211.461632761373	169.231172268352	164.689242384393	208.837142717123	210.832936590655	204.916162875453	215.581304008923	202.237813906765	203.957401168387	180.213325316748	185.235225397922	177.479169829536	216.253024349087	190.938483741939	164.21510241058
