k4_temp10_1	k4_temp10_2	k4_temp10_3	k4_temp14_1	k4_temp14_2	k4_temp14_3	k4_temp20_1	k4_temp20_2	k4_temp20_3	k4_temp26_1	k4_temp26_2	k4_temp26_3
5.01213559204921	4.44048500198028	4.81062100407004	4.74662168084724	4.71224793374712	4.51582922365535	4.90062202354792	4.38880422998926	4.65368894377508	4.76549373789885	4.68258056718129	4.76549373789885
4.66100834065953	4.44048500198028	4.56168388968688	4.8826528139856	4.63332247377258	4.86923235492205	4.94319394395657	4.89108558757487	4.98086640555761	4.75640569196488	4.78243668971386	4.57962406057204
8.94470949260419	8.8532484752525	9.02115798711071	8.88107628923091	8.83406234293621	8.85636620026888	8.81139756424405	8.82174215123633	8.83863335583498	9.0069039767452	8.67267094737831	8.96776854401843
8.69642969429229	8.71367645840217	8.62110406419815	8.7281274923403	8.68676592852637	8.63907423067211	8.76086053654906	8.68538111324526	8.79107904096671	8.21572712964718	8.88192553453481	8.57948369235934
9.47195860835263	9.42710600910523	9.46776826241126	9.3988899428772	9.43053528528624	9.44550591482808	9.38503197771361	9.43499049166352	9.44098119617156	9.5431090515706	9.47836933006091	9.46434402642926
4.84873200104554	4.95540421921864	4.88353656244256	4.95147368849867	4.7821036567658	5.01254591646406	4.90062202354792	4.7894275856933	4.93233484546252	4.79909633487182	4.96101214203954	4.5342631737546
4.96993395024523	4.8461409717835	4.54979994529805	4.46240135007084	4.74291107861393	4.59702004497266	4.61030681801697	4.64314721421063	4.76631724420491	4.64419753774452	4.75909833059468	4.75508143944645
9.84415113225678	9.82037131082013	9.82037131082013	9.88244665696715	9.82802205994179	9.81531975772951	9.76533042803396	9.79736219590719	9.77347597234126	9.67081755623551	9.77347597234126	9.76533042803396
3.75483991863839	3.97461607452019	4.40460837229789	4.30650115214428	4.26900272412932	4.34479278632865	3.84571068270294	4.24659435931029	4.24659435931029	4.20069635496926	4.01329352800277	3.85193367292599
8.97629642389207	9.04728698684259	9.0016690312423	9.10431987083071	9.01517695234859	9.05225862438421	8.97781137492589	8.94749409037543	9.00969440196005	9.08855966377376	8.90685746975292	8.95360199433852
4.76484916055616	5.04123890435868	4.91548104717872	4.61725369978142	4.63332247377258	4.60956469560787	4.67393361705908	4.60956469560787	4.49736361949461	4.89568940505622	4.95540421921864	4.7787332626124
8.88192553453481	8.82597797300727	8.9009550677665	8.85480733776069	8.85636620026888	8.75174845651699	8.71367645840217	8.74173670014228	8.7025564663771	8.79616691923034	8.52985616760878	8.70506053250685
4.37965179889281	4.64524786127842	4.37857541143517	4.79618822939752	4.71224793374712	4.3097749047766	4.80947177193607	4.7894275856933	4.57392286445025	4.79458652012143	4.98086640555761	4.72362568397936
5.19584933651474	4.98057809664345	4.9559397416486	5.0374635251747	4.90957119249552	5.06211159413089	4.99948331849716	4.88353656244256	4.79618822939752	4.79458652012143	4.68698614309874	5.1098148706444
4.76484916055616	4.59883324508613	4.72602614246586	4.55090801384918	4.86122541440701	4.69528563948788	4.44943642801079	4.56265959741988	4.57392286445025	4.40510723236731	4.46240135007084	4.55901922753241
4.49101529050385	4.37107509082856	4.59883324508613	4.7787332626124	4.4320449365635	4.48791450022737	4.40350128280693	4.56265959741988	4.48695844898403	4.68258056718129	4.4744003547057	4.67393361705908
9.01306049235358	9.01411872235109	8.89622439893662	8.94941416776667	8.9346640440225	8.87457881543279	8.78252733905666	8.7281274923403	8.76086053654906	8.75565024308142	8.71947251345654	8.849573769159
6.85272695469359	7.04080210975599	6.82005618632655	6.90913543031387	6.67068051998406	6.72543703620159	6.99218118865765	6.82005618632655	6.91468100373474	6.79140053597086	7.25219646829747	6.65597331377852
9.61211219771476	9.64255239424476	9.64255239424476	9.69904910987086	9.65473776110675	9.66421099667195	9.63525031199253	9.62120133079915	9.65077683125329	9.73584113488575	9.70725940928035	9.58838641044552
4.71630812362742	4.94319394395657	4.62632769411649	4.83724269029336	4.82447949441731	4.83556181057486	4.74015980260682	4.50885935989456	4.82052877173937	4.58067849076586	4.6677878725729	4.7368365131928
5.01213559204921	5.14809762349417	5.12803441223691	4.95147368849867	5.11304258191695	5.15174551806892	4.9559397416486	5.02500129784075	4.95147368849867	5.0309852163264	4.92294678427455	5.045018507954
5.22743621813135	5.07882455346555	5.47398436314564	4.95147368849867	5.29862654186404	5.13102623447229	5.03854635253716	4.96323907632852	4.94266779612888	5.10494792525954	5.30540069583167	5.29093950072795
7.35431915114238	7.32686473884248	7.26344602617053	7.05538752747079	7.10372599871707	7.20353680206355	6.75583512045797	6.74864624901743	6.83482707529391	6.46796456595846	6.86426693652602	6.86426693652602
4.67543464681004	5.05703022225391	4.98057809664345	4.79618822939752	4.86951657433271	4.97769354518985	4.71224793374712	4.79538737475948	4.93233484546252	4.70297097023004	4.65420054084918	4.79055740684634
9.45003956492788	9.40171273454071	9.43836719272947	9.35770731612582	9.50953501912967	9.46776826241126	9.43836719272947	9.50953501912967	9.41192175394518	9.19471895375549	9.47520642021783	9.47836933006091
5.15151995572782	5.27955534971551	5.30200657316796	5.14024045259878	5.20233823820952	5.08561571721766	5.00693567371276	4.86980079374338	4.85061063451765	5.01403110564759	4.99542632517936	5.09786056040386
7.98435262745924	7.8538539905876	7.87904708663424	7.76630644194954	7.77383239292789	7.67266408561007	7.45885817890575	7.68868831202292	7.45885817890575	7.51600673010106	7.80635755239514	7.59971313381805
4.84873200104554	4.98697645949063	5.0921110197984	4.70019496775915	4.99542632517936	4.62676487635889	4.96993395024523	4.83445754868468	4.86879517267965	5.09643001462745	4.96993395024523	4.7060595995696
4.91934272575825	4.8461409717835	4.99773976689896	4.79618822939752	4.62094300315157	4.55035397957361	4.86631425357296	4.94293087004272	4.83200516248373	4.81062100407004	4.78243668971386	4.7448201669865
4.90749585200522	4.8971569309558	5.24839421588411	4.79618822939752	4.90957119249552	4.83556181057486	4.73232112240505	4.76714075051097	4.89158444764429	4.68258056718129	4.68698614309874	4.90062202354792
7.76630644194954	7.67266408561007	7.83756197966396	8.03049824221006	8.14143619431177	8.12366900868743	8.27974581551073	8.29924578197413	8.27974581551073	8.77191857571785	7.79159091799688	8.15126752556259
5.38098196779818	5.16177374692694	5.63919189206961	5.66144438228946	5.59694323249647	5.61488886351799	5.69139005232432	5.74647460012387	5.66982566312559	5.5454745112077	5.77740473084537	5.77367439582288
5.72278701332368	5.76103200530315	5.58196516298736	5.24592262367586	5.4247976646142	5.42200141739342	5.18208864513974	5.15174551806892	5.24070766668765	5.28072838651068	5.36348769155967	5.13574681596028
4.62094300315157	4.59883324508613	4.81062100407004	4.7368365131928	4.37245546389711	4.66432793159363	4.56168388968688	4.40153780455419	4.34524991623786	4.94195780015811	4.64419753774452	4.48695844898403
4.63066648302006	4.78243668971386	4.42173968635682	4.21220806736208	4.37245546389711	4.28394504890599	4.42525570026131	4.43807545639237	4.34240087718809	4.58475347581114	4.50064036738454	4.43848860092841
8.57948369235934	8.57056127362323	8.51701979028521	8.53898865581826	8.55492867426083	8.57741025939799	8.60981273635577	8.51701979028521	8.57948369235934	8.84442709154607	8.69642969429229	8.68538111324526
8.09849096033472	8.16067754476015	8.21120250634599	8.16067754476015	8.09849096033472	8.11753275973872	8.07525563634306	8.09849096033472	8.09132163171658	8.16853406414264	8.21572712964718	8.06800665583938
5.04311637111416	5.01403110564759	5.0921110197984	5.10570976607771	4.99542632517936	4.70751940712826	4.99207766679988	4.92585978663059	5.12503575567798	4.93282158733951	4.98086640555761	4.80795549567448
8.62816628899921	8.69642969429229	8.63907423067211	8.78891638628268	8.71367645840217	8.72202805611251	8.71620881063714	8.69642969429229	8.72202805611251	9.03726427125356	8.80147179936915	8.74701245440757
4.50774098358104	4.87039169658119	4.7127426879258	4.61725369978142	4.34240087718809	5.15174551806892	4.46240135007084	4.85652042855301	4.65368894377508	4.90957119249552	4.88353656244256	4.75508143944645
9.21524456161984	9.25433744982107	9.31433145924688	9.23633913700155	9.21524456161984	9.23993231122462	9.15654593279904	9.19193835973891	9.21055974727077	9.49717342031926	9.28122747338661	9.14684785576318
5.38098196779818	5.31357528780112	5.25860184903623	5.56943573832404	5.38269677130673	5.28692725668779	5.71683734462883	5.81033488404776	5.79190416555381	6.03991702108617	5.91293386064702	5.83148287431104
4.86879517267965	5.04123890435868	4.98057809664345	5.09499946885104	4.89642316800601	4.81108519397025	5.03854635253716	5.04406743953408	5.06274256763033	4.90957119249552	5.11198380466911	4.86338592252684
4.53521694640381	4.62272797196491	4.65420054084918	4.7787332626124	4.90957119249552	4.74662168084724	4.72180731501082	4.90150279369044	4.6820938253043	4.4243420433883	4.54979994529805	4.36908475861427
9.58507744769292	9.61839438079354	9.49409141168075	9.56813848469299	9.58507744769292	9.5431090515706	9.45003956492788	9.56569690435806	9.48702018170837	9.06904629041699	9.50035349488669	9.38745285720195
4.91934272575825	4.87039169658119	4.48392610483076	4.986675144106	4.82447949441731	4.88353656244256	4.59702004497266	4.83445754868468	4.80535547055313	4.55090801384918	4.98086640555761	4.95951510293165
4.14562769467945	4.35801698786856	4.12055126624798	4.72180731501082	4.24244061869084	4.39259009165379	4.90930102443009	4.58475347581114	4.81170176806481	4.68258056718129	4.94719740585071	4.62893193861519
