ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006974	DNA damage response	6/41	223/4717	0.0269058295964126	3.09548288307995	3.00166063996836	0.0117044923873706	0.496685636249388	0.486975992232483	ostta11g01600/ostta12g01965/ostta16g01200/ostta11g01720/ostta06g00330/ostta11g01840	6
GO:0006259	DNA metabolic process	7/41	319/4717	0.0219435736677116	2.52458139001453	2.64034038549491	0.0185336860332674	0.496685636249388	0.486975992232483	ostta11g01600/ostta12g01965/ostta16g01200/ostta11g02575/ostta11g01720/ostta06g00330/ostta11g01840	7
GO:0006468	protein phosphorylation	5/41	182/4717	0.0274725274725275	3.160680782632	2.78342313662882	0.0196624482223913	0.496685636249388	0.486975992232483	ostta09g04190/ostta10g02790/ostta02g00460/ostta12g01965/ostta17g01380	5
GO:0071897	DNA biosynthetic process	2/41	27/4717	0.0740740740740741	8.52213188798555	3.67010069380431	0.0225562880263682	0.496685636249388	0.486975992232483	ostta11g02575/ostta11g01840	2
GO:0006310	DNA recombination	3/41	76/4717	0.0394736842105263	4.54139922978177	2.91418739759838	0.0276481186147787	0.496685636249388	0.486975992232483	ostta11g01600/ostta12g01965/ostta11g01720	3
GO:0051276	chromosome organization	4/41	143/4717	0.027972027972028	3.21814770595258	2.52204003479595	0.0344331657284684	0.496685636249388	0.486975992232483	ostta03g00320/ostta05g04640/ostta16g01200/ostta11g01720	4
GO:0006281	DNA repair	5/41	211/4717	0.023696682464455	2.7262744191423	2.4021329709163	0.0345287300013335	0.496685636249388	0.486975992232483	ostta11g01600/ostta12g01965/ostta11g01720/ostta06g00330/ostta11g01840	5
GO:0033554	cellular response to stress	6/41	287/4717	0.0209059233449477	2.40520098580777	2.29995376876698	0.0358143092241907	0.496685636249388	0.486975992232483	ostta11g01600/ostta12g01965/ostta16g01200/ostta11g01720/ostta06g00330/ostta11g01840	6
GO:0032392	DNA geometric change	2/41	35/4717	0.0571428571428571	6.57421602787456	3.09915779100759	0.0366073740665127	0.496685636249388	0.486975992232483	ostta03g00320/ostta16g01200	2
GO:0032508	DNA duplex unwinding	2/41	35/4717	0.0571428571428571	6.57421602787456	3.09915779100759	0.0366073740665127	0.496685636249388	0.486975992232483	ostta03g00320/ostta16g01200	2
GO:0035825	homologous recombination	2/41	39/4717	0.0512820512820513	5.89993746091307	2.87696320272728	0.0446116650667284	0.496685636249388	0.486975992232483	ostta12g01965/ostta11g01720	2
GO:0071103	DNA conformation change	2/41	40/4717	0.05	5.75243902439024	2.826210069748	0.0467060303384501	0.496685636249388	0.486975992232483	ostta03g00320/ostta16g01200	2
GO:0022613	ribonucleoprotein complex biogenesis	5/41	251/4717	0.0199203187250996	2.29180837625109	1.96932399677578	0.0643696570120467	0.496685636249388	0.486975992232483	ostta11g01150/ostta08g02180/ostta12g03010/ostta07g03560/ostta01g04120	5
GO:0009119	ribonucleoside metabolic process	1/41	10/4717	0.1	11.5048780487805	3.11358331434782	0.0836742616596696	0.496685636249388	0.486975992232483	ostta02g05090	1
