ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006412	translation	146/665	368/4717	0.396739130434783	2.81416312520432	14.6814362353945	2.66141396492969e-37	2.15308389762812e-34	2.08150586941343e-34	ostta01g00210/ostta01g00485/ostta01g02400/ostta01g03150/ostta01g03190/ostta01g06000/ostta10g02015/ostta11g00780/ostta11g02360/ostta11g02400/ostta11g02380/ostta12g01010/ostta12g02450/ostta12g02680/ostta12g02760/ostta12g02920/ostta13g00880/ostta13g02260/ostta14g00140/ostta14g00620/ostta14g01060/ostta14g01075/ostta14g01070/ostta14g01220/ostta14g01520/ostta14g01850/ostta14g02310/ostta14g02300/ostta14g02770/ostta15g00640/ostta15g00930/ostta15g01160/ostta15g01180/ostta15g01170/ostta15g01830/ostta15g02010/ostta15g02200/ostta15g02290/ostta16g00330/ostta16g00770/ostta16g01280/ostta16g01410/ostta16g01670/ostta16g01730/ostta16g01720/ostta16g01770/ostta17g00360/ostta17g01270/ostta17g01350/ostta17g01870/ostta17g02075/ostta18g00590/ostta02g00093/ostta02g01330/ostta02g01790/ostta02g02200/ostta02g02570/ostta02g02800/ostta02g03140/ostta02g03260/ostta02g03810/ostta02g03900/ostta02g04390/ostta02g04560/ostta02g04650/ostta02g04680/ostta02g05480/ostta20g00130/ostta20g00300/ostta20g00570/ostta03g01020/ostta03g01170/ostta03g01600/ostta03g02770/ostta03g02960/ostta03g03240/ostta03g03300/ostta03g04290/ostta03g04510/ostta03g05410/ostta03g05760/ostta03g05750/ostta04g00090/ostta04g01270/ostta04g01310/ostta04g01760/ostta04g01860/ostta04g02650/ostta04g02970/ostta04g04170/ostta04g04870/ostta05g00110/ostta05g01460/ostta05g02870/ostta05g03870/ostta05g04020/ostta05g04910/ostta06g01030/ostta06g01150/ostta06g01530/ostta06g01640/ostta06g01860/ostta06g01940/ostta06g03020/ostta06g03332/ostta06g04240/ostta07g00050/ostta07g00170/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g03380/ostta07g03820/ostta07g04450/ostta07g04530/ostta08g00570/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03610/ostta08g04150/ostta09g00050/ostta09g00310/ostta09g00680/ostta09g02550/ostta09g03150/ostta09g03180/ostta09g04010/ostta11g02500/ostta13g00070/ostta15g00045/ostta15g02360/ostta15g02870/ostta16g00070/ostta16g00530/ostta17g00820/ostta18g00630/ostta02g00890/ostta02g01010/ostta02g02700/ostta04g05030/ostta05g03820/ostta07g03650/ostta07g04180/ostta08g01395/ostta09g00950	146
GO:0043043	peptide biosynthetic process	146/665	372/4717	0.39247311827957	2.78390330665373	14.5214803857611	1.19313765077427e-36	4.82624179738192e-34	4.66579618171201e-34	ostta01g00210/ostta01g00485/ostta01g02400/ostta01g03150/ostta01g03190/ostta01g06000/ostta10g02015/ostta11g00780/ostta11g02360/ostta11g02400/ostta11g02380/ostta12g01010/ostta12g02450/ostta12g02680/ostta12g02760/ostta12g02920/ostta13g00880/ostta13g02260/ostta14g00140/ostta14g00620/ostta14g01060/ostta14g01075/ostta14g01070/ostta14g01220/ostta14g01520/ostta14g01850/ostta14g02310/ostta14g02300/ostta14g02770/ostta15g00640/ostta15g00930/ostta15g01160/ostta15g01180/ostta15g01170/ostta15g01830/ostta15g02010/ostta15g02200/ostta15g02290/ostta16g00330/ostta16g00770/ostta16g01280/ostta16g01410/ostta16g01670/ostta16g01730/ostta16g01720/ostta16g01770/ostta17g00360/ostta17g01270/ostta17g01350/ostta17g01870/ostta17g02075/ostta18g00590/ostta02g00093/ostta02g01330/ostta02g01790/ostta02g02200/ostta02g02570/ostta02g02800/ostta02g03140/ostta02g03260/ostta02g03810/ostta02g03900/ostta02g04390/ostta02g04560/ostta02g04650/ostta02g04680/ostta02g05480/ostta20g00130/ostta20g00300/ostta20g00570/ostta03g01020/ostta03g01170/ostta03g01600/ostta03g02770/ostta03g02960/ostta03g03240/ostta03g03300/ostta03g04290/ostta03g04510/ostta03g05410/ostta03g05760/ostta03g05750/ostta04g00090/ostta04g01270/ostta04g01310/ostta04g01760/ostta04g01860/ostta04g02650/ostta04g02970/ostta04g04170/ostta04g04870/ostta05g00110/ostta05g01460/ostta05g02870/ostta05g03870/ostta05g04020/ostta05g04910/ostta06g01030/ostta06g01150/ostta06g01530/ostta06g01640/ostta06g01860/ostta06g01940/ostta06g03020/ostta06g03332/ostta06g04240/ostta07g00050/ostta07g00170/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g03380/ostta07g03820/ostta07g04450/ostta07g04530/ostta08g00570/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03610/ostta08g04150/ostta09g00050/ostta09g00310/ostta09g00680/ostta09g02550/ostta09g03150/ostta09g03180/ostta09g04010/ostta11g02500/ostta13g00070/ostta15g00045/ostta15g02360/ostta15g02870/ostta16g00070/ostta16g00530/ostta17g00820/ostta18g00630/ostta02g00890/ostta02g01010/ostta02g02700/ostta04g05030/ostta05g03820/ostta07g03650/ostta07g04180/ostta08g01395/ostta09g00950	146
GO:0006518	peptide metabolic process	151/665	406/4717	0.37192118226601	2.63812363420867	13.9856831222321	1.01898408535057e-34	2.74786041682871e-32	2.65650938742272e-32	ostta01g00090/ostta01g00210/ostta01g00485/ostta01g02400/ostta01g03150/ostta01g03190/ostta01g06000/ostta10g02015/ostta11g00780/ostta11g02360/ostta11g02400/ostta11g02380/ostta12g01010/ostta12g01230/ostta12g02450/ostta12g02680/ostta12g02760/ostta12g02920/ostta13g00880/ostta13g02260/ostta14g00140/ostta14g00620/ostta14g01060/ostta14g01075/ostta14g01070/ostta14g01220/ostta14g01520/ostta14g01850/ostta14g02310/ostta14g02300/ostta14g02770/ostta15g00640/ostta15g00930/ostta15g01160/ostta15g01180/ostta15g01170/ostta15g01830/ostta15g01820/ostta15g02010/ostta15g02200/ostta15g02290/ostta16g00330/ostta16g00770/ostta16g01280/ostta16g01410/ostta16g01670/ostta16g01730/ostta16g01720/ostta16g01770/ostta17g00360/ostta17g01270/ostta17g01350/ostta17g01870/ostta17g02075/ostta18g00590/ostta02g00093/ostta02g01330/ostta02g01790/ostta02g02200/ostta02g02570/ostta02g02800/ostta02g03140/ostta02g03260/ostta02g03810/ostta02g03900/ostta02g04390/ostta02g04560/ostta02g04650/ostta02g04680/ostta02g05480/ostta20g00130/ostta20g00300/ostta20g00570/ostta03g01020/ostta03g01170/ostta03g01600/ostta03g02770/ostta03g02960/ostta03g03240/ostta03g03300/ostta03g04290/ostta03g04510/ostta03g05410/ostta03g05760/ostta03g05750/ostta04g00090/ostta04g01270/ostta04g01310/ostta04g01760/ostta04g01860/ostta04g02650/ostta04g02970/ostta04g04170/ostta04g04870/ostta05g00110/ostta05g01460/ostta05g02870/ostta05g03870/ostta05g04020/ostta05g04910/ostta06g01030/ostta06g01150/ostta06g01530/ostta06g01640/ostta06g01860/ostta06g01940/ostta06g03020/ostta06g03332/ostta06g04240/ostta07g00050/ostta07g00170/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g03380/ostta07g03820/ostta07g04450/ostta07g04530/ostta08g00570/ostta08g00560/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03610/ostta08g04150/ostta09g00050/ostta09g00310/ostta09g00680/ostta09g02550/ostta09g03150/ostta09g03180/ostta09g04010/ostta11g02500/ostta13g00070/ostta13g03030/ostta15g00045/ostta15g02360/ostta15g02870/ostta16g00070/ostta16g00530/ostta17g00820/ostta18g00630/ostta02g00890/ostta02g01010/ostta02g02700/ostta04g05030/ostta05g03820/ostta07g03650/ostta07g04180/ostta08g01395/ostta09g00950	151
GO:0043604	amide biosynthetic process	148/665	394/4717	0.375634517766497	2.66446318842792	13.9795338597209	1.46349400912287e-34	2.959916633451e-32	2.86151591783761e-32	ostta01g00210/ostta01g00485/ostta01g02400/ostta01g03150/ostta01g03190/ostta01g03280/ostta01g06000/ostta10g02015/ostta11g00780/ostta11g02360/ostta11g02400/ostta11g02380/ostta12g01010/ostta12g02450/ostta12g02680/ostta12g02760/ostta12g02920/ostta13g00880/ostta13g02260/ostta14g00140/ostta14g00170/ostta14g00620/ostta14g01060/ostta14g01075/ostta14g01070/ostta14g01220/ostta14g01520/ostta14g01850/ostta14g02310/ostta14g02300/ostta14g02770/ostta15g00640/ostta15g00930/ostta15g01160/ostta15g01180/ostta15g01170/ostta15g01830/ostta15g02010/ostta15g02200/ostta15g02290/ostta16g00330/ostta16g00770/ostta16g01280/ostta16g01410/ostta16g01670/ostta16g01730/ostta16g01720/ostta16g01770/ostta17g00360/ostta17g01270/ostta17g01350/ostta17g01870/ostta17g02075/ostta18g00590/ostta02g00093/ostta02g01330/ostta02g01790/ostta02g02200/ostta02g02570/ostta02g02800/ostta02g03140/ostta02g03260/ostta02g03810/ostta02g03900/ostta02g04390/ostta02g04560/ostta02g04650/ostta02g04680/ostta02g05480/ostta20g00130/ostta20g00300/ostta20g00570/ostta03g01020/ostta03g01170/ostta03g01600/ostta03g02770/ostta03g02960/ostta03g03240/ostta03g03300/ostta03g04290/ostta03g04510/ostta03g05410/ostta03g05760/ostta03g05750/ostta04g00090/ostta04g01270/ostta04g01310/ostta04g01760/ostta04g01860/ostta04g02650/ostta04g02970/ostta04g04170/ostta04g04870/ostta05g00110/ostta05g01460/ostta05g02870/ostta05g03870/ostta05g04020/ostta05g04910/ostta06g01030/ostta06g01150/ostta06g01530/ostta06g01640/ostta06g01860/ostta06g01940/ostta06g03020/ostta06g03332/ostta06g04240/ostta07g00050/ostta07g00170/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g03380/ostta07g03820/ostta07g04450/ostta07g04530/ostta08g00570/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03610/ostta08g04150/ostta09g00050/ostta09g00310/ostta09g00680/ostta09g02550/ostta09g03150/ostta09g03180/ostta09g04010/ostta11g02500/ostta13g00070/ostta15g00045/ostta15g02360/ostta15g02870/ostta16g00070/ostta16g00530/ostta17g00820/ostta18g00630/ostta02g00890/ostta02g01010/ostta02g02700/ostta04g05030/ostta05g03820/ostta07g03650/ostta07g04180/ostta08g01395/ostta09g00950	148
GO:0043603	amide metabolic process	154/665	442/4717	0.34841628959276	2.47139795189331	13.1624345553763	1.39778911807001e-31	2.26162279303728e-29	2.18643645205478e-29	ostta01g00090/ostta01g00210/ostta01g00485/ostta01g02400/ostta01g03150/ostta01g03190/ostta01g03280/ostta01g06000/ostta10g02015/ostta11g00780/ostta11g02360/ostta11g02400/ostta11g02380/ostta12g01010/ostta12g01230/ostta12g02450/ostta12g02680/ostta12g02760/ostta12g02920/ostta13g00880/ostta13g02260/ostta14g00140/ostta14g00170/ostta14g00620/ostta14g01060/ostta14g01075/ostta14g01070/ostta14g01220/ostta14g01520/ostta14g01850/ostta14g02310/ostta14g02300/ostta14g02770/ostta15g00640/ostta15g00930/ostta15g01160/ostta15g01180/ostta15g01170/ostta15g01700/ostta15g01830/ostta15g01820/ostta15g02010/ostta15g02200/ostta15g02290/ostta16g00330/ostta16g00770/ostta16g01280/ostta16g01410/ostta16g01670/ostta16g01730/ostta16g01720/ostta16g01770/ostta17g00360/ostta17g01270/ostta17g01350/ostta17g01870/ostta17g02075/ostta18g00590/ostta02g00093/ostta02g01330/ostta02g01790/ostta02g02200/ostta02g02570/ostta02g02800/ostta02g03140/ostta02g03260/ostta02g03810/ostta02g03900/ostta02g04390/ostta02g04560/ostta02g04650/ostta02g04680/ostta02g05480/ostta20g00130/ostta20g00300/ostta20g00570/ostta03g01020/ostta03g01170/ostta03g01600/ostta03g02770/ostta03g02960/ostta03g03240/ostta03g03300/ostta03g04290/ostta03g04510/ostta03g05410/ostta03g05760/ostta03g05750/ostta04g00090/ostta04g01270/ostta04g01310/ostta04g01760/ostta04g01860/ostta04g02650/ostta04g02970/ostta04g04170/ostta04g04870/ostta05g00110/ostta05g01460/ostta05g02870/ostta05g03870/ostta05g04020/ostta05g04910/ostta06g01030/ostta06g01150/ostta06g01530/ostta06g01640/ostta06g01860/ostta06g01940/ostta06g03020/ostta06g03332/ostta06g04240/ostta07g00050/ostta07g00170/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g03380/ostta07g03820/ostta07g04450/ostta07g04530/ostta08g00570/ostta08g00560/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03610/ostta08g04150/ostta09g00050/ostta09g00310/ostta09g00680/ostta09g02550/ostta09g03150/ostta09g03180/ostta09g04010/ostta11g02500/ostta13g00070/ostta13g03030/ostta15g00045/ostta15g02360/ostta15g02870/ostta16g00070/ostta16g00530/ostta17g00820/ostta18g00630/ostta02g00890/ostta02g01010/ostta02g02700/ostta04g05030/ostta05g03820/ostta07g03650/ostta07g04180/ostta08g01395/ostta09g00950	154
GO:0002181	cytoplasmic translation	19/665	36/4717	0.527777777777778	3.74365079365079	6.69381594589456	4.36167234784815e-08	5.88098821568193e-06	5.68547816570382e-06	ostta10g02015/ostta11g02400/ostta12g01010/ostta12g02920/ostta15g01180/ostta15g01830/ostta15g02200/ostta15g02290/ostta16g01410/ostta16g01770/ostta17g01870/ostta02g04390/ostta20g00130/ostta04g01270/ostta04g01760/ostta08g01750/ostta08g03240/ostta09g03180/ostta09g04010	19
GO:0042274	ribosomal small subunit biogenesis	17/665	35/4717	0.485714285714286	3.44528464017186	5.88180659395456	1.06635054876603e-06	0.000123239656278817	0.000119142625223032	ostta01g01020/ostta01g03150/ostta12g02010/ostta12g02680/ostta12g03010/ostta14g02310/ostta15g02010/ostta16g00390/ostta16g01730/ostta02g00790/ostta03g02770/ostta03g03240/ostta05g03870/ostta07g00050/ostta09g03180/ostta04g05030/ostta07g03650	17
GO:0042254	ribosome biogenesis	55/665	211/4717	0.260663507109005	1.84894701207996	5.11080393636599	1.91996821187503e-06	0.000194156785425862	0.000187702155450414	ostta01g00485/ostta01g01020/ostta01g03150/ostta11g01430/ostta12g01010/ostta12g02010/ostta12g02170/ostta12g02240/ostta12g02680/ostta12g02760/ostta12g03010/ostta13g02670/ostta14g00110/ostta14g00140/ostta14g00620/ostta14g01060/ostta14g02190/ostta14g02310/ostta14g02770/ostta15g01160/ostta15g02010/ostta15g02320/ostta16g00390/ostta16g01170/ostta16g01730/ostta17g02220/ostta02g00430/ostta02g00790/ostta02g01330/ostta02g01350/ostta02g02490/ostta02g05480/ostta03g01600/ostta03g02620/ostta03g02770/ostta03g03240/ostta03g04290/ostta03g05760/ostta04g02970/ostta05g01460/ostta05g01450/ostta05g03870/ostta06g04240/ostta06g04610/ostta07g00050/ostta07g01200/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03720/ostta09g03180/ostta09g04010/ostta03g05480/ostta04g05030/ostta07g03650	55
GO:0140694	non-membrane-bounded organelle assembly	16/665	34/4717	0.470588235294118	3.33799203892083	5.54221551988467	3.77865785738802e-06	0.000339659356291879	0.000328367577548456	ostta01g00485/ostta01g01020/ostta01g03890/ostta12g02680/ostta14g01060/ostta14g02310/ostta15g01160/ostta03g03240/ostta03g04290/ostta06g01440/ostta06g01940/ostta07g00050/ostta08g01750/ostta09g04010/ostta04g05030/ostta07g03650	16
GO:0022613	ribonucleoprotein complex biogenesis	60/665	251/4717	0.239043824701195	1.69559356558728	4.5877110837619	1.33016548493413e-05	0.00100875046377888	0.000975215138361473	ostta01g00485/ostta01g01020/ostta01g03150/ostta01g06400/ostta11g01430/ostta12g01010/ostta12g02010/ostta12g02170/ostta12g02240/ostta12g02680/ostta12g02760/ostta12g03010/ostta13g02670/ostta14g00110/ostta14g00140/ostta14g00620/ostta14g01060/ostta14g02190/ostta14g02310/ostta14g02770/ostta15g01160/ostta15g01830/ostta15g02010/ostta15g02320/ostta16g00390/ostta16g01170/ostta16g01730/ostta17g02220/ostta02g00430/ostta02g00790/ostta02g01330/ostta02g01350/ostta02g02490/ostta02g05480/ostta03g01600/ostta03g02620/ostta03g02770/ostta03g03240/ostta03g04290/ostta03g05760/ostta04g02970/ostta05g01460/ostta05g01450/ostta05g03870/ostta06g04240/ostta06g04610/ostta07g00050/ostta07g01200/ostta08g01750/ostta08g01890/ostta08g03240/ostta08g03720/ostta09g03180/ostta09g04010/ostta11g02500/ostta15g02870/ostta02g02530/ostta03g05480/ostta04g05030/ostta07g03650	60
