baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ostta17g01720	526.651582230105	0.10508725066796	0.100434983722658	1.04632117986048	0.295412769951553	0.402854709770231
ostta17g01050	2291.06744755372	0.17436572887472	0.301558089827988	0.578216054406567	0.563118261099346	0.664880350187242
ostta04g03190	3096.0690659301	-0.174747638083312	0.119464629947494	-1.46275628326238	0.143534079222755	0.225702835235684
ostta17g00890	1365.88638028255	-0.290176027242002	0.207443867059705	-1.39881709377548	0.161867838961188	0.248608240039788
ostta05g00090	1009.90182854887	-0.0261515574462015	0.0960107351835229	-0.272381597705853	0.785328620874127	0.849867064442151
ostta01g02290	1273.03040017662	-0.119872182998673	0.0835702244107164	-1.43438866945656	0.151461379226598	0.23607556629467
ostta09g02900	183.194230276128	0.173071419825074	0.186220935039521	0.929387556712373	0.352688274099601	0.463080851927247
ostta12g01720	297.099739462154	-0.322444593470169	0.143608967544945	-2.24529567326117	0.0247491576223456	0.0515568208800372
ostta08g01200	1413.66557448864	-0.134485419759535	0.0968820335694475	-1.38813580603809	0.165095695210489	0.252553574469699
ostta02g01050	729.300942328745	0.351467409937763	0.129066377690904	2.72315235172616	0.00646622308832641	0.0162909709891301
ostta05g02820	3342.44419277534	-0.602679873135532	0.0687485880049831	-8.76643274610742	1.84416185462457e-18	6.22628037614215e-17
ostta01g01800	994.049141656999	1.03645716367496	0.116021203636136	8.93334262352147	4.13327133765621e-19	1.53773745299986e-17
ostta03g00940	899.432464866838	-0.0438856036974049	0.116703450981414	-0.376043753019729	0.706884368936322	0.788697307254036
ostta07g02430	3.43845737192857	-2.13331100504339	1.17080541963428	-1.82208842670865	0.0684415694878997	0.122212532282214
ostta16g00390	1003.92280167368	0.216209618413952	0.173069011316315	1.24926823565652	0.211566981779185	0.30707754381401
ostta09g01550	602.662692871942	0.475536666189377	0.134255834627718	3.54201862070284	0.000397077442868854	0.00139788769965406
ostta01g05470	1069.18609795538	-1.12072719563967	0.130021638695245	-8.61954369200438	6.72214484271791e-18	2.10279665610572e-16
ostta01g03300	777.315159779892	-0.0955464876138885	0.110268817370571	-0.866486917083671	0.38622319783871	0.497147226777944
ostta06g02000	372.199039548882	0.471752060292733	0.160582391545516	2.93775709623191	0.00330595933298893	0.00907156187899291
ostta07g00490	1553.18548855446	0.271532146189646	0.0912647725891929	2.97521309138504	0.00292785087631222	0.00815965422402069
ostta16g02730	1.62677919490737	-2.54030981646318	1.4399196402136	-1.76420249124899	0.0776978934670022	0.136233506184192
ostta01g02120	766.886284043747	0.105296050872938	0.115477070724044	0.911835139328781	0.361855509392201	0.472570601156058
ostta04g02570	788.506982128527	0.373311611152237	0.132202534446681	2.82378558561447	0.00474601230148616	0.0124295421835856
ostta03g02020	415.917479034098	-0.110603923571936	0.124541107790951	-0.888091695455214	0.374491429384481	0.48489648839376
ostta07g01710	421.198066254022	0.188694312565047	0.120797728291355	1.56206838683201	0.11827187928865	0.192490319486535
ostta03g00870	11139.3145342945	-0.366825575841915	0.137307485650836	-2.6715628365283	0.00754989355659153	0.0186592661134207
ostta14g00390	504.841954416618	0.16629073883731	0.110666750408426	1.50262602112739	0.132935509402178	0.212032829148448
ostta20g00070	1158.45404066261	0.311427214904459	0.113155426259922	2.75220751843662	0.00591949970659024	0.0151022123007016
ostta04g00710	253.074491141861	-0.17380292751414	0.161293645258702	-1.07755595228426	0.281231968297462	0.386542647961217
ostta09g01730	30.051614799923	-0.934912570369014	0.460308696402021	-2.03105563218056	0.0422493515025012	0.080969999978787
ostta13g01290	309.276119940288	0.747030947114814	0.129468013572271	5.77000392994992	7.92696838560734e-09	6.91939472748231e-08
ostta13g01740	718.324083037003	0.0972265200587326	0.0934862861573169	1.0400083697316	0.298336012151726	0.406118507483274
ostta12g00230	2433.31712831404	-0.280466566138625	0.144870728086402	-1.93597816372782	0.0528703754458536	0.0979687034373844
ostta03g03990	1.45877150310705	-0.974248268194069	1.74322284207457	-0.558877640126972	0.576245230386736	0.677041766929931
ostta12g00580	999.150846202786	-0.175663513255269	0.111171478378165	-1.58011313529289	0.114080959722867	0.187059579656836
ostta03g04970	977.623890806256	-0.418069032317302	0.133352655153911	-3.13506342888172	0.00171816957004668	0.00510983763478375
ostta12g02340	372.498720653706	-0.575610470256136	0.171001307906102	-3.36611735491642	0.000762342679200595	0.00248621033761419
ostta12g01180	103.076923636817	-0.0419178216354085	0.194747167928723	-0.215242265555052	0.829578439945829	0.883408248401395
ostta04g02710	1938.60201080804	0.262968172424417	0.115904520998925	2.26883446959637	0.0232783939572819	0.0489856154004966
ostta10g00760	421.138451033619	0.462015858767337	0.157316670488801	2.93685251112804	0.00331561751605742	0.00908830208979401
ostta05g01320	1483.73496451243	-0.654126223329231	0.0867834519871572	-7.53745337793238	4.79237882942741e-14	9.0021547423362e-13
ostta08g00550	480.933917309614	-0.285267422167083	0.0981745999929853	-2.90571514615253	0.00366414851707225	0.00991597254055147
ostta05g01850	718.763689130362	-0.198254362244325	0.113918960327735	-1.74031049505687	0.0818045121916232	0.142023044650813
ostta17g01940	1012.05902015827	-0.053840682943451	0.108720784998588	-0.495219777378816	0.620444991534479	0.716094813030022
ostta03g05620	965.474755061948	0.181435970839657	0.0838641308416938	2.16345139475833	0.0305064782790445	0.0615022045248373
ostta13g01125	1158.06434329893	-0.562088043533759	0.0854436824388315	-6.57846229808919	4.75338362866721e-11	5.91395002112103e-10
ostta01g04980	971.082212958171	-1.06932590574619	0.0850154702751419	-12.5780155339428	2.78949385573581e-36	3.89349570989646e-34
ostta13g01120	4010.40353612693	-0.727412574464058	0.0852987334181453	-8.52782386460756	1.49126367317209e-17	4.51740900837585e-16
ostta12g00050	962.949087137725	-0.300746401711654	0.147078880266659	-2.04479665038509	0.0408749101434279	0.078749449808756
ostta02g04560	9292.7383832943	0.611256069413311	0.112222592494468	5.44681829056339	5.12788010141478e-08	3.9472903724772e-07
ostta07g03210	384.344418752804	-0.496467568157405	0.124144801526962	-3.99910074405798	6.35836122979725e-05	0.000269080510575186
ostta10g02610	979.74505197764	0.0202931346078845	0.0853122427582266	0.237868961731494	0.811982729576469	0.869878749278318
ostta17g00090	522.941079600665	0.608969610002168	0.136245984812051	4.46963344161835	7.83537629817261e-06	4.04924638902191e-05
ostta07g03740	656.726703691155	-0.621272711966992	0.121769880603689	-5.10202283920257	3.360421851428e-07	2.26710150258312e-06
ostta06g01200	300.5358979706	0.0932016094141444	0.143267393844303	0.650543064358607	0.515341493979905	0.621589110774629
ostta10g00100	1045.45408766254	0.306512101752177	0.144679555249287	2.1185585014002	0.0341277959602876	0.0675330307874114
ostta05g04320	552.538729496301	0.258484330364799	0.0916977479670989	2.81887326674089	0.00481925416509101	0.0126100252377117
ostta03g03370	2315.41645602089	0.87881279374579	0.173576516312684	5.06297057006651	4.12773593941829e-07	2.73895828915167e-06
ostta01g03450	6336.33871431587	1.65707993208435	0.0824903715913299	20.0881618074626	9.36660779389558e-90	5.52197554864737e-87
ostta09g02550	5997.37851028182	0.343643013745437	0.131865958786954	2.60600246573594	0.00916058021796169	0.0220567661924155
ostta01g03180	507.604533202983	0.191906703409006	0.127242769067876	1.50819339137956	0.131505038193951	0.210188657501239
ostta14g01370	417.299672785326	-0.0579804267543473	0.105226327534677	-0.551006845081047	0.581628982201214	0.681590905136101
ostta16g01510	713.615980500749	0.829715246948926	0.16161089798306	5.13403029934216	2.83602408757959e-07	1.92688728787323e-06
ostta02g03930	1752.17482874048	-0.58073209615927	0.0870144994565516	-6.67396927852517	2.48975758240862e-11	3.2562290292798e-10
ostta02g03280	1178.36056546246	-0.256792591231588	0.0827665535067308	-3.10261307679926	0.00191820251107364	0.00560896758674872
ostta11g01460	1567.84053328272	-0.148920634242358	0.0944182870441469	-1.57724354999924	0.114739495799593	0.187920825292601
ostta11g02270	396.29504718778	-0.125907779380462	0.113119851549177	-1.11304760089546	0.265687986311032	0.369083329180307
ostta01g03980	5.00682390723393	0.538101289397497	0.862031870243258	0.624224356398388	0.53248025337063	0.638443157358027
ostta12g02570	1116.67857490736	0.212981393327678	0.0957613965635396	2.22408403564123	0.0261427907810144	0.053859771114434
ostta07g04690	663.622442996234	0.26393816594074	0.0967339519651058	2.72849563756011	0.0063623931721269	0.0160812481213124
ostta14g01110	968.686317662485	-0.961391077062482	0.115367249896205	-8.3333101718853	7.86128530122883e-17	2.1829308169789e-15
ostta03g01830	5.69719003185037	-0.225855113209583	0.822611238580699	-0.274558749767709	0.783655261636206	0.848864894324748
ostta12g01980	146.467575183403	-0.0262102089351097	0.196384643711327	-0.13346363768461	0.893826719881403	0.929987507625722
ostta13g00650	1047.03950531226	-0.319435085448388	0.0948434764463961	-3.36802379475121	0.000757090616442719	0.00247540208379565
ostta14g02130	1103.03032259507	0.10882251499708	0.0925268211183135	1.1761185965519	0.239547487617538	0.339477060854439
ostta13g03070	783.766565269417	-0.105430225364861	0.0942820447470454	-1.11824288121588	0.263463274568478	0.366724034924231
ostta01g01580	415.880251396027	-0.346958472360708	0.116132856248159	-2.9875995783597	0.00281177679635405	0.00785902894502458
ostta17g02140	363.124100094333	0.263017466498189	0.129004641314045	2.03882173400186	0.0414678223596911	0.0796714441124775
ostta09g02140	679.428119021239	0.217419366069999	0.105179555116006	2.06712574349835	0.0387223069145555	0.075407097084662
ostta03g03740	307.337879065187	-0.384055861194874	0.147902285043593	-2.59668646148149	0.00941278013134216	0.022561924540812
ostta09g02145	341.498541652096	-0.0831655760203973	0.122606891896419	-0.678310776287007	0.497574667432989	0.605591909037069
ostta02g02880	941.27085985091	0.0251273035093496	0.108118238717557	0.232405779148798	0.816222860689168	0.87318983868255
ostta12g02750	1503.81427387788	0.153313989885377	0.16470623030388	0.930832972149966	0.351939970974831	0.462256715947061
ostta17g00310	19548.6224383771	0.454832641763499	0.0767456335225486	5.9264953703179	3.09468106099583e-09	2.85754646403278e-08
ostta05g00530	817.04337434703	0.499432011833079	0.122923136803637	4.06296182166988	4.84539569801585e-05	0.000210040229805393
ostta08g03110	89.3775357615452	0.236783025485649	0.217083794966993	1.09074482285355	0.275385181632623	0.380553918505666
ostta01g00180	491.830678236986	0.201572357037447	0.116315596966619	1.73297788339853	0.0830995998636434	0.143796643340475
ostta04g01120	2520.83963524337	-1.13973559166578	0.0950937661947611	-11.9853870266479	4.23860101227372e-33	4.99763663970242e-31
ostta06g03830	845.492961914163	-0.0352112228147477	0.174019848009711	-0.202340268753613	0.839650721066062	0.890915565035345
ostta06g03520	9.99736482747132	-0.44911544111374	0.609116775699247	-0.737322397003709	0.46092631518297	0.570040225845132
ostta05g02000	1264.97291190259	0.0981070695802835	0.0926096464617952	1.05936123642105	0.289435296343944	0.395618354053859
ostta08g02570	1580.68082671567	0.142728921003852	0.133752005055544	1.06711612244303	0.285919402353574	0.391720825820127
ostta05g02550	1511.9873354152	-0.300508836049033	0.0927464838158233	-3.2401102843509	0.00119483477293865	0.00370737396753109
ostta18g00630	1588.59317666759	0.233241536092444	0.155881329936344	1.49627627752272	0.134581674343845	0.214034852079524
ostta15g01300	1357.15999616083	-0.978004677029839	0.117170677835603	-8.34683809205263	7.01147310896102e-17	1.95403381480281e-15
ostta15g01650	353.880003002366	0.0634879469326376	0.130864128782489	0.485144000294855	0.62757420222997	0.72228993631033
ostta01g05110	336.79310808974	-1.13236968550933	0.148683216529359	-7.61598862293738	2.61680738325323e-14	5.14236199621866e-13
ostta11g00730	478.135121372737	0.106144981310681	0.141618805261565	0.749511910615509	0.453548722521702	0.563736200033462
ostta15g00650	3940.54435144929	0.0860016491389369	0.0883511548983371	0.973407186786593	0.330350968453283	0.440314751691471
ostta02g01860	1534.31639362019	-0.12628234810705	0.108666458780357	-1.16210972110815	0.245190899225548	0.346003139691512
ostta01g00980	3723.32669384071	-0.134077441184737	0.09147230314954	-1.46577091172117	0.142710708123241	0.224565913152633
ostta01g00760	599.665969055967	0.0821991618390937	0.117443327298709	0.699904913542053	0.483986688663365	0.592251953044233
ostta03g02560	941.51237901536	0.597049090598946	0.0974716591003846	6.12536091115525	9.04782795804557e-10	9.06696850644674e-09
ostta06g03780	2769.00331734385	0.0132341267877787	0.0682904914495926	0.193791646638643	0.846339028039554	0.895038265612687
ostta01g04600	5867.57543645941	-0.177779153040065	0.0914706631760065	-1.94356471099357	0.0519479647917302	0.0965629886402668
ostta08g02790	440.624456054684	0.10900072908451	0.117338148923677	0.928945360774446	0.35291740342286	0.463222979933687
ostta13g02650	538.846687792983	0.725176116453221	0.117677834125418	6.16238497116074	7.16573820060974e-10	7.3322052829737e-09
ostta03g00500	1026.21837125138	0.187786356322275	0.111218156180711	1.68845054414635	0.0913247749442271	0.155329133416013
ostta14g00400	1266.0338814001	0.320831082579176	0.126363784183094	2.53894804316962	0.0111186334020399	0.026043155988152
ostta03g00050	894.570290098245	0.700101816141068	0.136118867294573	5.14331209226114	2.69936636885977e-07	1.84549008482973e-06
ostta11g00650	435.09108759084	0.440830671789115	0.121704947189449	3.62212614991654	0.000292191561285823	0.0010603011958781
ostta03g04210	1067.41166470797	-0.0215922548206336	0.0986583299012269	-0.218858912797845	0.826759953359031	0.881386602106498
ostta09g03540	2475.62120724148	-0.134831709576744	0.0738821231651665	-1.82495715878823	0.0680074945514345	0.12160742842795
ostta10g02050	800.088749042669	-0.20241474612634	0.0937017037341205	-2.16020347613629	0.0307569211859128	0.061917794580729
ostta03g01450	12.5367895423559	-0.4056667209807	0.64460012444418	-0.629330813937547	0.529132502160066	0.63522423191647
ostta04g05170	245.309653953696	0.109647404074122	0.163860541005647	0.669150751005657	0.503399318563508	0.610644567500906
ostta05g01660	10084.7992863394	-0.315038260772628	0.0819280032141323	-3.84530622514043	0.000120401980616953	0.000481607922467813
ostta04g00520	859.251086612576	1.45774319050619	0.161299352738616	9.03750179871121	1.60293082266854e-19	6.17329739946317e-18
ostta09g01940	1820.68582641897	-0.393952823310876	0.0766955840628679	-5.13657765469196	2.79786769175096e-07	1.9043390754511e-06
ostta16g01795	2501.4314172011	1.51569506643992	0.189405090664218	8.00239877990916	1.22018465643726e-15	2.86205874272224e-14
ostta05g03200	202.514105029285	-0.406267390298522	0.168924070054236	-2.40502960986012	0.0161711554686887	0.035828015885988
ostta11g02560	1800.22643732969	-0.565115148475787	0.101764671991609	-5.55315648757146	2.8055670144293e-08	2.2467989131229e-07
ostta20g00740	3264.31835331949	0.48903391947486	0.100337511580827	4.87388925407938	1.09422345963059e-06	6.69284005954419e-06
ostta05g03750	405.713480489671	-0.908070704613384	0.154596382137499	-5.87381601081544	4.25876026444904e-09	3.85805421592641e-08
ostta02g05105	313.519971336796	0.129597309324725	0.145443610025319	0.891048491591791	0.372903156179384	0.483406998118564
ostta10g02720	2621.06114480047	0.239760970950186	0.0785742162147423	3.05139500590018	0.00227780696479777	0.00652846394099107
ostta06g04430	704.088684683536	0.551195488074273	0.141128021659601	3.90564171163506	9.39756657437812e-05	0.000383304684545151
ostta06g04310	1206.24535139524	-0.670832940195848	0.171446193711747	-3.91278992943828	9.12358977731406e-05	0.00037372096233744
ostta16g01355	685.654565045177	-0.0160670412325771	0.103044392734485	-0.155923488956621	0.876093330242772	0.916138529537537
ostta16g01350	871.648288500046	-0.0700821901580719	0.117795928800344	-0.594945775051839	0.551879717867216	0.654231424243518
ostta15g01960	1002.57741022091	-0.0814907561668716	0.0900120197775625	-0.905331936426394	0.365289562154388	0.476037953469007
ostta05g00950	955.536964342293	0.81581755525998	0.152945140359175	5.33405346089535	9.60442258267406e-08	7.05060293808563e-07
ostta07g01510	171.314459248254	-0.235314340630984	0.212119406532064	-1.10934847724748	0.267279879797797	0.37109293455984
ostta01g02460	1203.69789480747	-0.0244242926389264	0.0724684780111026	-0.337033332412259	0.736091772956589	0.811946941269329
ostta04g05350	161.124631922287	0.351248664742124	0.180403425549469	1.94701771140043	0.051532611319689	0.0958862189675493
ostta07g04740	853.460817773957	-0.151793972106076	0.129621787585936	-1.17105291427524	0.241577508583221	0.341722042410817
ostta08g00630	2382.6427656791	0.215451951450855	0.0906091698666768	2.37781619418733	0.0174155045607261	0.0382771514061958
ostta04g04400	152.799753660114	0.344147732754481	0.208744792601489	1.64865302010904	0.099218739953676	0.166684003289122
ostta17g01550	416.99475238839	-0.0461606387934549	0.132456241842052	-0.348497270883612	0.727466763044084	0.8056799525968
ostta13g01350	724.668961003902	0.399463211975743	0.107210854381717	3.72595866602724	0.00019457428983629	0.000741161708402249
ostta18g01270	446.556595840074	0.285504715571084	0.119074737576752	2.39769342667714	0.0164986674863358	0.0364607230724561
ostta10g02420	1199.83340626254	0.212197182555074	0.101743121179835	2.08561699399813	0.0370133307348725	0.072512823811877
ostta01g06110	3059.03531849453	-0.367470148635291	0.0932384049051009	-3.94118870876551	8.1078806855792e-05	0.0003355226650879
ostta07g03910	1908.62139338245	-0.241914527277803	0.115465688576893	-2.09512046616951	0.03616028503932	0.0711508150298713
ostta09g04250	1723.99488544923	-0.0932580900616287	0.0843171018669542	-1.10604003217263	0.268709192617381	0.372854607551059
ostta02g03700	1902.90152718904	-0.585520718578486	0.136902262859025	-4.27692505843696	1.89492558167495e-05	9.0315358569383e-05
ostta01g02600	1038.4241302017	-0.205035151791408	0.0883232994759757	-2.32141635341848	0.0202643837719803	0.0435031476830412
ostta09g00010	809.609858053401	0.370145831675233	0.160798944397738	2.30191704965222	0.0213398505218863	0.0454554236797489
ostta11g01920	522.838438164425	0.00950284947157921	0.128182857836321	0.0741351038039235	0.940902883305802	0.961470875209028
ostta07g02350	870.534348185345	-0.558216721770524	0.102444514188971	-5.44896645945165	5.06633655227967e-08	3.9062780016772e-07
ostta02g00240	2786.49227073185	0.120204997992799	0.134504608974302	0.893686832811548	0.371489472325234	0.481986679515929
ostta15g02450	1186.18516636654	-0.860288867008998	0.0971737081170946	-8.85310320742672	8.51188858851824e-19	3.02032397992332e-17
