ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0010629	negative regulation of gene expression	4/85	90/4717	0.0444444444444444	2.46640522875817	1.90255662428998	0.0781992752630688	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta10g00080/ostta03g02750	4
GO:0010608	post-transcriptional regulation of gene expression	3/85	56/4717	0.0535714285714286	2.97289915966387	2.01173807471051	0.0791875638588342	0.819569264232385	0.819569264232385	ostta07g03820/ostta10g00080/ostta03g02750	3
GO:0019439	aromatic compound catabolic process	5/85	130/4717	0.0384615384615385	2.13438914027149	1.77656643264975	0.0841730746789031	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta07g02310/ostta03g02750/ostta02g04090	5
GO:0046700	heterocycle catabolic process	5/85	132/4717	0.0378787878787879	2.10204991087344	1.7395248814019	0.0885097948557396	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta07g02310/ostta03g02750/ostta02g04090	5
GO:0000154	rRNA modification	2/85	28/4717	0.0714285714285714	3.96386554621849	2.13063709177996	0.0897294368425881	0.819569264232385	0.819569264232385	ostta05g03540/ostta12g03010	2
GO:0051321	meiotic cell cycle	2/85	28/4717	0.0714285714285714	3.96386554621849	2.13063709177996	0.0897294368425881	0.819569264232385	0.819569264232385	ostta13g00120/ostta07g00020	2
GO:0044270	cellular nitrogen compound catabolic process	5/85	133/4717	0.037593984962406	2.08624502432552	1.72124781451184	0.0907216333525691	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta07g02310/ostta03g02750/ostta02g04090	5
GO:1901361	organic cyclic compound catabolic process	5/85	133/4717	0.037593984962406	2.08624502432552	1.72124781451184	0.0907216333525691	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta07g02310/ostta03g02750/ostta02g04090	5
GO:0006631	fatty acid metabolic process	4/85	98/4717	0.0408163265306122	2.26506602641056	1.7142112275206	0.0994640674110425	0.819569264232385	0.819569264232385	ostta17g00300/ostta02g00710/ostta16g00040/ostta02g00800	4
GO:0006302	double-strand break repair	2/85	30/4717	0.0666666666666667	3.69960784313725	2.00921271345877	0.100938445519595	0.819569264232385	0.819569264232385	ostta08g03990/ostta07g00020	2
GO:0051276	chromosome organization	5/85	143/4717	0.034965034965035	1.94035376388318	1.5467612787807	0.114394538446329	0.819569264232385	0.819569264232385	ostta13g00120/ostta04g00690/ostta02g03610/ostta12g01020/ostta15g02570	5
GO:0006897	endocytosis	3/85	66/4717	0.0454545454545455	2.52245989304813	1.68716184119027	0.115339661857846	0.819569264232385	0.819569264232385	ostta05g02830/ostta16g02130/ostta02g01910	3
GO:0016071	mRNA metabolic process	6/85	187/4717	0.0320855614973262	1.78055992450456	1.47533293613433	0.119626554743138	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta10g00080/ostta10g00010/ostta07g03560/ostta03g02750	6
GO:0006402	mRNA catabolic process	3/85	68/4717	0.0441176470588235	2.44826989619377	1.62943211789143	0.123213276899632	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta03g02750	3
GO:0032392	DNA geometric change	2/85	35/4717	0.0571428571428571	3.17109243697479	1.74625924228022	0.130474455188915	0.819569264232385	0.819569264232385	ostta04g00690/ostta12g01020	2
GO:0032508	DNA duplex unwinding	2/85	35/4717	0.0571428571428571	3.17109243697479	1.74625924228022	0.130474455188915	0.819569264232385	0.819569264232385	ostta04g00690/ostta12g01020	2
GO:0051301	cell division	3/85	70/4717	0.0428571428571429	2.37831932773109	1.57370967797256	0.131279101512935	0.819569264232385	0.819569264232385	ostta02g03610/ostta07g01910/ostta15g02570	3
GO:0051254	positive regulation of RNA metabolic process	2/85	37/4717	0.0540540540540541	2.99968203497615	1.65405888364843	0.142794643881496	0.819569264232385	0.819569264232385	ostta01g05160/ostta03g02750	2
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2/85	38/4717	0.0526315789473684	2.92074303405573	1.61026231123328	0.149045534382938	0.819569264232385	0.819569264232385	ostta01g05160/ostta03g02750	2
GO:0008610	lipid biosynthetic process	6/85	200/4717	0.03	1.66482352941176	1.30139286049595	0.150390284946395	0.819569264232385	0.819569264232385	ostta17g00300/ostta01g04080/ostta07g00020/ostta02g00710/ostta16g00040/ostta02g00800	6
GO:0006417	regulation of translation	2/85	39/4717	0.0512820512820513	2.84585218702866	1.56787415400625	0.155351487516236	0.819569264232385	0.819569264232385	ostta07g03820/ostta03g02750	2
GO:0034248	regulation of amide metabolic process	2/85	39/4717	0.0512820512820513	2.84585218702866	1.56787415400625	0.155351487516236	0.819569264232385	0.819569264232385	ostta07g03820/ostta03g02750	2
GO:0000075	cell cycle checkpoint signaling	1/85	10/4717	0.1	5.54941176470588	1.95072133072464	0.166413615884068	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0009085	lysine biosynthetic process	1/85	10/4717	0.1	5.54941176470588	1.95072133072464	0.166413615884068	0.819569264232385	0.819569264232385	ostta09g03600	1
GO:1901988	negative regulation of cell cycle phase transition	1/85	10/4717	0.1	5.54941176470588	1.95072133072464	0.166413615884068	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0010038	response to metal ion	2/85	43/4717	0.0465116279069767	2.58112175102599	1.41080591761145	0.181048826895796	0.819569264232385	0.819569264232385	ostta07g03820/ostta08g03990	2
GO:0071028	nuclear mRNA surveillance	2/85	43/4717	0.0465116279069767	2.58112175102599	1.41080591761145	0.181048826895796	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920	2
GO:0000910	cytokinesis	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta07g01910	1
GO:0002376	immune system process	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta16g02130	1
GO:0006265	DNA topological change	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0006415	translational termination	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta12g01720	1
GO:0009086	methionine biosynthetic process	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta09g03600	1
GO:0019344	cysteine biosynthetic process	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta06g04570	1
GO:1903311	regulation of mRNA metabolic process	1/85	11/4717	0.0909090909090909	5.04491978609626	1.8192499870607	0.18146669484091	0.819569264232385	0.819569264232385	ostta03g02750	1
GO:0010468	regulation of gene expression	9/85	354/4717	0.0254237288135593	1.41086739780658	1.08873652206689	0.184990040457349	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta06g01110/ostta10g00080/ostta07g04340/ostta01g05160/ostta03g02750/ostta03g03430/ostta02g03030	9
GO:0006470	protein dephosphorylation	2/85	44/4717	0.0454545454545455	2.52245989304813	1.37431533989444	0.187573297949205	0.819569264232385	0.819569264232385	ostta01g02010/ostta07g01910	2
GO:0035556	intracellular signal transduction	4/85	126/4717	0.0317460317460317	1.76171802054155	1.17391848711235	0.191262096481644	0.819569264232385	0.819569264232385	ostta13g00120/ostta09g04510/ostta03g03030/ostta07g01910	4
GO:0016311	dephosphorylation	3/85	84/4717	0.0357142857142857	1.98193277310924	1.22999213374431	0.192303090870804	0.819569264232385	0.819569264232385	ostta01g02010/ostta08g03000/ostta07g01910	3
GO:0071025	RNA surveillance	2/85	45/4717	0.0444444444444444	2.46640522875817	1.3388160991282	0.194130920779748	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920	2
GO:0071027	nuclear RNA surveillance	2/85	45/4717	0.0444444444444444	2.46640522875817	1.3388160991282	0.194130920779748	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920	2
GO:0000245	spliceosomal complex assembly	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta07g03560	1
GO:0006458	'de novo' protein folding	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta07g02310	1
GO:0007131	reciprocal meiotic recombination	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0017148	negative regulation of translation	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta03g02750	1
GO:0034249	negative regulation of amide metabolic process	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta03g02750	1
GO:0044782	cilium organization	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta02g03910	1
GO:0070475	rRNA base methylation	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta05g03540	1
GO:0120036	plasma membrane bounded cell projection organization	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta02g03910	1
GO:0140527	reciprocal homologous recombination	1/85	12/4717	0.0833333333333333	4.62450980392157	1.70283345356821	0.196251083055641	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0000003	reproduction	3/85	87/4717	0.0344827586206897	1.91359026369168	1.16501811705546	0.206223325886524	0.819569264232385	0.819569264232385	ostta08g01740/ostta13g00120/ostta07g00020	3
GO:0022414	reproductive process	3/85	87/4717	0.0344827586206897	1.91359026369168	1.16501811705546	0.206223325886524	0.819569264232385	0.819569264232385	ostta08g01740/ostta13g00120/ostta07g00020	3
GO:0044255	cellular lipid metabolic process	7/85	268/4717	0.0261194029850746	1.44947322212467	1.02624747859811	0.206782699244473	0.819569264232385	0.819569264232385	ostta17g00300/ostta01g04080/ostta07g00020/ostta02g00710/ostta16g00040/ostta03g05330/ostta02g00800	7
GO:0006555	methionine metabolic process	1/85	13/4717	0.0769230769230769	4.26877828054299	1.59858439416595	0.21077152044996	0.819569264232385	0.819569264232385	ostta09g03600	1
GO:0030030	cell projection organization	1/85	13/4717	0.0769230769230769	4.26877828054299	1.59858439416595	0.21077152044996	0.819569264232385	0.819569264232385	ostta02g03910	1
