baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ostta03g00050	894.570290098245	0.167934343412823	0.136944413501679	1.22629568537138	0.220087424428573	0.291472269020319
ostta11g00650	435.09108759084	0.271029370116325	0.122401848661091	2.21425879658695	0.0268109812821799	0.0452797180578727
ostta03g04210	1067.41166470797	0.389947377740007	0.0980291067253699	3.97787341705	6.95343700670279e-05	0.00019563561387434
ostta09g03540	2475.62120724148	-0.647525225387586	0.0744723998418793	-8.69483495580133	3.47334289313395e-18	4.74504455133308e-17
ostta10g02050	800.088749042669	-0.070139871412965	0.0934499127176739	-0.750561122778873	0.452916825727805	0.535093965219346
ostta03g01450	12.5367895423559	-1.0047513447514	0.661989838262076	-1.51777457398617	0.129071236928284	0.183423319083695
ostta04g05170	245.309653953696	0.164971170425038	0.163773806317636	1.00731108432004	0.313785304815997	0.393592565648086
ostta05g01660	10084.7992863394	-0.213319526112859	0.0819134968578574	-2.60420485384756	0.00920876972117403	0.0174520304508105
ostta04g00520	859.251086612576	1.68793132535949	0.161079438470161	10.4788751524743	1.08020850611357e-25	2.86460830133371e-24
ostta09g01940	1820.68582641897	-0.600390626190922	0.0770410576012068	-7.79312544356241	6.53716624310231e-15	6.6890309862665e-14
ostta16g01795	2501.4314172011	1.47309093061095	0.189430663993195	7.77641222153909	7.46103118737094e-15	7.58373249602266e-14
ostta05g03200	202.514105029285	0.0344324817050809	0.166323333612637	0.207021353872532	0.835993181756939	0.870759954469309
ostta11g02560	1800.22643732969	-0.918962539668788	0.102257878006922	-8.9867163056775	2.5472706671873e-19	3.97602492735712e-18
ostta20g00740	3264.31835331949	0.410903931209633	0.100391978791746	4.0929956372512	4.25835735754507e-05	0.000123806192899589
ostta05g03750	405.713480489671	0.538814451891706	0.148273621496432	3.63391981968061	0.00027914764356681	0.000707469424701069
ostta02g05105	313.519971336796	-0.609359535492239	0.149362320097818	-4.07974069426056	4.50859653629832e-05	0.000130097454270295
ostta10g02720	2621.06114480047	0.0366064043278506	0.0787772085378042	0.464682679258477	0.642158713921074	0.705490880660996
ostta06g04430	704.088684683536	0.635982464771098	0.141047135572863	4.50900659689438	6.51318838439028e-06	2.14420428599515e-05
ostta06g04310	1206.24535139524	-1.90914457854366	0.17306312190373	-11.0314927729413	2.69356525390067e-28	8.35768587283188e-27
ostta16g01355	685.654565045177	0.193646420471507	0.102587469197218	1.88762255260663	0.0590766402197967	0.0919124760705979
ostta16g01350	871.648288500046	-0.544739007653094	0.118732857831417	-4.58793814620839	4.47645217802599e-06	1.51134491155908e-05
ostta15g01960	1002.57741022091	-0.0579927913137715	0.0900371032795734	-0.644098812616157	0.519511360284682	0.596484653965813
ostta05g00950	955.536964342293	0.986122578340724	0.152781816434063	6.45444989041814	1.08612707594152e-10	6.81184771687057e-10
ostta07g01510	171.314459248254	-0.697153893053824	0.215077958376128	-3.24140092419254	0.00118943771359508	0.00268904148583854
ostta01g02460	1203.69789480747	-0.387746688602816	0.0733283694579034	-5.28781277245521	1.23787582876223e-07	5.16163240023596e-07
ostta04g05350	161.124631922287	0.569553746415195	0.179133610832971	3.17949123990061	0.0014753382872305	0.0032811760845569
ostta07g04740	853.460817773957	-0.168424995445295	0.129714218374741	-1.29843125569103	0.1941391845806	0.262366903654685
ostta08g00630	2382.6427656791	-0.0865233176863967	0.0908966883782613	-0.951886358349327	0.341154618656033	0.422088801896313
ostta04g04400	152.799753660114	1.6136571573384	0.201495270071933	8.0084120920671	1.16198975785238e-15	1.25253016936436e-14
ostta17g01550	416.99475238839	-0.307732613769521	0.13353272838965	-2.3045482368304	0.0211918878527203	0.0368203646572769
ostta13g01350	724.668961003902	0.972478306848802	0.106022874137207	9.17234431496631	4.62841958207396e-20	7.67796702965689e-19
ostta18g01270	446.556595840074	0.242382653731041	0.119335020129157	2.0311108463275	0.0422437514370189	0.0681591812659606
ostta10g02420	1199.83340626254	0.69010943779697	0.101146178899882	6.82289183143601	8.9225841276888e-12	6.37303678980493e-11
ostta01g06110	3059.03531849453	-0.439205162800181	0.0933089555408239	-4.70699902549036	2.51390109312886e-06	8.78547103408098e-06
ostta07g03910	1908.62139338245	-1.03075873490434	0.116295249307831	-8.86329184587702	7.7685869202748e-19	1.13622996482798e-17
