baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ostta18g01735	732.024608452654	0.293342273005242	0.146362260208043	2.0042207095482	0.0450464230960859	0.0680669926278396
ostta18g01880	78701.3928572246	0.149172839550997	0.109421075760983	1.36329165577614	0.17279061074006	0.226099921583033
ostta15g00790	1113.97345956591	-0.620024564652261	0.0968738969963271	-6.40032644372476	1.55045100126369e-10	7.80213819677276e-10
ostta15g00240	2618.9978300341	-0.261127580684167	0.107841912343062	-2.42139234190765	0.0154611799834283	0.0258157915888876
ostta08g03360	749.118332281692	-0.162064844357779	0.0882848813383057	-1.83570325859928	0.0664015557652468	0.0961019278901844
ostta07g01300	45.2737805092441	-0.409939343498576	0.263751674543948	-1.55426252442719	0.12012180877088	0.163577388489699
ostta15g02860	6105.85213649484	-0.703078894720772	0.0805327970883517	-8.73034242123033	2.53902728805106e-18	2.61547112037948e-17
ostta19g00270	2861.79203479898	-0.765964610774038	0.085706602862812	-8.93705484978905	3.99680005365377e-19	4.42651381664776e-18
ostta10g00960	506.937554204042	-0.0384509502693677	0.125062183801154	-0.30745465256311	0.758497334477054	0.7978484177096
ostta07g04150	899.336494850858	-0.0292333782426532	0.0850574544986109	-0.343689784922151	0.731079594179508	0.773346842855464
ostta04g01590	146.092782834684	-0.0474510300394892	0.184726155481221	-0.256872287066642	0.797277364625664	0.830998738268881
ostta02g00870	3451.96693897877	-0.334176796896426	0.0962937455223965	-3.47038943270414	0.000519704261535691	0.00112546297270685
ostta09g00810	8501.53378070751	-0.220099098872149	0.114022261816099	-1.93031689923092	0.0535675844085314	0.0792858182516386
ostta08g02180	2169.83307978216	-0.194838645388533	0.15255645306082	-1.27715767821932	0.201546585141712	0.259126493629606
ostta01g01110	2666.58428506444	-0.682504850072822	0.0725561037531471	-9.40658076672451	5.12538948130582e-21	6.64652876222129e-20
ostta18g00930	3096.83075922932	0.346976053259875	0.0969513355106434	3.57886821705291	0.000345085412475071	0.000767034397102361
ostta18g00280	821.740421797259	-0.0556309604493042	0.104820827134835	-0.530724303269847	0.595609842082686	0.652480535980804
ostta03g04740	424.21473114894	-0.435879315192738	0.139586575292842	-3.12264495549301	0.00179233819981815	0.00354856108587092
ostta07g00870	474.207588101715	1.44514353273438	0.209378761749649	6.9020540605848	5.12559206050403e-12	3.04044408294914e-11
ostta18g01080	2766.41809323199	-0.0946090168623037	0.133792639052653	-0.707131704196903	0.479484635336236	0.545379971091855
ostta01g06360	11.466489701088	-1.24007792020216	0.541894412201194	-2.28841245135731	0.0221135132155076	0.0357096429169091
ostta15g00420	2625.97157287095	-0.234183069437748	0.101318249437206	-2.31136118851804	0.0208129128387174	0.0338303635198156
ostta03g01590	745.808078070419	0.138462049708524	0.169593654442863	0.816434141733604	0.414251876218553	0.481180112055016
ostta03g01040	1660.26160222239	0.400077785428247	0.100851694718376	3.96699119975573	7.27856789490468e-05	0.00018041055739505
ostta14g01940	10800.4931158195	1.89348494088772	0.114639639922878	16.5168430584877	2.77550788334793e-61	3.3764273679331e-59
ostta19g00110	5.12772403513364	1.2232327774799	1.18680496816586	1.03069401484756	0.302684332343921	0.369155430153375
ostta01g02870	425.95736895716	-0.698682901610499	0.147767507954222	-4.72825799990449	2.2645432026234e-06	6.89529563166695e-06
ostta02g03110	863.843689830289	-0.319039710371274	0.124592130646181	-2.56067304344676	0.0104469622303077	0.0179559359796094
ostta07g04480	804.453119973888	0.332832666882286	0.0995946173333594	3.34187404695015	0.000832148118932227	0.00173870169782384
ostta09g00600	5370.10323774462	-0.0230888185102233	0.0920448224706401	-0.250843207586044	0.801935334458008	0.835058750446491
ostta09g00975	1327.20683367917	0.590798377292594	0.130820133234873	4.51611202865754	6.2985351868983e-06	1.81405387720363e-05
ostta09g00970	1422.66981384192	-0.485529822817424	0.0999466283134052	-4.857890966516	1.18642708329007e-06	3.76356670792016e-06
ostta05g02490	1124.7111534239	0.0783490728409476	0.113867902325772	0.688069870794614	0.491408782656286	0.557123803295529
ostta01g01370	7.64544335310351	-1.35938566712352	0.620018548246331	-2.19249193587584	0.0283440047451611	0.0448303833371116
ostta03g03570	3108.63506710715	-0.592662046578887	0.123201860156301	-4.81049592779687	1.50556271088362e-06	4.70196928126e-06
ostta13g02240	538.842616350352	0.0539528876627429	0.107200128150114	0.503291260876029	0.614759509769544	0.669820426908414
ostta09g03770	1142.61620303715	-0.23822520407104	0.0833476615025523	-2.85821101367967	0.00426036974820271	0.00785268728961653
ostta04g03990	224.845852481639	-0.0334675901773948	0.147324108732009	-0.227169812635855	0.820291700102178	0.85072011638186
ostta04g03620	1803.49096217876	-0.480547896508749	0.0802775931531366	-5.98607752965465	2.14961932716717e-09	9.64559866710139e-09
ostta03g01620	401.460967932029	0.899682038944827	0.175470341162865	5.12725987185366	2.9398958823971e-07	1.00766377650677e-06
ostta05g00890	1407.94152226978	0.0187409201970581	0.120261236785373	0.155835086167495	0.876163013703076	0.897116010289963
ostta08g01060	1.88499747323999	2.92040663838597	2.96600712031757	0.98462563302049	0.324807993937791	0.391465397946097
ostta04g01840	1907.62065676063	-0.383483158804814	0.0887883744084142	-4.31906948809361	1.56688445158647e-05	4.28419637422716e-05
ostta01g03220	386.612581619477	0.923976916586403	0.145744004368532	6.33972505826045	2.30175551267845e-10	1.13810672575275e-09
ostta04g01845	428.966136155492	0.2536437910033	0.119706506367414	2.11888057466813	0.0341005609992069	0.0529256175572947
ostta06g03332	6709.310609801	2.39231496960739	0.128996787376248	18.5455391429995	8.86077117549588e-77	1.88635973025001e-74
ostta10g03260	771.22492314169	0.30877699550824	0.0994038655483074	3.10628760566845	0.0018945235306949	0.00372680398851275
ostta18g00420	1131.96028319481	-0.258416855702277	0.0871596095437003	-2.96486935927256	0.00302811491528506	0.00572458626313386
ostta04g04160	296.854606912235	1.26948507272278	0.130238684066511	9.74737330787583	1.89302888904826e-22	2.76873538276066e-21
ostta07g02650	1383.13818833125	-0.344063379954392	0.199816947321984	-1.7218928852915	0.085088924045657	0.120029728305893
ostta17g01720	526.651582230105	0.208797348908361	0.0999230102435533	2.08958225337123	0.0366553420782323	0.056478999133006
ostta17g01050	2291.06744755372	-0.786078261539556	0.301777960032947	-2.6048232994011	0.00919216526489355	0.0159242212003038
ostta04g03190	3096.0690659301	-0.361176177951843	0.119527955517176	-3.02168790881681	0.00251369567828566	0.00483558325260575
ostta17g00890	1365.88638028255	-0.129979473041723	0.20731954849481	-0.626952325457994	0.530690486322617	0.594013712162486
ostta05g00090	1009.90182854887	0.314164171857529	0.0953034871516861	3.29646040503745	0.000979114149164571	0.0020209886450841
ostta01g02290	1273.03040017662	-0.183477771002885	0.0835788303455294	-2.19526607688043	0.0281445168111966	0.0445476201654297
ostta09g02900	183.194230276128	0.038884492675935	0.18661921736405	0.208362746480071	0.834945741941822	0.862692603062611
ostta12g01720	297.099739462154	-1.13174347491682	0.148533245743541	-7.61946235841977	2.5473447942479e-14	1.87539390039538e-13
ostta08g01200	1413.66557448864	0.924543846562623	0.0953474781491581	9.69657367462096	3.11793503612492e-22	4.50016085063303e-21
ostta02g01050	729.300942328745	0.431765218897373	0.128830966553774	3.35140867484801	0.000804015532148836	0.00168359973726467
ostta05g02820	3342.44419277534	-1.65088343714526	0.0697875744699798	-23.6558362958354	1.02787207054042e-123	8.75290172069086e-121
ostta01g01800	994.049141656999	0.781430254118388	0.116256895040602	6.72158200892496	1.79762013214115e-11	1.00415165398905e-10
ostta03g00940	899.432464866838	-0.390096964432132	0.117270819396555	-3.32646234109619	0.000879559040396531	0.00183078231548045
ostta07g02430	3.43845737192857	0.803620644368563	0.95634601405577	0.840303229748913	0.400738391007716	0.468179729982185
ostta16g00390	1003.92280167368	-0.0103026040334967	0.173243984269392	-0.059468754871605	0.952578751417304	0.960095153979776
ostta09g01550	602.662692871942	0.211155725027542	0.134746538262159	1.56705862540768	0.117100989003777	0.15991838555327
ostta01g05470	1069.18609795538	0.227309676450172	0.127733311152701	1.77956458185314	0.0751472469133698	0.107209326199566
ostta01g03300	777.315159779892	-0.00280548868812091	0.109939187965665	-0.0255185502097496	0.979641352377235	0.982461570874003
ostta06g02000	372.199039548882	-0.605843540437282	0.163679055206121	-3.70141151947842	0.000214403422064404	0.000494489264731143
ostta07g00490	1553.18548855446	0.123321628457658	0.0913765399209134	1.34959836041498	0.177144850391109	0.231284179454423
ostta16g02730	1.62677919490737	-4.0507110695698	1.65947532653777	-2.44095890116123	0.0146483217211329	0.0245226600416693
ostta01g02120	766.886284043747	-0.0283232142107672	0.11562398338804	-0.244959682073166	0.806487649435097	0.838659612655438
ostta04g02570	788.506982128527	-0.104319130577611	0.132870857706282	-0.785116709400746	0.432385143651744	0.498915950157628
ostta03g02020	415.917479034098	-0.128456360710565	0.1243859741833	-1.03272383847127	0.301733154371792	0.368288405017584
ostta07g01710	421.198066254022	0.0388761939950756	0.12114794430828	0.320898503206535	0.748287308267558	0.788949502072165
ostta03g00870	11139.3145342945	-1.68712888166587	0.137501615924839	-12.2698840324036	1.31441468037783e-34	4.14554490140564e-33
ostta14g00390	504.841954416618	0.442019451017923	0.109644312870762	4.03139423691707	5.54469467830784e-05	0.000140107286562978
ostta20g00070	1158.45404066261	-0.111571976241565	0.11362297847936	-0.981949054097651	0.326124947412223	0.392682104786689
ostta04g00710	253.074491141861	0.056089552912195	0.160029520462166	0.350495038354224	0.725967213119653	0.768588578719301
ostta09g01730	30.051614799923	-1.85537694897327	0.478018928687533	-3.88138803220086	0.00010386196857523	0.00025157968620751
ostta13g01290	309.276119940288	0.504523645771646	0.130169750164741	3.87589009837636	0.00010623562952541	0.000256923276958896
ostta13g01740	718.324083037003	0.29141821376147	0.0928526118679584	3.13850313845649	0.00169813116586198	0.00337337409413329
ostta12g00230	2433.31712831404	-0.649494052720938	0.14504874938926	-4.47776389286835	7.54289576263244e-06	2.1474276792279e-05
ostta03g03990	1.45877150310705	-1.94029799583266	1.83123102305603	-1.0595593736691	0.289345104361103	0.355204369665785
ostta12g00580	999.150846202786	-0.158303454255756	0.111033721485424	-1.42572411460187	0.153947992922121	0.204694208493257
ostta03g04970	977.623890806256	-0.0669385979270987	0.132741605969572	-0.504277445177533	0.614066424846722	0.669160398126728
ostta12g02340	372.498720653706	0.0222251430867342	0.169225865199671	0.131334196817434	0.895510940922343	0.912537674674756
ostta12g01180	103.076923636817	0.118484226829459	0.192686868477874	0.614905560329167	0.538617090551846	0.601480603524603
ostta04g02710	1938.60201080804	0.11395461138104	0.115977820161995	0.982555209451868	0.325826398035611	0.392507625675091
ostta10g00760	421.138451033619	0.309549558496863	0.157545750001981	1.96482328779399	0.0494346938719677	0.0738533126383549
ostta05g01320	1483.73496451243	0.0694749194581138	0.0855663902448819	0.81194168947976	0.416825091230688	0.483729179162931
ostta08g00550	480.933917309614	-0.551662571939293	0.0990176504557205	-5.57135590877295	2.52764367666661e-08	9.83343204973245e-08
ostta05g01850	718.763689130362	-0.399727057751205	0.114241797106287	-3.49895631788172	0.000467083095503775	0.00101812424457933
ostta17g01940	1012.05902015827	-0.317108985238646	0.109077617388233	-2.90718657806742	0.00364695603310449	0.00679889833074989
ostta03g05620	965.474755061948	-0.217898326627123	0.0846567031604094	-2.57390517811973	0.0100557828058408	0.0173341249266676
ostta13g01125	1158.06434329893	-0.409683073888348	0.0849881445336926	-4.82047320995382	1.43218089646095e-06	4.49109426778917e-06
ostta01g04980	971.082212958171	0.249483883339828	0.0812484866792842	3.070628063814	0.0021360905927637	0.00416670865434995
ostta13g01120	4010.40353612693	0.019267773588042	0.0848342385517279	0.227122608948667	0.820328403999911	0.85072011638186
ostta12g00050	962.949087137725	-0.387802354743221	0.147114835618044	-2.63605198696667	0.0083876879904876	0.0146431072344184
ostta02g04560	9292.7383832943	1.75965715459537	0.112038195136457	15.7058684536304	1.37876579821416e-55	1.40891481033511e-53
ostta07g03210	384.344418752804	-0.490478223645966	0.123912473658967	-3.95826351587383	7.5496638986707e-05	0.000186647174578749
ostta10g02610	979.74505197764	0.222804086654232	0.0847497644060541	2.62896408285845	0.00856454061344315	0.0149178725594155
ostta17g00090	522.941079600665	1.15769512331776	0.134754707087563	8.59112938122078	8.61185923707765e-18	8.50532077228906e-17
ostta07g03740	656.726703691155	-0.0314736968577924	0.12011583503796	-0.262027873742424	0.793299952610207	0.82782831564884
ostta06g01200	300.5358979706	0.271994344392989	0.142332339354936	1.91098063606411	0.0560070693926458	0.0824665090922647
ostta10g00100	1045.45408766254	0.450964342530026	0.144459539962463	3.1217345884336	0.0017978894454655	0.00355679522716767
ostta05g04320	552.538729496301	0.202391845245952	0.091690826056935	2.20732928199684	0.0272910629969007	0.0433130475892001
ostta03g03370	2315.41645602089	0.617445070193678	0.173652755610605	3.55563070693922	0.000377073422341458	0.000833782662673091
ostta01g03450	6336.33871431587	0.964954928891814	0.0826643506233979	11.6731689248725	1.74788844102038e-31	4.63523079999314e-30
ostta09g02550	5997.37851028182	1.5885583859235	0.131587667614667	12.072243658694	1.48042122448505e-33	4.44939147625625e-32
ostta01g03180	507.604533202983	0.85274521592461	0.125368565504057	6.80190614366578	1.03243857244557e-11	5.91375875876146e-11
ostta14g01370	417.299672785326	0.287408237650229	0.10357209503431	2.77495823131723	0.00552087978301902	0.00996984511240758
ostta16g01510	713.615980500749	0.965555560182861	0.161342243435687	5.98451800112562	2.17031587455928e-09	9.72707652784933e-09
ostta02g03930	1752.17482874048	-1.13893768985541	0.0877235393876356	-12.983261936373	1.5225537577263e-38	6.24002780706651e-37
ostta02g03280	1178.36056546246	-0.262375256977424	0.0826621368529627	-3.17406816429304	0.0015031838475475	0.00301344520209366
ostta11g01460	1567.84053328272	-0.410333639884681	0.0946834621834426	-4.33374139920747	1.46596367197338e-05	4.02549107201863e-05
ostta11g02270	396.29504718778	0.145101694188949	0.111763328234197	1.29829431962595	0.194186217596558	0.250672590813546
ostta01g03980	5.00682390723393	-1.09086038393303	0.937776209690801	-1.16324169099225	0.244731455749816	0.307026007016956
ostta12g02570	1116.67857490736	-0.098988915752861	0.0961713436609236	-1.02929741838558	0.303339936064075	0.3698373003492
ostta07g04690	663.622442996234	-0.0390209054260357	0.0973812493710812	-0.400702452248713	0.688639205126269	0.736496074251706
ostta14g01110	968.686317662485	0.648181539218738	0.112008900549035	5.78687529331637	7.17077727234194e-09	3.03293802512299e-08
ostta03g01830	5.69719003185037	-3.89298085105835	1.14822485925695	-3.39043421649798	0.000697819997688696	0.00147615027940551
ostta12g01980	146.467575183403	0.771423178193475	0.191386911902088	4.0306997512355	5.56110451167451e-05	0.000140475626161745
ostta13g00650	1047.03950531226	0.219588852486303	0.0936560987618534	2.34462950506479	0.0190459948842898	0.031229889771758
ostta14g02130	1103.03032259507	0.611587337748637	0.0915570733852132	6.67984804598844	2.39190129877227e-11	1.31314695944059e-10
ostta13g03070	783.766565269417	-0.246321288258319	0.0944950734227746	-2.60671037479666	0.00914166479699176	0.0158438984631716
ostta01g01580	415.880251396027	0.545316894031942	0.112376562736939	4.85258563485759	1.2186213533575e-06	3.85770923260302e-06
ostta17g02140	363.124100094333	1.04457067656836	0.12599804600416	8.29037203111761	1.12894796063888e-16	1.01791260827487e-15
ostta09g02140	679.428119021239	0.0800857473276081	0.105374848214848	0.760008186814391	0.447249691264598	0.51382425930923
ostta03g03740	307.337879065187	0.41359124512031	0.144317447498373	2.86584368203279	0.00415899554880228	0.00767136988833229
ostta09g02145	341.498541652096	0.357619980965733	0.120491802617893	2.96800257939396	0.00299741815241116	0.00567215128890843
ostta02g02880	941.27085985091	0.226445908430696	0.107660860901925	2.10332619053622	0.0354372655360839	0.0548115445143385
ostta12g02750	1503.81427387788	-0.13018148639642	0.164872093067475	-0.789590791105821	0.429766788040509	0.496417884482662
ostta17g00310	19548.6224383771	0.0785182060294071	0.0767821367679834	1.02261032753842	0.306492124645121	0.373027734362428
ostta05g00530	817.04337434703	0.078124382353962	0.123576011467135	0.632196988933721	0.527258164632252	0.590689456766785
ostta08g03110	89.3775357615452	0.224681925702312	0.216646652855982	1.03708930066725	0.299694241070664	0.366149635511807
ostta01g00180	491.830678236986	1.01641546011187	0.113875772517463	8.92565150287779	4.43083466512143e-19	4.89307159560384e-18
ostta04g01120	2520.83963524337	0.344451513353296	0.0936390507793757	3.67850283067118	0.000234607087769738	0.000537688014553611
ostta06g03830	845.492961914163	0.376918785517701	0.173203403698889	2.17616269350554	0.0295430973979386	0.046482919001807
ostta06g03520	9.99736482747132	-1.06495196289513	0.627045955506658	-1.69836349878796	0.089439176824605	0.125565460923937
ostta05g02000	1264.97291190259	-0.178154566203332	0.0929428004566434	-1.91681943440513	0.0552608750726908	0.081508727204985
ostta08g02570	1580.68082671567	0.0817896150605902	0.133753645734097	0.611494472630589	0.540872276496446	0.603559278839366
ostta05g02550	1511.9873354152	-0.528934039820128	0.0929780794701169	-5.68880367108601	1.27932448553634e-08	5.20421595390156e-08
ostta18g00630	1588.59317666759	1.43909572214241	0.155082993566595	9.27951988187825	1.70243955542098e-20	2.13893389389285e-19
ostta15g01300	1357.15999616083	0.305227770055394	0.115350221532805	2.646096088932	0.0081426682944583	0.0142283196098332
ostta15g01650	353.880003002366	-0.0775361630973771	0.131164110569628	-0.591138557343531	0.554427587093806	0.614943084149011
ostta01g05110	336.79310808974	0.419971385147871	0.141599991480141	2.96589979107994	0.0030179880747608	0.00570825779984373
ostta11g00730	478.135121372737	0.354657452685679	0.140883658864866	2.51737820797131	0.0118231838008105	0.0201183127551981
ostta15g00650	3940.54435144929	-0.355560733256909	0.0885683708504869	-4.01453396785557	5.956336571395e-05	0.000149719132447266
ostta02g01860	1534.31639362019	-0.00805323760665456	0.10847071886278	-0.0742434243184302	0.94081669356258	0.95086629822809
ostta01g00980	3723.32669384071	-1.00929591376985	0.0920602351126121	-10.9634296777021	5.7286367441815e-28	1.18340355815113e-26
ostta01g00760	599.665969055967	-0.515807541020879	0.118800135466376	-4.34180936743854	1.41314121208717e-05	3.89019908384916e-05
ostta03g02560	941.51237901536	0.476211510506936	0.0975880025310687	4.87981614702408	1.06184781142157e-06	3.39507785846262e-06
ostta06g03780	2769.00331734385	-0.127425068062179	0.0683685058213872	-1.86379776084441	0.0623501103282731	0.0907695610124631
ostta01g04600	5867.57543645941	-0.670444950218571	0.0916476448470837	-7.31546294874489	2.56495547742512e-13	1.71684006803372e-12
ostta08g02790	440.624456054684	0.137342952158346	0.1170488939666	1.17338103337855	0.24064303964844	0.302292780833576
ostta13g02650	538.846687792983	0.675109645034394	0.11765665145435	5.73796412433457	9.58214064158099e-09	3.9695959933555e-08
ostta03g00500	1026.21837125138	-0.107858240645243	0.1115771701475	-0.966669440555438	0.333709308615724	0.400430271055411
ostta14g00400	1266.0338814001	-0.190145781376672	0.126849032395309	-1.49899276160111	0.133875509883296	0.180447046736825
ostta03g00050	894.570290098245	0.478230065424476	0.136323727558496	3.50804716089698	0.000451409018909705	0.000986483809787276
ostta11g00650	435.09108759084	0.475498702630012	0.121420315621037	3.91613792303162	8.99787846250325e-05	0.000220037461827138
ostta03g04210	1067.41166470797	0.0125853520630517	0.0984873250339153	0.127786515256839	0.898317921834936	0.914546832218777
ostta09g03540	2475.62120724148	-0.558624668170887	0.0742496494554007	-7.52360007445469	5.32881775225347e-14	3.80970701989464e-13
ostta10g02050	800.088749042669	0.0615162613318436	0.0929140086922779	0.662077357307652	0.507921646223501	0.572801109102585
ostta03g01450	12.5367895423559	-0.545637309975138	0.646449112301212	-0.844052995962502	0.398639791995336	0.465941034901975
ostta04g05170	245.309653953696	0.289448894537275	0.162835251692464	1.77755671163845	0.0754766887664716	0.10765928581914
ostta05g01660	10084.7992863394	-0.742990599951051	0.0820225317351759	-9.05837194040689	1.32412062876092e-19	1.52602413516145e-18
ostta04g00520	859.251086612576	1.62869861458583	0.16104204645194	10.1134992411555	4.81337119134006e-24	7.7013939061441e-23
ostta09g01940	1820.68582641897	-0.685454734119306	0.0770257330988872	-8.89903551114931	5.63340695870995e-19	6.17659956102333e-18
ostta16g01795	2501.4314172011	1.46425806129306	0.189402628529211	7.73092787921492	1.06765500118381e-14	8.1417989344007e-14
ostta05g03200	202.514105029285	0.443655055392879	0.163911367715419	2.70667655072677	0.00679604354650784	0.0120538944088026
ostta11g02560	1800.22643732969	-0.356579157008838	0.101494585645446	-3.51328255336189	0.000442606527455672	0.000968351820274128
ostta20g00740	3264.31835331949	-0.189093404733289	0.100691966690754	-1.8779393326782	0.0603894648654159	0.0882411551436697
ostta05g03750	405.713480489671	1.03007557514189	0.146966491691209	7.00891450349224	2.4017415337438e-12	1.47373475697458e-11
ostta02g05105	313.519971336796	0.555824759049161	0.143842175977819	3.86412924631278	0.000111486182708528	0.000268773231921408
ostta10g02720	2621.06114480047	-0.0864319174839098	0.0788032418298319	-1.09680662212541	0.272725934770997	0.337544425796834
ostta06g04430	704.088684683536	0.439617511186901	0.141218451299071	3.11303166932404	0.00185176146108067	0.00365488020543967
ostta06g04310	1206.24535139524	-1.48524401161689	0.172232230425735	-8.62349635689884	6.49402427387779e-18	6.49741540926884e-17
ostta16g01355	685.654565045177	0.180285234257564	0.102389679635029	1.76077545022307	0.0782764165719951	0.111300641300143
ostta16g01350	871.648288500046	-0.645743484071671	0.118745864225478	-5.43802925923816	5.38731290859769e-08	2.02393951624964e-07
ostta15g01960	1002.57741022091	-0.473984441353164	0.0907403930040351	-5.2235220243325	1.75551573689572e-07	6.18018953034854e-07
ostta05g00950	955.536964342293	1.27243077549447	0.15239243643785	8.34969769653499	6.84379040302245e-17	6.26652445027049e-16
ostta07g01510	171.314459248254	-0.120011684304978	0.211297260951764	-0.567975579827204	0.570051549860715	0.629248895021247
ostta01g02460	1203.69789480747	-0.372861513756012	0.0730687599203428	-5.10288547612541	3.34513452010242e-07	1.13841522922136e-06
ostta04g05350	161.124631922287	1.19634441646222	0.175342422741758	6.82290342380048	8.92186386903346e-12	5.14806521818646e-11
ostta07g04740	853.460817773957	-0.0592578930491602	0.129373885529761	-0.458035969210559	0.646926599767984	0.699202575182884
ostta08g00630	2382.6427656791	0.0544368719092326	0.0906890366965304	0.600258574709453	0.54833392195944	0.609754959068071
ostta04g04400	152.799753660114	1.1966370358329	0.202858182047121	5.89888474675839	3.65966746849517e-09	1.60180990739846e-08
ostta17g01550	416.99475238839	0.0487754490819651	0.131979714626543	0.369567771986648	0.711704567782101	0.756099779246191
ostta13g01350	724.668961003902	0.694472271833049	0.106380870462103	6.52816872823435	6.65786719640332e-11	3.50934623062139e-10
ostta18g01270	446.556595840074	0.137687642026824	0.119367465142679	1.15347713769616	0.248714596162968	0.311411315960299
ostta10g02420	1199.83340626254	0.0809366036527069	0.101859168433017	0.794593210388628	0.426850169118369	0.493777367149179
ostta01g06110	3059.03531849453	-0.901482251960096	0.0935929170504063	-9.63194951466877	5.86068556733919e-22	8.24152186937387e-21
ostta07g03910	1908.62139338245	-0.495215669640856	0.115621133194326	-4.2830895698673	1.84315929433504e-05	4.99150983455255e-05
ostta09g04250	1723.99488544923	-0.299913008328464	0.084509133493872	-3.54888277667895	0.000386869262477088	0.000853473237658147
ostta02g03700	1902.90152718904	-0.848180591815064	0.137066670302069	-6.18808781117856	6.08984041693878e-10	2.87746836963124e-09
ostta01g02600	1038.4241302017	-0.276113417463791	0.0883497924069107	-3.1252299517819	0.00177666115027594	0.0035211613798073
ostta09g00010	809.609858053401	0.17831826673094	0.160979073051003	1.10771085552495	0.267986709640208	0.332446150456272
ostta11g01920	522.838438164425	0.583503240714659	0.126579925949474	4.60976127405518	4.0313161161991e-06	1.19105654258095e-05
ostta07g02350	870.534348185345	0.167168694585378	0.100741340698274	1.65938524767164	0.0970381870581528	0.134923923369681
