ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0022613	ribonucleoprotein complex biogenesis	7/49	251/4717	0.0278884462151394	2.68468981217985	2.81006888049689	0.014028023039883	0.743874741383017	0.743874741383017	ostta01g04120/ostta14g02190/ostta11g01150/ostta07g03560/ostta10g00010/ostta08g02180/ostta12g03010	7
GO:0042254	ribosome biogenesis	6/49	211/4717	0.028436018957346	2.73740206983267	2.64524244730004	0.0209221484165008	0.743874741383017	0.743874741383017	ostta01g04120/ostta14g02190/ostta11g01150/ostta10g00010/ostta08g02180/ostta12g03010	6
GO:0034655	nucleobase-containing compound catabolic process	4/49	122/4717	0.0327868852459016	3.15623954499833	2.47202966824784	0.0368925074367499	0.743874741383017	0.743874741383017	ostta02g05440/ostta07g01920/ostta03g02750/ostta02g04090	4
GO:0006468	protein phosphorylation	5/49	182/4717	0.0274725274725275	2.64465126710025	2.31814387481184	0.0391440077536791	0.743874741383017	0.743874741383017	ostta10g02790/ostta18g01200/ostta02g00460/ostta16g01050/ostta02g03370	5
GO:0016071	mRNA metabolic process	5/49	187/4717	0.0267379679144385	2.57393866637564	2.24998188456836	0.0432002537355779	0.743874741383017	0.743874741383017	ostta06g03910/ostta07g03560/ostta10g00010/ostta07g01920/ostta03g02750	5
GO:0019439	aromatic compound catabolic process	4/49	130/4717	0.0307692307692308	2.96200941915228	2.32395603973189	0.044936541224213	0.743874741383017	0.743874741383017	ostta02g05440/ostta07g01920/ostta03g02750/ostta02g04090	4
GO:0046700	heterocycle catabolic process	4/49	132/4717	0.0303030303030303	2.91713048855906	2.28869796819054	0.0470908489385587	0.743874741383017	0.743874741383017	ostta02g05440/ostta07g01920/ostta03g02750/ostta02g04090	4
GO:0044270	cellular nitrogen compound catabolic process	4/49	133/4717	0.0300751879699248	2.89519717661501	2.27131532543202	0.0481894961352112	0.743874741383017	0.743874741383017	ostta02g05440/ostta07g01920/ostta03g02750/ostta02g04090	4
GO:1901361	organic cyclic compound catabolic process	4/49	133/4717	0.0300751879699248	2.89519717661501	2.27131532543202	0.0481894961352112	0.743874741383017	0.743874741383017	ostta02g05440/ostta07g01920/ostta03g02750/ostta02g04090	4
GO:0051254	positive regulation of RNA metabolic process	2/49	37/4717	0.0540540540540541	5.20353006067292	2.62973270503529	0.0559145961737087	0.743874741383017	0.743874741383017	ostta01g05160/ostta03g02750	2
