k4_temp10_1	k4_temp10_2	k4_temp10_3	k4_temp14_1	k4_temp14_2	k4_temp14_3	k4_temp20_1	k4_temp20_2	k4_temp20_3	k4_temp24_1	k4_temp24_2	k4_temp24_3	k4_temp26_1	k4_temp26_2	k4_temp26_3
4.76976616812824	4.15394044462231	4.76409865217625	4.55476490399359	4.79553534985275	4.63611407137767	4.76167709833521	4.33094048996635	4.57991764116483	4.85768734240881	4.89845193850849	5.80659014522652	4.50429564266405	4.77993738927818	4.87783304652184
8.85008533263998	8.7712082593383	8.91111368136039	8.77861092247153	8.72942267783929	8.75543950404507	8.69661023647329	8.69704226032132	8.73351777206026	8.68240342512786	8.75910508672614	8.58419772389007	8.87643518350518	8.62087688362913	8.83388969893424
8.53319396185795	8.59110448340436	8.41139597665551	8.62640026193874	8.56636439588524	8.51422176635715	8.62344105614308	8.52689678129916	8.6565979580767	8.57247614573035	8.5367126653897	8.3953642598977	8.1312214364889	8.78431730674852	8.43168501470297
9.35656299209828	9.33816898409412	9.34681641144425	9.28969299851997	9.31070952041704	9.32727597593075	9.26536160827384	9.2991474368953	9.30335177814756	9.24806278745339	9.37644951378357	9.26810207430487	9.45363602439753	9.35708038554004	9.30221771805994
4.72502785336295	4.5007432081487	4.49242532806859	4.28706912078993	4.81938209180712	4.71411658337894	4.47054215699344	4.55506379938192	4.69398940787362	5.055417709511	4.85913901448367	5.71195327108845	4.37054425377523	4.86326577287708	4.86624507224663
9.78380793990921	9.75126433135309	9.73589954686099	9.79440192615325	9.73844077648984	9.72003655492276	9.60340506421421	9.63426077905953	9.61515176123781	9.50577574452283	9.50522527322098	9.29078966901276	9.60342424847199	9.60967726349666	9.59679738228138
8.84486762336896	8.91809086811475	8.8816448431917	8.94818996217484	8.89145976985129	8.91671302050635	8.84957065911132	8.80789937099634	8.87558487451645	8.76729232271437	8.79340005601041	8.58753343645333	8.95413210452016	8.79978353236016	8.80459157850831
4.5307590329409	4.68566092406649	4.87791855173342	4.44605864455108	4.74662574937181	4.72671662015857	4.52332957135288	4.52358556790875	4.44606189443004	4.92924060343385	4.78555788210256	5.8293102217266	4.66752599153236	5.09404597970624	4.88932868535967
8.73140363362351	8.71651471359261	8.75193534324959	8.7471372693475	8.73570210033557	8.6469270568653	8.5804944464897	8.62718194119007	8.58447592312714	8.47887003104272	8.61373127566772	8.47316641150133	8.54412859780313	8.45679028710166	8.55950718831467
4.17928666243952	4.31687901574852	4.3273660817981	4.60056859360671	4.79553534985275	4.45108217754515	4.67100673939514	4.70290926735331	4.51454163231281	4.80793430721172	4.77714564228636	5.35287217778362	4.54868976202251	5.13119897812371	4.83091199913435
4.92616772547081	4.6303784885653	4.90746282734743	4.81002195923566	4.96546035129506	5.10039508967636	4.86754573344203	4.79367473127649	4.71908038883646	5.1516330247703	5.2419361767623	5.85167803475506	4.54868976202251	4.7877147398699	5.26960076647784
4.27550197769882	4.08981010720259	4.54349951266286	4.58925328037888	4.53250094401896	4.6091470237774	4.25856635160233	4.48051684601686	4.43600822976611	4.75640400657163	4.6354175326747	5.07723773517019	4.42712778214159	4.49648344220546	4.75753881280413
8.87397476482622	8.90592104465202	8.74853836724904	8.83118952673658	8.78800167716735	8.74463852815584	8.62746531270188	8.59914336623921	8.63203853131615	8.5505835398815	8.57239734704237	8.28463744203117	8.49534501614968	8.63009887994645	8.70646462820986
6.33625600877792	6.46642884362337	6.43947644811963	6.67471005635922	6.43939153962748	6.53943805196599	7.20167141659932	7.00027221664414	7.1341178881153	7.23085971592087	7.24346364650889	7.62372608807672	6.80502951528229	7.40337403781397	6.89789069886309
9.52138688137051	9.55741565728559	9.55793243458024	9.58213587550972	9.50611221953843	9.52823520765584	9.46942161709953	9.43788275498563	9.48437125132752	9.48448942540702	9.51884915545923	9.37813213018536	9.67901330915386	9.49915043595418	9.39435254418294
4.76976616812824	4.76992984096409	5.03785946460311	4.7401199460055	5.14603259693688	5.16662878807644	4.81910537838428	4.95182256494245	4.87604973517486	5.43447591168427	5.12084435984494	5.71195327108845	4.80197619130474	5.06873489117706	5.22493171714411
4.94579653221974	4.71784132981564	5.31271930583369	4.7401199460055	5.29803569038194	5.15735097448843	4.90117651132331	4.88733383849074	4.86859393025581	5.51936480927078	5.24803637629872	6.16916022461123	4.90232671663721	5.47737461925775	5.46663761353739
6.94335748676832	6.93871751870471	6.92923064242967	6.79532544802896	6.97875717390853	7.03857350457704	6.90117651132331	6.95575897950162	7.02097073048728	7.00295028961686	6.95548288354487	7.09609676242151	6.51179017921097	7.07351466929039	7.0541558191623
9.31801452516893	9.28501451709327	9.28953180828922	9.23038053798894	9.35930362830478	9.30591776072715	9.26794188178237	9.33887467150857	9.25305896083881	9.2098617241643	9.25221535103105	9.2534765105447	9.05022541174952	9.31195101005038	9.28545772208845
4.88609028609547	4.8971650292602	5.18182523898274	4.92249668849407	5.21057284913159	5.11963130853928	4.87433489910467	4.78485088088949	4.7679899893174	5.210260754741	5.01750461015225	5.73620081733512	4.7896978615263	5.14337369206981	5.26077691609083
7.54530734151005	7.4247943549154	7.50858109645963	7.45854958873428	7.39841975857117	7.38902120941289	7.36242018174694	7.52093111446277	7.3924808542252	7.33990850308493	7.41321900893157	7.51581074890983	7.31057673137034	7.73539095032492	7.52307355916711
4.66708050415367	4.5007432081487	4.94593697516207	4.60056859360671	4.7341348051886	4.66258628273886	4.73208231614691	4.86238748136051	4.75187032395413	5.10432730999194	4.74299741987451	5.18686222634469	4.57038483312182	4.8996076199408	4.854563267199
4.65520640386539	4.54924172583989	5.13263768935521	4.60056859360671	4.96546035129506	4.92562068857265	4.59083639071115	4.684050240102	4.81529570409576	4.97504429304697	4.95920596958759	5.73620081733512	4.42712778214159	4.7877147398699	5.05160011425855
