k4_temp10_1	k4_temp10_2	k4_temp10_3	k4_temp14_1	k4_temp14_2	k4_temp14_3	k4_temp20_1	k4_temp20_2	k4_temp20_3	k4_temp26_1	k4_temp26_2	k4_temp26_3
4.81289120730842	4.33056868961943	4.8990527895817	4.74959574523981	4.57501515457673	4.38342175562768	4.84956436345188	4.31142239935093	4.55931348922256	4.98567756084844	5.13541081679685	4.87783304652184
4.49371372343709	4.33056868961943	4.64031852118153	4.86148862531071	4.52610555409579	4.69462344392198	4.89284846118068	4.78292685028881	4.89215736158911	4.97814388816303	5.25508104745946	4.6535157482609
8.9222134825225	8.96687807034081	9.07792199227507	9.00363379319273	8.55458325467192	8.54366670241486	8.81809959391054	8.7123735704635	8.75288563452251	9.37727918354261	9.00223861774739	8.86697205389007
8.64597441799717	8.82102720387735	8.60610280584362	8.87954344546808	8.41379888297035	8.3504878662656	8.77247697678474	8.59153031854367	8.70261596725511	8.66808699139255	9.19180687260875	8.51010126202135
9.43723324103633	9.55015812767492	9.50715586726961	9.5322241339518	9.13878343302876	9.12438928035138	9.4030620946317	9.32424643970852	9.33034320220591	9.95770001772174	9.74422005947237	9.34250131352528
4.64983292535437	4.78428665706233	4.98271071862861	4.93495078725173	4.6339088436303	4.79845925490652	4.84956436345188	4.68339117673789	4.84049524176662	5.03733968067093	5.45577839769659	4.62629427952587
4.76815289254313	4.67737145314582	4.62737946547403	4.48189996203616	4.5988618965311	4.46142426762895	4.55842942211012	4.5355457087665	4.67338525593135	4.85192617195961	5.21873920039574	4.86624507224663
9.85394420650547	9.95421165850465	9.89264604637157	10.0118421740134	9.55000326656866	9.50351560111799	9.73084140062217	9.65411338421564	9.62948539641565	10.1085055556561	10.0017039892288	9.62543527679678
3.71020554333385	3.89446957481276	4.49117508187573	4.31896139090995	4.20728337007624	4.22844709565134	3.87136873377023	4.19796434956765	4.1980472463847	4.28335810948912	4.12759131233754	3.84278609942264
8.95001924108767	9.14518598346253	9.05455072038874	9.19414312679113	8.7301706966887	8.71930830810496	8.99735038762495	8.8533161781802	8.91329777631082	9.47819841698679	9.21459286020557	8.85529615776131
4.57388407212107	4.86228916906361	5.01287268913887	4.64088948579731	4.52610555409579	4.47402430440859	4.61121683646956	4.50406747729333	4.42545774248778	5.14890790971674	5.44951940722491	4.88932868535967
8.83203625657512	8.9484752889555	8.9375623526883	8.98645864938459	8.57275918063636	8.45110508441438	8.740253006799	8.67340302212238	8.63002888673697	9.08195347190508	8.86612420165071	8.6211325744101
4.2224117016197	4.49350726074564	4.46232021920354	4.79539943485294	4.57501515457673	4.19838986179516	4.75889400451182	4.68339117673789	4.49393748037054	5.03007168020689	5.48667240564238	4.83091199913435
4.96929276465099	4.80700673356242	5.04241696475288	5.00485280048189	4.74494015601904	4.84770277392637	4.95543299855871	4.77415664066107	4.69847623689419	5.03007168020689	5.14318816738856	5.26960076647784
4.57388407212107	4.45086292333714	4.8216482858961	4.58981530120304	4.70154756050566	4.53542484907273	4.3873838807739	4.46099875540144	4.49393748037054	4.58062415014221	4.83284804677641	4.63996921642295
4.318627016879	4.26643835219971	4.6784536500683	4.78408412162511	4.31198074874294	4.35645470802741	4.34645361671901	4.46099875540144	4.41540407782385	4.90850970032597	4.85195686972412	4.75753881280413
8.97852702942399	9.12949827115989	8.93099568208446	9.07559022706985	8.64253914877374	8.5592715910271	8.78927780762321	8.65739596820494	8.68074864434484	9.03597971666679	9.04022035176195	8.76067170228909
6.37938104795809	6.64621052165936	6.58450765821303	6.87488421867975	6.2341785971393	6.28674573621601	7.29763348847233	6.99403346407873	7.11817009860425	7.28945830902554	7.76642068503744	6.90073344863192
9.61630756551968	9.77315164690802	9.74135621989768	9.81672646747731	9.35681198219075	9.35517817494821	9.61982996677427	9.48840215832719	9.52524386218824	10.1973631015411	9.90180541917468	9.44926716239835
4.53435570793444	4.77279101822451	4.71560664848577	4.82882243639039	4.66812455896821	4.67292837282266	4.6869441626328	4.41660463604299	4.72313829112846	4.7757544914742	5.11972919456458	4.84278609942264
4.81289120730842	4.94655808596121	5.17281360200856	4.93495078725173	4.92551240166086	4.91393647232646	4.90699264350095	4.93230447432703	4.85544558323259	5.28335810948912	5.42420831869572	5.22493171714411
4.98892157139992	4.89446957481276	5.44767344323914	4.93495078725173	5.07751549510591	4.90465865873845	4.98906377643998	4.86781574787532	4.84798977831354	5.38370863482159	5.83284804677641	5.46663761353739
6.9864825259485	7.11534576370183	7.06418477983512	6.99015628927519	6.76088169988806	6.78588118882706	6.98906377643998	6.9362408888862	7.00036657854501	6.99317209739536	7.42898809680905	7.0541558191623
4.50738866033417	4.87309592402019	5.06178228961981	4.79539943485294	4.71251867832667	4.7782813729689	4.6453650588814	4.69272904131723	4.84049524176662	4.92427701618429	5.09588245261021	4.90073344863192
9.42872438328828	9.52296872381756	9.49028204870522	9.48845073024994	9.22463061364014	9.1432483076027	9.4384882217219	9.398171917946	9.30979788067122	9.60314502614263	9.74005920566609	9.3596486201397
4.92921532527565	5.07379327425732	5.31677937638819	5.1173275297403	4.99005265385557	4.86693899278929	4.96222216422135	4.76533279027406	4.74738583737513	5.27107977971068	5.49884711958848	5.26077691609083
7.76957216962847	7.78571719266877	7.79730446691635	7.79821445045999	7.40790516874147	7.30801435296966	7.64008239080072	7.68923442101936	7.5374627680009	7.95626283177434	8.25418356995563	7.72101293677901
4.64983292535437	4.81823398898567	5.15489169401129	4.71426267212753	4.81787167847289	4.48651524859179	4.92099950149483	4.72948759132735	4.76332738124416	5.3779949836272	5.47439407586394	4.79469181122159
4.71020554333385	4.67737145314582	5.08089111256752	4.79539943485294	4.51361460991258	4.40989396698887	4.81996958126359	4.84286939074509	4.73126617201186	5.05176675130621	5.25508104745946	4.854563267199
4.69833144304556	4.72586997083701	5.26759182676065	4.79539943485294	4.74494015601904	4.67292837282266	4.67872365582783	4.66453214948657	4.79469155215349	4.90850970032597	5.14318816738856	5.05160011425855
7.53602452829505	7.53832576458749	7.75777610272971	8.04451288756667	7.82925644195252	7.76680605363644	8.38043112013213	8.27691569096247	8.23710002294847	9.05981902360094	8.2342964813073	8.16353117247997
5.11038508388558	4.9567538530671	5.57443058552508	5.647148476269	5.30474917951186	5.30095959543571	5.80115973148883	5.78729204285021	5.65641217732764	6.01542490424249	6.32854320940048	5.99419780321363
5.40152002522734	5.50744645170351	5.52645055662326	5.22166418955503	5.18382439725226	5.15991571398053	5.19329682865759	5.08194055322816	5.18627007860834	5.62471673432539	5.88943157514278	5.30436618463851
4.45189354774246	4.45086292333714	4.8990527895817	4.73791394019218	4.26803740115534	4.51117730282606	4.50363694926974	4.32349523165151	4.29992686040391	5.20161496004758	5.07163490636353	4.58447410383125
4.46596873295418	4.6271856959776	4.50538894109543	4.22166418955504	4.26803740115534	4.18312310514185	4.3670638963943	4.34734197360587	4.28895574258291	4.78441935260133	4.88943157514278	4.54140538193937
8.50738866033416	8.67196664870502	8.51156373822339	8.66807431512354	8.27082342398618	8.26787496211644	8.65325296831172	8.44243630437501	8.52173365354442	9.17632534088682	9.02135447396045	8.59679738228138
7.93048474466321	8.14908140156156	8.15263572007092	8.21535961270083	7.75691279768512	7.76424353956861	8.18316245152388	8.06406306249791	8.07889998109169	8.60589738635592	8.63331658324878	8.10557412236097
