k4_temp10_1	k4_temp10_2	k4_temp10_3	k4_temp14_1	k4_temp14_2	k4_temp14_3	k4_temp20_1	k4_temp20_2	k4_temp20_3	k4_temp26_1	k4_temp26_2	k4_temp26_3
28.1076553237616	20.1201435003626	29.8374593269782	26.9011463142501	23.8350897808244	20.8709122482495	28.8313075802923	19.8548891246263	23.5770855797471	31.6838898311546	35.1489775162441	29.4018095990558
22.5290367098852	20.1201435003626	24.9387719747878	29.0705935976573	23.0405867881303	25.895391122828	29.7094184710626	27.5298882820449	29.6951900656308	31.5188695716173	38.1888890852165	25.1679490167917
485.125257152862	500.379220965539	540.414281989375	513.291227254159	375.998541292505	373.164181031201	451.348997855946	419.455388733702	431.400977285119	665.031645935171	512.795082791042	466.900736433005
400.587728927197	452.265834334238	389.668312106059	470.987005227717	341.040409613963	326.397877660123	437.299223603621	385.752131564168	416.62799328262	406.774939759354	584.802988081077	364.582439028291
693.250643901325	749.694042600467	727.677739407201	740.432357826899	563.699873316498	558.103653453189	677.023496783919	641.029277452221	643.743969563475	994.412083971549	857.635051396355	649.191955947151
25.1037837624435	27.5558487070183	31.6188001823202	30.5892066960424	24.8282185216921	27.8278829976659	28.8313075802923	25.6945623965752	28.6506356412117	32.8390316479154	43.8887232770399	24.6975200632068
27.2494063062421	25.5875737993742	24.71610436787	22.3453070190948	24.2323412771715	22.0304073731522	23.5626422356703	23.1918452800257	25.5169723679541	28.8785454190211	37.2389167199126	29.1665951222633
925.407003140333	992.01055345266	950.568013931867	1032.43996217352	749.613573606928	725.84394818912	849.718638635416	805.70806372118	792.070697830998	1103.98553630429	1025.21017663596	789.850213069034
13.0882975171714	14.8714104133115	22.4894282986926	19.9589150073468	18.4721945801389	18.7451711859277	14.6351815128387	18.3532588546966	18.3543134576512	19.4723906253971	17.4794915215916	14.3480830843392
494.565996345576	566.207081765639	531.730245319583	585.750766519961	424.661849595022	421.476477902149	511.060538428328	462.502123138354	482.136477899765	713.217561720052	594.112717261055	463.137304804326
23.8164102361644	29.0867291907416	32.2868030030735	24.9486437591835	23.0405867881303	22.223656560636	24.4407531264407	22.6913018567158	21.4879767309088	35.4793558005116	43.6987288039791	29.6370240758482
455.730228302821	494.037001818686	490.314070432881	507.216774860618	380.76555924867	349.974278533146	427.640003805147	408.276585613114	396.18457097613	541.926532320373	466.626425837272	393.749034150555
18.6669161310478	22.5258128319277	22.0440930848571	27.768925227613	23.8350897808244	18.3586728109602	27.0750857987516	25.6945623965752	22.5325311553279	32.6740113883782	44.8386956423438	28.460951691886
31.3260891394595	27.9932431309393	32.9548058238267	32.1078197944275	26.8144760034275	28.7941289350849	31.0265848072181	27.3630404742749	25.9646385498481	32.6740113883782	35.3389719893048	38.5751741939611
23.8164102361644	21.8697211960463	28.278786078554	24.0808648458206	26.0199730107333	23.1899024980549	20.9283095633594	22.0239106256359	22.5325311553279	23.9279376329032	28.4991709591168	24.9327345399993
19.9542896573269	19.2453546525207	25.606774795541	27.5519804992723	19.8625748173537	20.4844138732819	20.3429023028458	22.0239106256359	21.3387546702774	30.0336872357819	28.8791599052384	27.0496648311313
504.435860047049	560.083559830746	488.087394363704	539.541539383387	399.635005325156	377.22241396836	442.421537133114	403.771694803325	410.360666736105	524.929445588035	526.474684851418	433.73549520527
83.2501546993854	100.163323077892	95.9697385815494	117.367098032333	75.2791585577705	78.0726717434517	157.328201263016	127.471725136256	138.92573844775	156.439206041326	217.733666127652	119.488954210563
784.868726521525	875.007545053813	855.934280991824	901.8392357124	655.663594720845	654.921496382568	786.787358130209	718.279812449716	736.858535397413	1174.11914660763	956.622171861021	699.05742502715
23.1727234730248	27.3371514950579	26.2747776162943	28.4197594126352	25.4240957662127	25.5088927478604	25.7579194625961	21.356519394556	26.412304731742	27.3933630831857	34.7689885701225	28.6961661686784
28.1076553237616	30.8363068864253	36.0721523206752	30.5892066960424	30.3897394705511	30.1468732474714	30.0021221013194	30.5331488219043	28.9490797624743	38.9447812507942	42.938750911736	37.3991018099989
31.7552136482192	29.742820826623	43.6428509558786	30.5892066960424	33.7663771895013	29.9536240599876	31.75834388286	29.1983663597446	28.799857701843	41.7501256629276	56.9983419182336	44.2203216369799
126.806292338497	138.654032382934	133.823231757567	127.129610807666	108.449658502751	110.345286053245	127.03337553144	122.466290903157	128.032528021665	127.395640362767	172.324987066126	132.896179387732
22.7435989642651	29.3054264027021	33.4001410376622	27.768925227613	26.2185987589069	27.4413846226984	25.0261603869542	25.8614102043452	28.6506356412117	30.3637277548565	34.1990051509402	29.8722385526406
689.173961068108	735.697421034998	719.216370344326	718.303995536145	598.260753498693	565.447122577573	693.853955523683	674.732534621754	634.641423864965	777.740483199122	855.165123246565	656.954033681302
30.46784012194	33.6793706419113	39.8575016382769	34.7111565345162	31.7801197077659	29.1806273100525	31.1729366223465	27.1961926665049	26.8599709136359	38.6147407317196	45.2186845884653	38.3399597171687
218.209812704317	220.665486868107	222.44493931083	222.585291277585	169.825014688374	158.464333736709	199.477524019992	206.390738211452	185.781465485982	248.355490603581	305.321118208671	210.987385682824
25.1037837624435	28.2119403428997	35.6268171068397	26.2503121292279	28.2048562406422	22.4169057481198	30.2948257315761	26.5288014354251	27.1584150348986	41.5851054033904	44.4587066962222	27.7553082615086
26.1765950343428	25.5875737993742	33.8454762514977	27.768925227613	22.8419610399567	21.257410623217	28.2459003197787	28.6978229364347	26.5615267923733	33.1690721669899	38.1888890852165	28.9313806454709
25.962032779963	26.462362647216	38.5214959967704	27.768925227613	26.8144760034275	25.5088927478604	25.6115676474677	25.3608667810353	27.7553032774238	30.0336872357819	35.3389719893048	33.1652412277349
185.596350038578	185.892630166394	216.432913924051	264.021734390664	227.4264816587	217.791834294233	333.243083047338	310.170074644372	301.72700659651	533.67551934351	301.141239801334	286.726447209992
34.5445229551573	31.0550040983858	47.6508678803981	50.1142322467078	39.5265238865338	39.4228342466934	55.7600415639155	55.2266243718597	50.437056493383	64.6879417386073	80.3676621047094	63.7431232107529
42.2687641128323	45.4890200877763	46.0921946319739	37.3144932746049	36.3485119157573	35.7510996845014	36.5879537820968	33.8701049773037	36.4101827940398	49.3410576016418	59.2782755949629	39.5160321011309
21.8853499467456	21.8697211960463	29.8374593269782	26.6842015859094	19.2666975728331	22.8034041230874	22.6845313449	20.0217369323963	19.697312003333	36.7995178768097	33.6290217317578	23.9918766328295
22.0999122011255	24.7127849515323	22.7120959056103	18.6572466373025	19.2666975728331	18.1654236234764	20.6356059331026	20.3554325479362	19.5480899427017	27.558383342723	29.6391377974815	23.2862332024522
