T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3
3.54752802082467	3.51363274104958	4.68531772573699	5.29144354469991	5.06119649854171	5.48012567651539	4.79360550044777	4.02908010326993	4.12889322016856	5.7740633192606	5.32735181930997	5.30617994411315
4.73854966166643	4.81214318065205	4.7766375201563	4.48239335246436	4.81618736731502	4.71662564196618	4.46039319347583	4.06680286179364	4.19217875004176	4.93714055473436	5.02548919786108	5.00882988966688
4.81083335423485	4.60560752249993	4.45108628484168	5.20245523492364	5.21170077070627	5.23326666462842	4.98810181671071	4.86650512512374	4.95410230756798	4.8836903937485	4.9472472863396	4.88386031141311
4.77959157755751	4.70612049123388	4.56698736944258	4.52764932104397	4.53201640597478	4.48244650146335	4.79313847440764	4.68876408646246	4.74212352989759	4.73204761187808	4.70778825834125	4.79402132068352
7.74630305777316	7.56310132898662	7.42830692699747	7.77235592651297	7.82866022406656	7.79963566271358	6.99307995517298	6.34997310148382	6.33276929415101	6.74676039370424	6.68238558505567	6.67965770633283
3.99239483275627	4.09135258830247	4.37340524187964	3.90178980416303	4.31205755894389	4.09622957994801	4.17783097748609	4.23315685714972	4.12768640669632	3.86791054756319	4.03564245118792	4.21333358507048
5.34577105811267	5.61899532208189	5.76340349274005	6.17739952155978	6.10704300135753	6.05776341174362	5.71181667046346	5.77219395971695	5.55619543939232	5.44515528456402	5.36716459953612	5.42130827160734
3.985540691962	3.79872935145477	3.73244339718682	3.35830522751188	3.26189737958774	3.11823740342245	3.9933203023876	4.22319423238499	4.29409088057127	4.72619196770468	4.72283646651284	4.66783323816067
5.9387989786358	5.94895826746288	6.69985784124423	6.75288957120042	6.88816192108963	7.01342090003411	7.14572631024024	7.40646166868316	7.58800741114004	7.77891776157489	7.70804905877144	7.65191411134592
5.99010992018173	5.9809911377608	5.85741314265102	5.85912506178975	5.8550173618682	5.95280756261023	5.97708163967307	5.92084564173264	5.82078820287376	5.31409289586839	5.2343695567334	5.38997848922438
4.39259807977927	4.23337932385001	4.56729262858642	4.7970643843978	4.8308734393054	5.10593537428298	4.96593767804371	4.90147395816449	4.89007173830252	4.97999131452057	4.92509071408785	5.27085768777458
7.13367519494509	7.05848458628875	6.90064478741856	7.05357745981604	7.0845835973151	7.07088694091539	6.6664578450762	6.87857661156673	7.01254982161144	6.56810258098934	6.55730100195911	6.58987890233076
5.81884890578768	5.71924506091146	5.84609629490748	5.6293511167019	5.81174285501142	5.85919711381311	5.67267837370231	5.91704035997926	6.13682482067093	6.07410145599229	5.80509334809939	5.91355294994443
5.58858488915959	5.94762242318706	6.20602042425722	6.4050434346729	6.32510639135849	6.54343520471728	6.34351656763415	6.420108271161	6.21793730101754	6.13534678175496	6.15968213684994	6.33668607068423
6.64701787576858	6.49256466182501	6.50600110777506	6.45188897541427	6.54341407941517	6.55154911007975	6.21760394622347	6.43246457744951	6.42151549211844	6.36723134897605	6.1655044686435	6.40318233937293
5.95196161808249	5.67882891488575	5.71171924980592	5.72900461702029	5.70172707017076	5.73309088182654	5.1643030415586	4.94359893095546	4.97474471387453	5.0123348152329	4.92608441220067	5.02708407317684
4.46792579821638	4.42243317622628	4.23169529390309	4.44977383434204	4.47725042302187	4.44686485494762	5.1113897090095	4.71961137486974	4.67084959973459	5.16136436613236	5.12697912953775	4.98837130361637
4.81157484727506	4.70474556797603	4.64918723888311	4.7415532021791	4.69518184128773	4.63616171882371	4.85203024173853	4.75100615718333	4.66010907964032	4.83227121416264	4.86185175536196	4.8865868480048
5.04984898622383	5.10814328256476	5.24584743475281	4.90311629834583	5.13409326284852	5.19740291674521	5.38868395134152	6.0563059783825	5.92312341192848	5.66449993239334	5.42982346959013	5.64198685984083
5.53698515602585	5.13398740410925	5.34936076732687	5.16733094091582	5.19603900485179	5.43403570321682	5.29779843217782	5.53227538560292	5.24367751891283	5.17290025399093	5.01457748241364	5.14842438730137
9.20424254607221	9.03650935846662	8.93542673485559	9.01567398235998	8.93078472029722	8.74515805569072	9.02571562276242	9.33475170406481	9.34659079181474	9.78750462627011	9.80605904942092	9.81990048539472
7.71182463829778	7.98704533626763	8.85374808308578	8.72791171759762	8.81629663497122	9.15368022474659	8.62620901515346	8.48222924773804	8.61313464866049	8.84977715857719	8.61787985945935	8.6962314758342
7.93480232163594	7.8177381943608	7.59000475197222	7.7446791602778	7.74731005016233	7.73817109364357	7.55658334829333	7.52156231036986	7.46153464297745	7.20364900681049	7.33039960602186	7.34279455640212
7.5287532513282	7.45095088030507	7.17971486356883	7.55865647939994	7.43157556867545	7.40798511411796	7.51532516273188	7.50896902007786	7.50898095875304	7.20558231175287	7.23498579294304	7.18885082812276
5.9817597112057	6.03967459606887	5.92649681164636	6.16789818442487	6.08400294781349	6.02799960210912	6.07240315022064	6.15534065887033	6.04930383852823	5.76113356894407	5.78962989824711	5.83446431095015
4.61116079733204	4.34901704912089	4.43204426221633	4.17175267360728	4.01131411530424	3.78521587584022	4.80848848335925	4.7887431155291	4.99711338048814	5.09782751810028	5.4682172253863	5.05211834011442
4.78253920392973	4.49805498328235	5.06198966178629	4.9969916025195	4.72568042540783	4.9577392905324	5.79483045176341	5.66575313095188	5.32776961019091	5.56435122865034	5.51935539003815	5.9390390951739
5.16787204171503	5.273705024631	5.23349061030946	5.03268107221826	5.16587384798434	4.87756841148636	5.41446659187506	5.23595187164068	5.13384728541131	5.820606499161	5.68021518662082	6.06544790875872
5.50180300623994	6.29951954820893	6.34515911613563	7.12977902765346	7.1351040465813	7.05435576208089	7.06249626268349	6.89727911131787	7.22446639574161	7.17056655531336	7.11098678538458	7.14553498511372
5.02966904627462	4.99634145960941	5.03549552552346	3.81777770076961	3.69150058640475	3.53909376463748	4.36626162710975	4.73711545350322	4.79754274404684	5.50068368283085	5.23257590865003	5.03835757859728
4.49933747094884	4.54188445934933	4.74538475957281	4.39945868701176	4.60894233339729	4.60436325893335	4.35053205637101	4.96355996176316	4.62533020141036	4.03577014929065	3.66426781817709	4.01878111586141
5.19253826491251	5.34489213687298	5.34542552429733	5.70704994523205	5.69711440346911	5.7495442325217	5.06942668003008	5.11000034566285	5.17360992264786	4.62872869515757	4.54071320103965	4.4400195464216
4.55567692930653	4.53813170974172	4.52474070767977	4.42537873017021	4.60375814207382	4.8799239291104	4.68604021483825	4.30371345108444	4.24969314927786	4.79264162515495	4.84721294161358	4.63665581659048
5.66565890675834	5.58683154676015	5.71372823216039	5.85297449169499	5.70496669188268	5.89173200056338	5.49854814005628	5.34206188021556	5.6686668863333	5.47016976284281	5.48352478507406	5.53874636392848
7.38686164916593	7.33709076140444	6.9266607476409	7.89803800921302	7.9003179940545	7.91524505099101	8.08375479011674	7.8568794796788	8.1859989563413	7.50106485836067	7.57949202383857	7.29600368910935
4.31381534944262	3.93648750034211	3.68359972404887	4.0197051992918	3.91265276841242	3.94928924128165	4.52982676498007	3.96966019361472	3.7322587487924	4.52150633083164	4.61825466009176	4.35187071253464
6.25345416147948	6.16691072900572	6.46889037811988	6.16348647440148	5.94324489839039	5.78687002570485	5.04374418869738	4.16901644160881	4.76920495413408	5.35621807082664	5.49871279648612	5.59903246466817
4.26452864363175	4.06319709838012	3.98907890454188	3.94554531029448	3.70489762881092	3.76339439945116	4.23210829633204	4.26979245995634	4.06636615185157	4.35257822856573	4.36871717116749	4.4153419684914
5.66433750369813	5.67579968200698	5.32660120624957	5.5459594929743	5.38135717704538	5.70159698143341	4.55811881430521	4.60589888406452	4.86303335988632	5.33977778357045	5.48484494643141	5.3796764228721
6.78770998314861	6.83500271689501	6.72804231884933	8.10417027510856	8.02266788733891	8.12633410881224	7.28648671679372	7.05337453594701	7.19257117694244	7.26856912946411	7.18405052801667	7.30525502297893
5.24611888809244	5.24349931173564	5.09184563418688	4.79198271275387	4.80760283547094	4.78591929875017	5.12376034172225	4.76472554565746	4.90359816551895	5.01011258217754	5.12027165804585	5.19043629529673
5.31202002614197	5.44313055164327	5.4640106404413	5.04783026133622	5.42886854555419	5.52422608188537	5.42532238030788	5.66065855541028	5.62472763598965	5.4646855984365	5.49845834420131	5.68538500316472
6.7855925510876	6.59411348332096	6.56668925339633	6.14674210316831	5.95298328026943	5.94953138814299	6.21139620274719	6.75412347051735	6.68521298963404	6.93942981138177	6.99309614583842	7.16040519845527
5.25100205788453	5.22877638862806	4.99213931411837	5.1203024931858	5.12906170989339	5.26751305035782	5.03630851953405	4.88941647461242	4.78324902549493	5.09561287971715	5.0054672228402	5.02518203180291
3.37456838543578	3.5323913927698	3.48502305953805	3.92901934666406	3.99074129090302	4.09030371160115	4.43142711647583	4.54992353599782	4.38011679081022	4.33448637904993	4.34210628708207	4.4221822755981
3.62635588663651	3.78478346046902	3.74138905930613	3.88973627873161	3.66556234221724	3.949306930163	3.93901406801679	3.72421352416065	3.37554058416931	3.47599579238945	3.63058232014984	3.59570767032891
5.38753567060467	5.20175244444645	4.97076749206135	5.34962371656455	5.28520229971855	5.22295108175041	4.72325629185272	4.44607769015745	4.50783230528319	4.5822102088542	4.69775844377399	4.7328702794796
4.30233459479681	4.290010184237	4.55824743521021	4.22615889525711	4.28216461777653	4.49861365480468	3.84698599166216	4.03351242056433	3.89657992205927	4.60822109849285	4.36553833127953	4.56094626877363
3.9857504182058	3.74019465988243	3.72439132524991	3.72575564634719	4.01385786344673	3.88669098397906	4.15602858415397	3.7319450852111	3.75257536532451	4.53461309143834	4.35900648011977	4.47586639621965
5.28402567163407	5.13793388155133	5.12282083700245	5.67275718447564	5.58341829958996	5.54612389322516	5.92625846028187	5.84707890058047	6.11269734129012	5.60391959452571	5.55758203106477	5.67920826088501
5.18763434725311	5.39682151452002	5.44645066587032	5.35850876817349	5.28528439467466	5.42069173571213	5.32218806447993	4.88210652088138	4.62607435574338	5.80035612841624	5.91955238888805	5.81265113471056
6.01463173374785	5.71597478701769	5.6636840930846	5.77110301134521	5.75776412241365	5.55218284589986	5.51948965152928	5.41608990374782	5.2844703010574	5.52480355233841	5.54954387481426	5.52935594191652
3.51974581862816	3.4170547418707	3.58192638662532	2.80958673749584	2.62423544266199	2.61265077941651	3.1026204606024	3.35078367785604	3.11350761366662	3.42614522803611	3.56797786330126	3.44333057848097
9.69884054065568	9.45674679906015	9.46477118123338	10.0464107853042	9.93986654474905	9.84933665397024	9.57152681928169	9.44779855438338	9.58240788705748	10.0329036780435	9.98739328927376	9.97794085761926
3.46751139183574	3.03053438096717	3.32150782400704	3.87137160204755	4.0439010021514	4.02779745079031	3.59695486364193	3.32120090487499	3.95749270774397	3.73910524292427	4.02942655884229	3.909759253334
3.31488737376334	3.55947334768277	3.47884954466715	3.76218749566063	3.81336372425498	3.95761291230411	3.68752420699495	3.51709540852453	3.14657152683331	2.70046174501004	3.17065943835056	3.13332172886715
7.16492351961371	7.11427884513087	7.40692785243269	6.74981054164773	6.56997017940905	6.65928382710304	7.21940378196655	7.45760110325323	7.39132197212965	7.48164899861463	7.54326570740677	7.52938235009009
3.25856486111069	2.91202289539356	3.1186534785344	3.56845547875857	3.12683743787204	3.79147473046354	4.10386770299767	3.63391983490543	3.67961872690119	3.61955344802461	3.64536427389354	3.20827473028452
7.15728500886538	7.08814267817192	6.97221271584776	6.31713710742196	6.39945611606255	6.55346630774402	6.74975655790047	6.70658464131103	6.94362862911926	6.7203356690979	6.64461756776251	6.66125177865111
9.45846582033013	9.33675069417603	9.26107312377586	8.95914644211725	8.71416286040022	8.67704531052246	8.48091027851722	8.59136410520031	8.73280548081962	8.50340165578681	8.57673503814546	8.4482640960232
5.71731338493458	5.90457046269276	5.99130954634783	5.14448484552539	5.10803303701106	5.00795253446713	5.21834857332268	5.98958580472593	6.04960329185367	6.36097863215456	6.50337616037365	6.36490764277691
5.11887600100538	5.29100622816806	5.43837866545962	5.46924468869881	5.3972085953746	5.55580465321076	5.87341654692607	6.15920403760902	5.90012389156053	5.86291077968432	5.72160108760549	5.74634679255153
3.87544000714168	3.75711441846109	3.9499632032435	4.06910849693818	4.01874279817511	4.05069702262242	4.06169528665196	4.10672277336411	3.91848167707146	4.0679683339743	4.01762545889799	3.84984010819672
5.70973007827694	5.78405002747816	5.67096573201165	5.74749479726619	5.76235521205881	5.72370511775884	5.87482023678464	5.77399334463921	5.78994641105441	5.50792926071002	5.59815673215746	5.53457798292224
6.73734542146822	6.57541904146396	6.69233983736646	5.78784213495582	5.6542890354337	5.52681160029198	5.76398025851519	5.83024946488854	5.80681415709287	6.18893527235366	6.25523524138145	6.27330355545598
5.42944682833363	5.01396200534757	4.99109303768535	5.50417450241723	5.58831417588218	5.51127728611559	5.34202117803582	5.12609466297192	5.35290780703204	5.15573336224029	5.29195484015373	5.32027137404505
5.16592566537726	4.99445340874977	4.81988128322513	5.1194042186484	4.95868225575519	5.03200650983754	5.12121194262012	4.7475239865406	4.78549270603251	4.69005675636393	4.58795822205071	4.64019140485884
6.96402531006196	6.90043101425515	6.73949624524872	6.85121961251439	6.75218459645887	6.65358178643892	6.99709355273696	7.23980520652859	7.27449823201481	5.86137507963733	5.89652951089282	5.81153202818473
6.36969130783507	6.36970481087041	6.0938985938107	6.18065957227835	6.20676309559119	6.28696896791809	5.99785991031999	6.10159250509422	5.83132138533827	6.11214624496817	6.03817065914714	5.82957837238766
3.48053023045782	3.46178947505995	3.65784490576034	3.48098326132112	3.27061097920108	3.37961185847525	3.17536438182577	2.78467648477489	2.57126710954219	4.04942814723178	4.03397335568129	3.85509854949884
9.55487038050815	9.73766417162498	9.86608192200785	10.1728541771643	10.0600622643404	9.98551580471395	10.6478583189748	10.9890802256948	10.9510295234414	10.8782853833401	10.9227071457122	11.0190160197659
9.22062045366958	9.32986466300108	9.19180722661168	8.9401676954713	8.86395844846188	8.8836495753171	9.08773845841678	9.35823976537246	8.96853174628953	8.56184597692941	8.60542812768444	8.6838658699665
8.89929037797206	8.99255811308374	8.98280687915639	8.39959188400622	8.23791280133045	8.40890871280032	7.81437931433879	7.85530488306158	7.74553434576294	8.20623793964726	8.10014753864128	8.25144519240423
5.84888651735352	5.58014900423345	5.69201312155871	5.75976000483491	5.87675937176945	5.93664952075066	5.48108704896382	5.00440696977116	5.21764323854304	5.8623078199995	5.95150004111047	5.94760506074282
6.93127269037757	6.80681773152853	6.6384588521755	6.71726769389644	6.79851080337947	6.71241289545797	6.76277860902089	6.76103394354685	6.87444232232031	6.30108854852724	6.3799931521126	6.33436199562741
3.72292900795667	4.71881743029197	4.86726726888116	5.05025886063927	5.07760175379505	5.17341815326026	5.34496576248336	4.84689379345327	4.96972370895639	5.12046658730314	5.14877254196301	5.08224460204969
5.05705683689988	5.43405160612604	5.5605576067754	5.73404450911568	5.81540364898725	5.84523376355067	5.75183258449259	5.71744356832254	6.05150032705516	5.75883352228714	5.78680283208354	5.93924230558522
7.30532335901628	7.59140493808816	7.74099486980673	8.16506548997854	8.16317079117228	8.39000907823491	7.76181513753268	7.8894035780537	7.88670281127871	7.28871161841805	7.2808289296928	7.43291974380046
5.74142594788368	5.68499462481771	5.70481831786993	5.33000345092403	5.67256119647401	5.85732143214384	5.06343521251892	4.95781433331431	4.93434944576464	4.78019198211136	4.64266556818241	5.09321540154998
7.36512983214401	7.22642584231644	7.25694999530638	7.04802407989127	6.93576527509126	6.86257666797995	6.99107077702322	7.02470964727455	7.02234534923581	6.37184768894814	6.42199188962378	6.31613922653116
6.7224352231318	6.66137699294587	6.58600639584317	6.41046302680822	6.36763397910226	6.35797587390446	6.23655852724235	6.08632306188827	6.03106048334834	5.95157673860256	5.98216034457774	5.96225555490336
6.99753054360707	7.25066574924263	7.24051270370417	7.07265067613195	7.08733645273068	7.09525198012589	6.81706931735017	7.24540418995645	7.27598568573573	6.90043045435957	6.88201560232836	7.01871755077242
5.03178395596137	5.46742231072747	5.23366146739312	6.00425829149365	6.10394384315861	6.23591968949378	6.14344983116408	5.97873581056136	6.08421872831326	6.05787405547008	6.02954680118306	6.11639353742878
5.12737687612822	5.59002526251576	5.5017284272301	5.91452285023427	6.0666145577062	6.13988761244696	6.34711559742282	6.25622305586713	6.30999036639276	6.13431813131949	6.12949318083206	6.09798077933166
4.05864157540226	3.69536024604608	3.99291643487565	4.09601061433662	4.13916764457103	4.07185825758139	3.85765219265264	4.07406264625987	3.63426947651316	3.84814311421496	4.01058361331025	4.0407857949645
4.74491527876247	4.77575871827663	4.66218512506305	4.60010165553717	4.66908564687629	4.62638920216779	4.05873530229917	4.16632782215699	3.98161351450242	4.06225691837529	3.96193814705978	3.99751635433778
7.99433105168694	7.79462786174254	7.82348805599148	7.81743508693274	7.9531811532203	7.84050191677505	7.77097687514132	7.53973820859638	7.72159373353962	7.5050622992699	7.5310350029084	7.4961599945975
6.23352619387031	6.1191639183873	6.18949408682941	6.508385748955	6.50637484024466	6.54073440328749	6.26040369202391	6.10444577957304	6.2022717675344	6.19732609604373	6.18647822584794	6.38314935345119
5.14881992368275	5.57526806272028	5.98665581739823	5.54426703737142	5.50569830641486	6.00705294372014	5.34676355102103	5.36365627693966	5.34401079591563	5.40528903755599	5.65048581810881	5.53821370772316
6.87998350917349	7.42946324415934	7.95721570262598	9.11885344454201	9.13796673742516	9.31207249204829	9.29583222038777	9.21914120842125	9.36819042191906	9.13670327615274	9.04845951538579	9.17560855299032
7.60369452510807	7.60067487110711	7.52984043718957	8.08499492524229	8.23489305008209	8.35537148752162	8.08746882929795	8.14620508107403	8.37926456741443	8.15463340922901	8.13659055993597	8.09528262041004
7.18485806509593	7.24973193685787	6.99463716221847	6.39749447910364	6.27110428550157	6.12196150979951	6.36550678208124	6.96313390149158	6.79282550803802	7.00416342401712	7.06201011685957	7.08580604627586
5.12081202309333	4.89252297704466	5.16738561231187	5.50000158458624	5.48409324413903	5.23288746433341	5.35306437304273	5.41635798256591	5.25583222493732	5.82047227829766	5.76929871960391	5.76838150189353
1.14077510579332	1.21555514015696	1.18930255300546	1.63703708329875	0.415969983631748	0.735348676612544	0.477082441486858	0.0709506008390024	0.0135413839446372	-0.0532177487363227	1.04953256987001	0.881514944186778
5.6226438918991	5.21484884625867	5.34556159471517	5.27984850907068	5.2793059048035	5.29873756819007	5.56368862060589	5.66716167778479	5.79714756479675	5.67141649157683	5.51059960391787	5.40960831696232
4.67781801949762	4.88713646225583	4.87199656331063	5.13098568713031	5.18420042698021	4.98095270389515	5.30180991414516	5.21751309982443	5.08625171165646	5.24367208119437	5.31414956133683	5.27965678578911
4.46147904861988	4.42025144493875	4.19850729715409	4.24726668415891	4.10820258863933	4.09028036166235	4.25351981715065	4.4095285159519	4.25651004254276	4.22256103923147	4.30913981325467	3.97269573300629
4.65879085636872	5.18833501633831	5.45231475628593	5.29472218761947	5.60302107046992	5.53597787502885	5.41593569356425	5.59174501897209	5.4789751281723	5.67463862207547	5.69937544587933	5.84038151806269
7.45782193997273	7.33584930296944	7.24206989067946	7.97464973220284	7.9173626822888	7.88661018622109	7.62547624310509	7.63603880385875	7.73452183601519	7.95070372208753	7.95453061536494	7.97048252638032
5.65055649756549	6.08952406082036	6.39450368448276	6.37033088100533	6.26478320667284	6.38516665734493	6.09295852459565	6.12065411110477	6.49541655208542	7.01774687708146	6.74534196304438	6.81102085930619
5.7396609743935	5.66328365066414	5.36966150472208	5.26782706234416	5.20456176171554	5.17880435214894	5.06069737354934	4.92553755131775	4.94139475523675	4.88843278644518	4.94918514792962	4.80975437165707
3.88390772346646	3.86979250701786	3.90810631500427	4.03008690067927	3.99649189452558	3.99292281059234	4.2741033800515	4.07763248610721	3.87143571527062	4.05686955562151	3.9302082943738	3.99866891403492
7.21386570510755	7.43252987630409	7.26382209414651	7.06634494590397	7.00928555301752	7.02717104156657	5.96862206542739	6.01340841066692	6.1213374513297	6.29076599371834	6.34960082224468	6.31442588201657
5.99760323618111	5.95859782080527	5.9424151098761	5.74565183858862	5.80463144715706	5.9373161121446	6.01216316701313	6.30156510360936	6.26842266384581	6.05269686301689	5.98849444643838	6.17415135201296
0.252088606994476	0.250408109191987	0.12117869136726	0.235054806833765	0.134717830657808	0.0928155431358437	-0.0265993900818768	-0.0118132915106348	0.0135413839446372	-0.0393418738715658	0.0173155424367441	-0.0426611764565912
3.78802815401628	3.84392972412191	3.72620686464589	3.88450921352663	3.82619499822056	3.84555476587522	3.31372797872602	3.08946917320746	2.60442216735349	4.23716462114406	4.23142552885851	3.99414272778225
0.249093794076796	0.415076742938247	0.462543109070691	0.357158705976211	0.198384977898678	0.355745795502112	0.03124207164637	0.137049245759457	0.21994830663357	0.0641390274071999	0.0634786202400819	0.140494740112173
5.21008219739126	5.30446844421258	5.33873767988682	5.55146023514083	5.56414735882221	5.67856017049274	5.73239726474785	5.70928860481124	5.88147482887558	5.43616782344564	5.45976427236452	5.49720203932652
0.489473744827424	0.618750291142249	0.547738050174254	0.509992737285431	0.324076807375785	0.446391597200426	0.244016282827775	0.544922166003967	0.33694488970629	0.235038310565645	0.219054211300063	0.351362050226053
5.53930953340104	5.64602735019415	5.95795492680735	6.14780827841628	6.0359279425172	5.8837345209126	5.86211585039935	5.96908954126826	5.9420358113024	6.26191120273598	6.1928254538669	5.95738354608671
5.93607420452411	5.84777387320423	5.82570361845263	5.2183090505115	5.24889544434412	5.23731673424337	5.61631735174009	5.74397446529875	5.53377217193513	5.74554677938264	5.76188957553922	5.75922087303627
5.65729499323594	5.66850144077401	5.50599624176602	4.92471149184282	4.98085473537235	5.0059680829406	5.67647583705799	5.81508262100689	5.72654930802955	5.75409741292657	5.8837070156819	5.91018748619793
4.88162703799599	5.05949640843968	4.8279477619693	5.86853030516734	5.61609666426291	5.61560407548821	6.07684769126575	5.71632738861249	5.77279942278172	5.77156022481347	5.79646991407387	5.5692946601342
5.14091280110838	5.09514842675811	4.98046463195109	4.90099178459278	4.8821836223352	4.60535743492602	5.0128166622159	4.97162864646148	4.68198777897342	5.01641679220107	5.08242834584873	5.09290313588409
5.90158685881947	5.65454737876273	5.80798482637343	5.4727163208959	5.32787892252293	5.41748084135426	6.04333000208678	5.91511207327419	5.8292606396692	6.16449652924875	6.17175148552915	6.16934093084747
