k4_temp24_1	k4_temp24_2	k4_temp24_3
4.38955732815246	4.58159610958426	5.18235590208662
8.2142734108715	8.44224925780191	7.95996348075017
8.10434613147399	8.21985683646546	7.77113001675779
8.77993277319704	9.05959368485934	8.64386783116496
4.58728769525464	4.54228318555943	5.08771902794854
9.03764573026648	9.18836944429674	8.66655542587286
8.29916230845801	8.47654422708618	7.96329919331342
4.4611105891775	4.46870205317832	5.2050759785867
8.01074001678637	8.29687544674348	7.84893216836142
4.33980429295536	4.46028981336212	4.72863793464371
4.68350301051394	4.92508034783807	5.22744379161516
4.28827399231528	4.31856170375046	4.45300349203029
8.08245352562515	8.25554151811813	7.66040319889126
6.76272970166452	6.92660781758465	6.99949184493681
9.01635941115067	9.20199332653499	8.75389788704545
4.96634589742792	4.8039885309207	5.08771902794854
5.05123479501443	4.93118054737448	5.54492598147132
6.5348202753605	6.63862705462063	6.4718625192816
8.74173170990794	8.93535952210681	8.6292422674048
4.74213074048465	4.70064878122802	5.11196657419522
6.87177848882858	7.09636318000733	6.89157650576992
4.63619729573558	4.42614159095027	4.56262798320479
4.50691427879062	4.64235014066335	5.11196657419522
5.15557145482916	5.25189066410517	5.35482309809139
7.83334376591292	7.88242836901611	7.78250480662245
5.52186462025659	5.59702615015386	5.80498882077383
5.16512576154241	5.06480511150468	5.56262798320479
4.24387987295682	4.6644891179326	4.81978582270191
4.24387987295682	4.23226185735624	4.72863793464371
8.01998386102999	8.1594309760232	7.95996348075017
7.33557970709364	7.44757876161257	7.31360043536487
8.19865779796189	8.35588723943928	8.10594278656745
8.47989406485691	8.75539412017377	8.41209029876423
5.76744182901384	5.60849133664732	5.83443259866631
4.76115556616641	4.83685316482633	5.15927228897358
8.68059141509404	8.87453614451536	8.51113766801504
4.71636764441957	4.34621804665332	5.06305697371427
4.4765406297471	4.47706552611294	4.56262798320479
7.50972929439768	7.52927232003927	7.22188426627326
7.52000427823106	7.65346209578357	7.13581331614958
4.30565607054352	4.34621804665332	4.75966483026434
4.62931091015034	4.61229290680717	4.75966483026434
5.99609324082197	6.09500534928038	6.13581331614959
4.63619729573558	4.51817072944262	5.06305697371427
8.29100378507085	8.49364841030855	8.17374277178191
4.52186462025659	4.34621804665332	4.59739340136546
4.45333323858578	4.21236229991854	4.72863793464371
4.62931091015034	4.84979222053383	5.03796599275144
5.09187677951178	5.22234638849116	5.6313407332888
8.56985985235127	8.79732480063969	8.40964712283591
3.8167695413774	3.59702615015386	4.52700407347406
8.28553902459404	8.46870205317832	7.91243511066758
7.85121018670644	7.91125985325122	7.53599285670131
4.91063646484163	4.85621848969326	5.18235590208662
7.58817578087265	7.80232548169805	7.33435899553166
4.53666162218467	4.43475472125498	4.72863793464371
5.4688462379571	5.45182823461393	5.5088567267638
4.37316288990179	4.55023193867492	5.03796599275144
4.77370081948552	4.84979222053383	5.06305697371427
8.1380913344946	8.29451134127241	8.12095535742247
8.47893673566393	8.56795810757129	8.27116516904447
4.25286865618408	4.29036481191981	4.59739340136546
8.37676512658199	8.53529191865097	8.20789099419376
4.67014462765892	4.67906191901987	5.01243090064431
5.3099690634146	5.22731264138451	5.29253881983704
7.74053395555032	7.95233038224627	7.63970420622343
4.82281858605021	4.67906191901987	4.95996348075017
8.75484179223421	8.85822084260441	8.31098448715786
9.38087098503706	9.49802138605483	9.14465519290139
8.74133256893406	8.81310119139298	8.72077581687074
8.51394154568459	8.60849133664732	8.10895782432288
4.16035651739455	4.09771973397742	4.90551569672779
8.87941662487467	8.91741864613	8.49047819744895
2.53666162218467	2.46870205317832	3.45300349203029
5.0094146193198	4.97317463603911	5.6144669147244
7.05252234087489	7.17686361869715	6.96662721103118
4.84081501534406	4.54228318555943	4.84893216836142
5.24387987295682	5.20734422515191	5.59739340136546
8.6629973550793	8.82379701200088	8.38000166108738
5.16987929151305	5.10852648893399	5.2050759785867
7.5134741246402	7.50391674576238	7.30310806154723
9.1811065469363	9.30188634476191	8.96163230111079
8.37984561538416	8.47810755941278	8.0815929251517
4.74213074048465	4.7077732156614	4.6313407332888
5.01998386102999	5.01398085242699	5.13581331614959
8.88376318615663	9.07172452544447	8.68283424503059
4.36489527391819	4.49364841030855	4.59739340136546
8.37625107168936	8.53879178704084	8.19376066535887
5.63962820113586	5.67179391855583	5.90551569672779
9.00443350593257	9.21455223100936	8.89332628771988
9.17992883663344	9.32841740440444	8.81610077589405
5.47269856345271	5.41312470528344	5.58011540993363
4.55130839814907	4.72893782565944	5.06305697371427
7.2154234269076	7.22855153801787	6.72863793464371
8.92687445663851	9.1011055488168	8.40964712283591
4.11177633694948	4.108526488934	4.29253881983704
6.90066223717583	7.00099001390724	6.97326030336363
5.58372987584145	5.55813713676026	5.83443259866631
8.34664296958242	8.51258773375058	8.22188426627326
4.33134271420717	4.22234638849116	4.75966483026434
4.55130839814907	4.67179391855583	5.01243090064431
8.2033022930505	8.45447781302788	7.88455607809215
7.59967141971047	7.80896620707508	7.60595541486888
4.69013610284639	4.57381875899254	5.03796599275144
7.02916885366085	7.15226795275502	7.11796531481666
4.05123479501443	3.92508034783806	4.15927228897358
8.59879038454362	8.71397836518811	8.21070052778058
4.58016326082126	4.64235014066335	5.27116516904447
5.68350301051394	5.56207355131943	5.69692907491638
8.7098543374609	8.85140147339548	8.41452934421565
7.30565607054352	7.34621804665333	6.70492186566991
8.76744182901384	8.97058551464526	8.56262798320478
4.06150313046826	3.71486264044772	5.03796599275144
7.34611806688756	7.54228318555943	7.18235590208661
8.07803485435814	8.35134510254016	8.03162446587762
8.98635773996051	9.11222269345953	8.58661892977129
4.89923170156938	5.14572510688825	5.45300349203029
9.25090713985079	9.29628478346363	8.58878027106076
4.36489527391819	4.29982514116887	4.56262798320479
4.91063646484163	4.55813713676027	4.98643569211136
5.21657252696109	5.26643897267433	5.54492598147132
8.03634483293677	8.25128128921084	7.93978559881254
8.52000427823106	8.68223019175553	7.75966483026434
4.78613792272374	4.92508034783807	5.08771902794854
4.53666162218467	4.58933175836386	4.664507597224
4.30565607054352	4.54228318555943	4.45300349203029
4.53666162218467	4.64235014066335	5.2050759785867
8.05958337630489	8.17493702810473	7.80870232357289
9.47797877079414	9.72213730424547	9.29651136491031
4.11177633694948	4.30922383917112	4.41452934421565
8.94327881069384	9.12724568628058	8.66860035185788
8.95192912465904	9.19630595369946	8.9482273726992
8.53113051621144	8.57430607365377	8.15636069355368
9.06724711300306	9.05785235086291	8.80126573473111
9.06947472242021	9.18390585386931	8.69893142782753
4.57300346924839	4.32783951733847	4.79003847930786
3.95537477960692	4.29036481191981	4.11196657419522
8.6818399612913	8.85421335380288	8.53375090591465
8.07042836024774	8.27365847918741	8.12691691566119
8.1899088624723	8.27185698670664	8.07852009110208
8.29154912434814	8.51360443220061	7.91588241228605
8.09312857572124	8.22172440312223	8.04112633364477
