T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3
5.89445971499172	6.03664794714392	6.09586460690497	7.49405916064435	7.4561569614726	7.44326395279941	6.8727870496703	6.24034082625021	6.02403045961106	6.37621373917523	6.3454982924663	6.42223232855758
4.27473011391365	4.53715372169124	4.03843567162975	3.59912745183279	3.78052062915644	3.86419255628662	4.71824626146901	5.07935873106058	4.87515861406335	5.04034290540076	4.992077291336	4.95799301445217
5.22476927727749	5.11752368348587	5.16610769158682	5.06924162045147	5.10932350693485	5.17449221079679	5.33134209360188	4.95799301445217	5.30841685908134	4.83395299976574	4.85707285211214	4.80767992046962
4.88208666385125	5.14140257407829	5.15041968597105	5.15041968597105	5.31104335358414	5.2151516172279	5.40502638990824	4.97979999223152	5.20724307690167	5.28410490780228	5.20863176738367	5.32994213009338
6.54104500818929	6.72498782964765	6.78345978386038	6.93367289796946	6.76606923966794	6.96502324229487	6.90081739499558	6.8846650234825	6.9753358131661	7.89958517813685	7.72681252414107	7.8333264265886
6.35525694606507	6.28115336340486	6.2072209665888	5.60275053860425	5.44175266617503	5.32725764342299	6.59836277824307	7.22093648078063	7.209274317377	7.18691437206078	7.27324055465056	7.26292813437481
4.80267178365466	5.26950006293519	5.37011921419885	5.29242592410426	5.41840221340908	5.5095960872421	5.97282450663664	6.03407280290384	5.86467593860714	5.69560936063494	5.72223987595892	5.83431084283075
6.23891366175565	6.43560743339227	6.63450237037389	7.06759971570422	7.13122270818425	7.22431818720457	7.10852565530275	7.17844301415018	7.45542524323089	7.65696014445964	7.42700844997393	7.59969667822748
6.5168433996681	6.52612564714167	6.46736800879664	6.29966462264259	6.39272672550053	6.49120786401325	6.56281725322434	6.78737180067803	6.6700686774848	6.75044146086489	6.70721706526975	6.65036459743604
5.11629875489334	5.17327020726544	5.18749516549699	4.98100439036977	5.01284752074008	5.06810484458272	5.04491421582021	4.77866692428452	5.06117847848728	5.37527199766707	5.34124291453459	5.26185654030591
4.53334899885717	4.47579836144192	4.06937654518279	4.26856780367053	4.4008889574773	3.99909533461981	4.05942753881281	4.25541544022434	4.12766562731257	4.19240636191532	4.28710768929828	4.25903113168451
3.92551834241731	4.34997935998359	4.601373038121	4.44200093701473	4.48786125014947	4.46206554155382	4.5793126731404	4.49850094840201	4.37512703417583	4.49218695460944	4.53200183830225	4.56602561335364
0.517684698730634	0.428680359360274	0.500651545845329	0.295904356914758	0.494762769291235	0.541584553884019	0.807844506128013	1.07340080927694	1.18159621051589	0.842174978613667	1.39097590068403	1.08429717009528
7.52224681491422	7.58693028431881	7.51648968260132	7.80874714683753	7.74215111385815	7.82011513680745	8.46644711259877	8.01540321590233	7.85300230410392	7.95904982181415	7.88948324109062	7.86892557298019
6.1085997973305	6.02230253121421	6.08812264280691	5.71908632524114	5.7017543846909	5.5143667714284	5.75474439710191	5.99984796324976	5.92303035325515	5.96798903152214	5.98144104783338	6.00833077921087
3.61417361419836	3.55017193392461	4.74002243381904	5.29326014581253	5.07072049952028	5.4853816699351	4.76725806350974	4.03379076689572	4.21921255958227	5.78607398711278	5.2903567148696	5.26841277869335
4.79589375125631	4.87187534616911	4.82298909831641	4.53086693251599	4.84965853269859	4.76267882931366	4.42342733563496	4.0759890721634	4.28257119665441	4.84591286965999	4.9342083127499	4.92843940387954
4.85857835618626	4.6852522747099	4.49811160190811	5.21820960930555	5.21252562498771	5.25249402694905	4.95685350719615	4.8490181565587	4.99308444937437	4.78987153095454	4.84188243687658	4.78987153095454
4.83471245712461	4.77350706797372	4.61439646054925	4.57542209049091	4.57614707160147	4.53418363932003	4.7669216252181	4.66694117899245	4.77866692428452	4.62006377697206	4.57984560235549	4.69078207970724
7.81623728205393	7.53791387486168	7.38652190618541	7.63559132016091	7.70126319329362	7.69345334465189	7.0484424699162	6.36436882028112	6.31368843752321	6.80322571469429	6.74772358763066	6.74688211369182
4.07893809565362	4.16910460485805	4.42008021236844	3.93391545367435	4.36424868960514	4.17486962784437	4.13246976706356	4.22412123965727	4.21818523987632	3.70808878297221	3.88269466254964	4.09440384130844
5.35789166682802	5.616843797317	5.75302175593878	6.13317288695351	6.06895170874684	6.04430603707804	5.71522440890934	5.76668024991899	5.56748707574628	5.43588649614333	5.333378049518	5.40157115282165
4.06937654518279	3.87246521887482	3.72684270379589	3.35686765603022	3.29997576707397	3.15185338380965	3.94388278721495	4.20984390646767	4.36069746474982	4.61477068376275	4.59627357215965	4.5519095099552
5.93698828780038	5.92473545329438	6.6719530320792	6.68706828181164	6.83581506005235	6.96315005094799	7.21307151802939	7.42965603126081	7.54202852706783	7.87138836008162	7.81873842932024	7.75582430151391
5.98200952065284	5.95200569954944	5.84332596269508	5.84397145802095	5.8423573404784	5.94510921588047	6.00253763232923	5.92678030327792	5.81590058198296	5.27113591688083	5.16944225511425	5.36886306642096
4.45734051157495	4.3227779724759	4.61511629831407	4.8251174413897	4.86061871487292	5.13411850251473	4.9342083127499	4.89015055336523	4.92068186169861	4.89686084538107	4.81897348140154	5.22524584433144
7.11184645635274	7.00109919149441	6.8709305801023	6.99839068222901	7.02853390504625	7.01399909353	6.71472152052096	6.88273979832748	6.97254873631189	6.63192335403685	6.62204319796765	6.64491099064548
5.82439023709235	5.71167266241106	5.82900153523011	5.62568393419838	5.80095983288762	5.8430630634733	5.67641300299493	5.9223898963669	6.12949827562968	6.11906132995146	5.81590058198296	5.93302319573302
5.584107278643	5.92333773042023	6.17662001384291	6.36741836679202	6.28392096019226	6.5108037141847	6.3684419684394	6.43560743339227	6.21054834362943	6.18358722919448	6.20292569454827	6.39103329159378
6.61702224286982	6.45883723408191	6.45826647850129	6.41228960158275	6.50840348348902	6.51760691214879	6.25151771161223	6.44878760882253	6.40963605288475	6.42119701265875	6.20909501865016	6.46266170096362
5.94771836885126	5.6731221153218	5.70495752576675	5.72250026629767	5.69560936063494	5.72698555893809	5.14576721963306	4.93067073318645	5.01462080622217	4.9342083127499	4.82067594764586	4.95289995785802
4.5563524548253	4.50343230512302	4.27124783963984	4.50061574139221	4.52530854226609	4.50395906757992	5.08872380076692	4.69645599026621	4.70997313771893	5.09461736869597	5.052997268052	4.90035236229105
4.85932579435138	4.77195265380851	4.69574423403864	4.77666358334738	4.73193497396359	4.68827935452951	4.8261984812435	4.73350217745105	4.69645599026621	4.72206659027404	4.75717826091423	4.79536035549346
5.08375874486923	5.14404875845259	5.26185654030591	4.93466207645294	5.13756002040507	5.22000003427949	5.36967882487835	6.07246097567662	5.92148151604008	5.66254432700227	5.40265833001065	5.6507788260238
5.53081242827249	5.17415098602802	5.36182679959483	5.18791869835665	5.19935636912078	5.43763728104068	5.27929879661198	5.52926641391645	5.26581584451402	5.11146779752322	4.92481582779509	5.08640445944086
9.51515063423316	9.24156930991109	9.08598763331956	8.8729590365248	8.84012922338524	8.63579327908646	9.0819574971307	9.30933547829473	9.20188437175064	9.6583753967141	9.67837964744801	9.67837964744801
7.78219590680995	7.9981864182461	8.94008132973406	8.61577810885496	8.71420659089481	9.05840035655059	8.71608698958505	8.44403111255958	8.47400525029012	8.85513681656621	8.67449022828681	8.69115124662408
8.00332104024399	7.81736754305608	7.55932603130405	7.60608897921799	7.63559132016091	7.6424416509761	7.6192396733719	7.54930512723328	7.41803877071293	7.30197977287077	7.42591715212125	7.43328264007924
7.5650888263091	7.4242980715517	7.16869157536192	7.44691566409178	7.33190309354145	7.32238711738921	7.57148307846933	7.53349574920771	7.46386540353087	7.30380969632115	7.32529083376134	7.26193038348872
5.97112214178344	6.0144536079329	5.90614141890763	6.12880968146559	6.0507632677587	6.0144536079329	6.09586460690497	6.17280380158049	6.03797428491127	5.77325356954262	5.80023107142788	5.85450393275256
4.67679452557756	4.43304615507181	4.47509768481369	4.20442552950504	4.06229150724613	3.86222805861756	4.782399865913	4.77415630294478	5.03800690036296	5.02749004641876	5.45092937591274	4.98339051593461
4.83562012880845	4.57780197350607	5.09737004515518	5.0229079877977	4.76002885410203	4.9954930379147	5.79875831440573	5.66580552018567	5.34960501794392	5.56600773347628	5.50663864872449	5.9598652085132
5.19592263352052	5.30163576263112	5.2485031877657	5.05806577928969	5.17051591007674	4.9196173810121	5.39753034672352	5.22775237442772	5.16802650772508	5.83068365542345	5.68185309571946	6.10390265610797
5.4899260942483	6.26366735465216	6.31005710497899	7.06431224015519	7.07126503426087	6.99781817551755	7.1189649185958	6.90492149521171	7.20056371273395	7.25945299924733	7.19235779048015	7.21805052896745
5.06192739519912	5.03661730063766	5.06942908282097	3.8332309519415	3.73814648454431	3.58281907420641	4.31728148739939	4.71661262381521	4.83173645582163	5.50155495587517	5.16712193680482	4.9656479754999
4.57850474362413	4.62599890341484	4.79180440554493	4.44054721738308	4.64951598954432	4.65836446056401	4.30277979942079	4.95045868006408	4.66179867304397	3.87368085015948	3.50975653357856	3.89704754650584
5.21684768249063	5.36588649306267	5.35789166682802	5.70035740809323	5.68974569185456	5.74081495186393	5.04926146603423	5.09628488107335	5.20175987234821	4.50061574139221	4.4057293708625	4.3180726738426
4.62006377697206	4.6219198773229	4.56054421851142	4.47799653670235	4.64504451963211	4.92068186169861	4.64504451963211	4.2997768054727	4.329617037246	4.68454298439077	4.73945983964571	4.51692458630124
5.66427385442899	5.58263287915694	5.70684670304347	5.83571509349179	5.70035740809323	5.87939059100322	5.48598202054466	5.33394344403361	5.65885979640151	5.46293002980941	5.46781032628616	5.53346850193419
7.40790240560398	7.30288021462699	6.89782998768875	7.75095762605455	7.77702433945069	7.80683215520897	8.1424648164428	7.85766933332	8.09200924722078	7.58693028431881	7.67722701647891	7.3767331392712
4.38571263365639	4.01230872742554	3.66861035235345	4.05846349734609	3.9583584511737	4.02946169363633	4.49457478010016	3.97794026529546	3.85894547626427	4.38831999321484	4.48404980216384	4.23550173664609
6.23565990280346	6.13243975960379	6.41972187612705	6.12646852334289	5.91595796179322	5.77520808434611	5.01554062781554	4.1572083376609	4.80767992046962	5.32725764342299	5.48838407489601	5.59562667820211
4.3385428991638	4.14097173514125	4.02114423573717	3.97943362219402	3.74817491715583	3.83734241675334	4.18515094496779	4.26293096270834	4.1572083376609	4.2019723416521	4.21921255958227	4.29505145290613
5.66254432700227	5.67005370073286	5.33654450087736	5.54656600878521	5.38106583178519	5.70205111372214	4.52594616008275	4.5864728490333	4.89155928785949	5.30900612318912	5.47020489829866	5.35525863460055
6.75533724277002	6.7974983894995	6.7064701889876	7.96035100872711	7.88577665063963	8.01662873581606	7.33951885692415	7.08220677083975	7.16289970258699	7.37361051092082	7.26847832337225	7.3856076750934
5.26581584451402	5.27820949183968	5.12157337294936	4.81976432660768	4.84030093789511	4.82989173507234	5.102613091272	4.74650078245441	4.93497545804023	4.93125708050616	5.04709719883275	5.13449665331296
5.32994213009338	5.45471374054875	5.47253378715991	5.07159047982442	5.43014484573878	5.52041648575139	5.40787719043569	5.66052309570767	5.62225231193681	5.45510170398345	5.4877395928589	5.69369302489661
6.75332653179062	6.55103101248089	6.52054052083113	6.11000755477477	5.92527199938234	5.94135125035491	6.24574722883328	6.76160952294575	6.65199173375103	7.01516993158604	7.0577198310315	7.23540630004932
5.26950006293519	5.26352818355545	5.0358201979457	5.14076897354821	5.13264187971467	5.28410490780228	5.01091596526477	4.8746656753561	4.81976432660768	5.02402161474085	4.91195421068034	4.95162878449283
3.41850460816113	3.57756027494904	3.42324613418442	3.95264712562893	4.03660047964343	4.16722844661898	4.39272957807161	4.53334899885717	4.43648285945166	4.18302307169051	4.18665464366502	4.3047320740845
3.70808878297221	3.86137426750361	3.73513570064944	3.92441200286254	3.70736499611359	4.03203859905088	3.88392114446415	3.76497324578865	3.55176994331641	3.35136515215984	3.47040062563261	3.48232895378837
5.39888775156666	5.24141868795537	5.01806760567638	5.34960501794392	5.28856732129032	5.2418286696365	4.69304064020317	4.43413441275339	4.5502773104308	4.45561069250999	4.57098388496425	4.6229008161142
4.37432192252752	4.37432192252752	4.60427336441849	4.26066037559639	4.33961044124163	4.54926674843547	3.78562307321835	4.04083198320549	3.99987245075724	4.47906529668205	4.21666481293961	4.44900667751972
4.07038363693421	3.8258656326271	3.71733496391784	3.73513570064944	4.06564277628458	3.9686448621694	4.09619265018694	3.77473657734537	3.87823094212389	4.40272211065265	4.20746946395504	4.35923135081532
5.30072490456821	5.17878770056344	5.15421470164244	5.66715246677892	5.57894687567926	5.54088663292858	5.94242063615847	5.84803666692653	6.10755168093741	5.60230613181299	5.54707976087045	5.68735443379579
5.21342717215053	5.40998888740692	5.450374044948	5.35789166682802	5.28912409795737	5.42607545937543	5.30741079332823	4.86558450718675	4.66296154659727	5.80517844661779	5.94554066834327	5.83178304689617
6.00583135771456	5.70845612083454	5.66094472602336	5.76383083497253	5.75302175593878	5.54656600878521	5.50596118328572	5.4139853167495	5.30460956202319	5.52490814714051	5.53698282328268	5.5238165564548
3.57361346012803	3.42588058063425	3.56323804873055	2.7602131807499	2.64912029230522	2.60115734149486	3.08295452383696	3.43899354653214	3.30263906223892	3.31750864349865	3.40859267088229	3.33496943889253
10.0210547785103	9.73930171668585	9.77469075255545	9.91760196985657	9.88564248129478	9.74555297662461	9.65388616505877	9.42662532595095	9.47945576261636	9.82628401382326	9.81979633916732	9.81979633916732
3.51383206151128	3.02283589067722	3.25137574739598	3.89773248997237	4.09965093126263	4.10729231978898	3.56170934283977	3.40375631349128	4.05585073836861	3.57041455466749	3.87823094212389	3.79451004917743
3.34935823923729	3.61417361419836	3.41850460816113	3.77040275572254	3.87048554578873	4.03929809595321	3.65641605741618	3.59474347163672	3.33988656980201	2.70059138547069	3.08295452383696	3.10180015307304
7.15170935892585	7.06819044264044	7.37228764473975	6.68332589857977	6.52961811096456	6.62836759307201	7.28103398651509	7.49512968431539	7.36263717244935	7.57148307846933	7.63995110314396	7.6192396733719
3.27794959279765	2.86184937979327	3.01187827286465	3.59622114493166	3.12940819400725	3.86832460297366	4.04580836348947	3.69317154012715	3.81844948242748	3.46676944794784	3.49227996891284	3.14967086564758
7.14083958719292	7.03435389512325	6.95438761238662	6.2723751730729	6.37043005765518	6.5195015095934	6.80091985175153	6.71382888252375	6.90743754231788	6.7759733967012	6.71531790383006	6.71927852930477
9.78091526600344	9.60014078700845	9.47189859491189	8.84012922338524	8.60570550459615	8.58620153102178	8.55858768224028	8.53524087077077	8.62438072150418	8.55430449515718	8.62438072150418	8.49539336212023
5.72446363625876	5.88118559765855	5.96655863382027	5.16150235678705	5.1157161662042	5.03230909428736	5.19451843542835	6.00299024424355	6.03828050876083	6.41557864412664	6.5605332968044	6.42044382234719
5.15204000498276	5.31263666854595	5.44255941739822	5.4643227707788	5.39426844136879	5.55017187684108	5.88717402981006	6.17880712895554	5.89772784658965	5.88438714376687	5.72446363625876	5.75497102222774
3.95264712562893	3.8384637377481	3.98379554439844	4.10092587689716	4.07093454576025	4.13445430102932	4.00645849533356	4.11007654465053	4.01720685837478	3.90973221328062	3.86222805861756	3.74680117895092
5.7163227232924	5.77892413670482	5.66715246677892	5.74318390309281	5.75642273885387	5.72096011658844	5.88897573762807	5.76832268666405	5.78652275339581	5.51051696239427	5.5912068028861	5.52960881700857
6.7064701889876	6.53400577731939	6.66270839122963	5.77807730963214	5.6507788260238	5.52224326821085	5.76668024991899	5.82692401187771	5.80192882442538	6.24304997283374	6.31184651458649	6.32375003477061
5.43072295301895	5.05419434647614	5.03344268080485	5.50155495587517	5.58182829199511	5.50999041694443	5.32531528557296	5.11380216978193	5.37780284602155	5.09134471995149	5.24576404572243	5.28566578236103
5.19496486313751	5.03393453777523	4.8650929645193	5.13976541862411	4.97746327662687	5.05454594503375	5.09967486760901	4.72874020087505	4.82192394919376	4.56504869786121	4.45088898062458	4.52133010300691
6.94519785619157	6.85371356690161	6.72498782964765	6.78525729001133	6.69790187438904	6.62327242285703	7.05245639500394	7.27065469032993	7.25463342736112	5.88175147646189	5.91595796179322	5.8303697994489
6.34365424750861	6.33340090944274	6.0606491880687	6.13876992854133	6.15668143698529	6.26176694998493	6.02007368594036	6.11067386560324	5.82647126617105	6.16458953202495	6.07284217104285	5.84831508207783
3.52776372722242	3.48016349955232	3.63975766764914	3.49483038758355	3.30629493828664	3.42588058063425	3.16251133886472	2.94015775521869	2.79514840700273	3.88045076023362	3.88045076023362	3.74817491715583
9.85719860793527	10.0278232278726	10.1830734477514	10.0397377521264	9.9774380369945	9.92461235891764	10.726624703863	10.8832737184348	10.9149206130242	10.8092188609089	10.930938010488	10.9149206130242
9.52647234584453	9.58301214378433	9.37683140970767	8.8113899139358	8.75519121701214	8.76744774260094	9.16061191041684	9.3245808507427	8.84012922338524	8.60740409970385	8.66684938577221	8.68256223682615
9.18264789518553	9.18264789518553	9.13277609592071	8.26767963192691	8.13600287699013	8.30296060955846	7.90577239370404	7.85480967991543	7.67513880653524	8.30296060955846	8.19276108379294	8.33389781037861
5.8532752041564	5.57527162968201	5.68818886958906	5.75302175593878	5.85624036369032	5.92678030327792	5.46915939510914	4.99285891923158	5.24469667300116	5.88358441284392	5.98457433471771	5.96764153523205
6.91277660556164	6.76091555790704	6.60792549695272	6.66270839122963	6.7496534755123	6.67517362819716	6.81895285040508	6.77154304836222	6.8455573891525	6.3507968957515	6.42810675321143	6.38863643106673
3.79605264389738	4.78021414476544	4.91054750669264	5.07244115601145	5.08920647477849	5.19198197410947	5.32725764342299	4.82684362940559	5.00631444904843	5.0562894272478	5.07730243029618	5.01714051990195
5.09134471995149	5.44532799255504	5.56600773347628	5.72630894067351	5.803512876822	5.83111764372817	5.75234522978626	5.70845612083454	6.04047889586561	5.77152563178843	5.79673545492474	5.96042018628666
7.32154207648726	7.56787105364652	7.73250729401555	8.02383287912095	8.05318978423479	8.28505047589777	7.85766933332	7.8839234151808	7.80354340681811	7.38652190618541	7.38111132023533	7.51941194569377
5.75065583787136	5.6800794978224	5.6987802793341	5.33223232021918	5.66383269192729	5.842047388796	5.04441136432892	4.94372920819643	4.96596535100044	4.67278145343045	4.51692458630124	5.02928113768025
7.38464428209817	7.19118534816359	7.23965040784276	6.99359286065018	6.88924354914306	6.82889429113741	7.0445671092456	7.04097795445515	6.98308348945803	6.4259170266548	6.47535977317196	6.37295259455024
6.69092703657273	6.62258688977496	6.54557882219907	6.37356328247084	6.32516297762696	6.33855520092287	6.27170361698118	6.10180276688486	6.02299702962493	5.9862278228265	6.00921851201889	5.9873879310647
6.97691668816785	7.21585447749836	7.22431818720457	7.01688707626884	7.03207195183997	7.04097795445515	6.87632465015271	7.2765550074785	7.25552832521715	6.9733185083647	6.94950086086552	7.08664175170779
5.06319306271733	5.47253378715991	5.24900507699411	5.9752528944257	6.06551193869467	6.21106749288131	6.17174557316613	5.99095657660104	6.07622017802896	6.10233709655075	6.0616196288919	6.16126083617949
5.16009655015294	5.58904745865511	5.5143667714284	5.89497008912121	6.03726233194323	6.12419019530773	6.37241644321345	6.26941428077773	6.28501196963064	6.18178242126705	6.17226884953866	6.13700859675238
4.13911643834248	3.78052062915644	4.02473393718811	4.12379868089971	4.18959729474096	4.14743908124016	3.80155398285732	4.08414684880336	3.77819664344396	3.68327423878984	3.8526667815511	3.9191127046633
4.80122140419117	4.83747017571093	4.71164593426131	4.64748215365329	4.70534733809726	4.67791105705115	4.0019117884564	4.15416751626053	4.07893809565362	3.89911840044317	3.78827977838549	3.87933424694351
8.06148264925791	7.78908438697091	7.81736754305608	7.68519331993442	7.81623728205393	7.73372320551856	7.86892557298019	7.56876600549626	7.64567377297726	7.59298523849307	7.62591828060022	7.58693028431881
6.21480585164105	6.08879108556517	6.15801074880706	6.46633137603571	6.4777517620512	6.50840348348902	6.28684761319854	6.11494063928265	6.19491109530663	6.24924325215465	6.23262656934911	6.44004949852958
5.17911728039031	5.57176933476149	5.9598652085132	5.54348170024567	5.50663864872449	5.99341841946821	5.32876578681418	5.35828698021531	5.3679320088793	5.38732993282009	5.65034062052027	5.53216099593869
6.85734999307569	7.39904024882183	7.95904982181415	8.96785386739376	9.0057243980321	9.22751095102357	9.363721298735	9.16959084190544	9.22208096840362	9.0819574971307	9.02762199804351	9.11808139980849
7.6416160866553	7.57432856456495	7.5025383220713	7.93471348814549	8.12576761786823	8.24598451231645	8.14812451116381	8.15019917886579	8.27366983656829	8.25737170257068	8.23028230522474	8.16849016175688
7.16952311467563	7.21491428301062	6.97616189252067	6.35842610418266	6.23350712024889	6.10259337302621	6.39103329159378	6.97183349387948	6.76394267348465	7.08497397337003	7.13011471928791	7.14798732630883
5.15448484490037	4.94771183447488	5.19537068932177	5.49895606394301	5.48281872857038	5.2518995760754	5.33527472313238	5.41438381033876	5.27552381462343	5.8303697994489	5.76988348548151	5.77483111125547
0.813963505617668	0.964060074500352	0.926576835282906	1.48270240700932	0.281061867357454	0.602220349687487	0.649216497581945	0.201479023019399	0.00185627993334293	0.0723440588853123	1.32025464074866	1.21218043604854
5.61956363189934	5.2518995760754	5.35828698021531	5.28410490780228	5.28277166917171	5.31358196401914	5.5558282849071	5.66738307928367	5.79020202402644	5.66715246677892	5.50050673949059	5.38777632245714
4.73556000087479	4.94372920819643	4.91372219407699	5.1501821101602	5.18883003145123	5.01144547053533	5.28494541697635	5.21145374308596	5.12017739477053	5.18581883332956	5.27552381462343	5.23720834502739
4.54706082244048	4.50096138503364	4.23626914897259	4.28710768929828	4.16347120530515	4.16606302659087	4.20569414337584	4.39859420148955	4.3323372907076	4.07093454576025	4.1572083376609	3.8526667815511
4.72057010915024	5.23096472502801	5.45782423630691	5.29700806831276	5.59813485681679	5.52926641391645	5.39888775156666	5.59007457846199	5.49414965576426	5.67167494739792	5.70035740809323	5.86227473023329
7.48185213955138	7.29822088658126	7.22760782383617	7.81337198850978	7.79292780824454	7.76805383114397	7.7001572120158	7.6490294238416	7.66380368097786	8.04607839649641	8.05801823997725	8.06346607199469
5.64449635140759	6.0616196288919	6.3560551053312	6.32643058394445	6.22666431270694	6.36173594171037	6.11945913385941	6.13598890383952	6.46883323461998	7.10188199978714	6.8128166769126	6.87217655998967
5.74745732274988	5.65885979640151	5.3796055011357	5.27367332395422	5.20783325482298	5.20128231285113	5.04194900091505	4.91156728607536	4.97702668894157	4.79432052556635	4.84440495777905	4.70761348712352
3.96097692716136	3.94186558823589	3.929495980298	4.06514936108268	4.04751418575065	4.07093454576025	4.22751587324276	4.08769435344977	3.97615492942581	3.89014096264578	3.76031069788335	3.88148319459772
7.20576070812104	7.40261196730725	7.25061754725035	7.01117634434586	6.96315005094799	6.9733185083647	5.99553618843702	6.02602922492769	6.1164064967798	6.34285480286331	6.40069418124019	6.36789515783816
5.98667527089438	5.93302319573302	5.92030442222919	5.74141366020771	5.79480399530666	5.92816904672113	6.03726233194323	6.30882170879997	6.25048005892951	6.09190959074628	6.01627505086597	6.22541047728065
0.130499584686937	0.146771543989511	0.0435126242673133	0.0116258705889578	0.0305642391971018	0.0073812166885	0.134358821016053	0.0116258705889578	0.00185627993334293	0.0925612874546628	0.140649634484102	0.0971304281498037
3.86222805861756	3.91281354725162	3.72304253388677	3.9191127046633	3.88148319459772	3.92614061866536	3.29796028828518	3.19778435901822	2.84008473655205	4.08769435344977	4.07893809565362	3.87687810901279
0.125611545096467	0.258211940507198	0.31704668388522	0.158559350870568	0.0971304281498037	0.258211940507198	0.183960720361588	0.292448446983892	0.31704668388522	0.268564589144792	0.211952684374561	0.344676610832169
5.23463433478666	5.32611136314484	5.34960501794392	5.55017187684108	5.55952908777769	5.68046578472203	5.73534958441451	5.7017543846909	5.88175147646189	5.42209239173958	5.43980401151142	5.48728538224334
0.27277454376114	0.446474147756132	0.374206761048571	0.299688066305929	0.201479023019399	0.374206761048571	0.416022493098629	0.798236161098594	0.40940371332072	0.500651545845329	0.387461832072821	0.594773472265999
5.53346850193419	5.64205909162423	5.93345165175798	6.112121789749	6.00201614600275	5.86938362753523	5.87227283222514	5.97925276642255	5.93302319573302	6.31368843752321	6.23645750368636	5.98144104783338
5.93407268216124	5.8332563903433	5.81307669847772	5.2300723120926	5.25095353160473	5.25543974953284	5.61444026718348	5.73501017047189	5.54518471275566	5.75420423815883	5.76153461391814	5.76605565568281
5.6551222275243	5.66383269192729	5.51866734555915	4.95486826710472	4.99623097200143	5.03048810527706	5.68046578472203	5.81342776825689	5.71586001397114	5.76329461116987	5.89718512086909	5.9286564239965
4.92379930598405	5.09873504783277	4.8714878871572	5.85450393275256	5.61381749341239	5.61381749341239	6.10134721581511	5.707436170956	5.76668024991899	5.78286761343331	5.80984909933249	5.56530419179796
5.1718321635327	5.13209385476677	5.02597562454506	4.93281022327016	4.91554104626488	4.65963352833587	4.98339051593461	4.95865684926097	4.72057010915024	4.93709453647521	5.00168266767598	5.02872547390466
5.89982197542772	5.65034062052027	5.79420810325351	5.46885995722616	5.32833205899234	5.42209239173958	6.06551193869467	5.91927671360264	5.82371314810838	6.21688103888106	6.21828205668298	6.2165159073334
5.78232663528135	5.50320815363948	5.41316597140421	5.47423370002905	5.36472768262678	5.32202075864425	5.4139853167495	5.55214148965023	5.48341930200912	5.27199385160755	5.37063736742158	5.38330835044026
