T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
4.53096186792772	4.46878225166068	4.1332783695167	4.28720824515649	4.40989131615521	4.01297608561377	4.21436863974586	4.33979439947041	4.13629932063276	4.42768970513976	4.51560611316291	4.46079385374703
3.95555352289402	4.35013033216485	4.62544751172528	4.44710832966473	4.49279827289268	4.4771963714756	4.67546732473279	4.57325123608697	4.39123204553224	4.68895396436961	4.7204545492393	4.75019758397214
1.46151815408338	1.33945446793426	1.35286794674842	1.25199997842044	1.37128420520761	1.394643081979	1.4681894093091	1.7005514546745	1.80721018901377	1.39618274624561	1.72270156265197	1.54992432061806
7.52122836908792	7.63366965606348	7.5644424531319	7.95350719066885	7.86562402356205	7.92933141272267	8.41400421719044	8.01545082609597	7.92422299991911	7.85914899183822	7.78534593137493	7.76618178525826
6.15890938259589	6.08167267625164	6.15676316982413	5.73184900544084	5.72015183379846	5.54810250091689	5.78258457451524	5.995532632199	5.94092215224528	5.96491821806177	5.97336682075858	6.00946842375023
3.67605715601884	3.64518895751183	4.75197980034744	5.30790191665435	5.09169857792118	5.510356268154	4.84996052015105	4.12367285707966	4.22368849982575	5.80612071668624	5.36726129349745	5.35110285288576
4.8075977929398	4.87512412327839	4.84044022204656	4.52478279419803	4.85489691132386	4.7701614901825	4.53126642655213	4.15847393909384	4.28230249521865	4.99342913145091	5.07482839756862	5.06373334054567
4.8775738386928	4.67595560852128	4.52593969635225	5.22112310886614	5.2377931099714	5.26976483839464	5.03736123139531	4.91046798807399	5.00080760206408	4.94203949457989	4.99935934821826	4.94358954925349
4.84731566805335	4.77275561804062	4.6376263068068	4.56818660474061	4.58209711999985	4.54587493578342	4.84951166874828	4.74127992992463	4.79881480402707	4.7966591526197	4.76934756198218	4.85747710735165
7.77351545421371	7.58472383526878	7.45488455146709	7.76004220584279	7.82078741607919	7.80273178010303	7.00490631284671	6.35133111956632	6.34001657556136	6.76351160104637	6.69734844074425	6.69748701747959
4.09310426689047	4.18513379096037	4.45127253280516	3.9736149068091	4.37254307347576	4.17973685396594	4.26379358606253	4.31275823748622	4.22257263381427	3.98307774761303	4.13333329976191	4.3070466919583
5.39852942026738	5.66129737352061	5.80537243603001	6.17783517349896	6.11445965297275	6.07685334973652	5.74151998780118	5.78535251958973	5.58114981447341	5.48514536920912	5.40596757208639	5.46287239628843
4.08661996565485	3.90986675470283	3.84214350687629	3.46992805564092	3.3990513392313	3.28207283995413	4.09076031710509	4.30348247715312	4.37708200227496	4.79105825086292	4.78375658072652	4.73691429809404
5.98098201447007	5.98557373238228	6.73110686551182	6.74706828670485	6.88642191225145	7.02147618637734	7.15629044695513	7.39528239033059	7.58067290068184	7.78748176444189	7.71477937133203	7.66129867635841
6.03156372420118	6.01711978386512	5.89796958323957	5.86424060404728	5.86659744279599	5.97360980025387	6.001703870873	5.93051258338338	5.83863885090349	5.35776989710752	5.27698209593557	5.43243095601138
4.47438550372959	4.31986938613285	4.63792089376911	4.82766551260966	4.86905203844715	5.1460994760716	5.01595974963068	4.9438694947045	4.93964696040062	5.03468037132843	4.97801478679396	5.3168644561063
7.16406618832772	7.08316382371351	6.9303642817679	7.04534851077975	7.08121595316955	7.07848193531702	6.68147392818227	6.87253911537899	7.01038388965299	6.58695900896686	6.57372483459714	6.60881075755477
5.86283999245175	5.75968208091324	5.88681799895862	5.63853732343876	5.82411268340037	5.88163359427104	5.70321210602009	5.92679236239069	6.14770118427	6.10031637182104	5.83350544720258	5.94337232936159
5.63649114728721	5.98425842215382	6.24206604034363	6.40270538861161	6.32945641872772	6.55602278810767	6.36247371501634	6.42032467607142	6.22725243350126	6.16050897163488	6.18167600947076	6.359118559627
6.68108714635263	6.52220645523504	6.53894164724799	6.44903194699046	6.5451203016576	6.56404539358232	6.23834994160968	6.43248545751645	6.42727197016211	6.38878384597633	6.18740537230416	6.42463595643848
5.99395513612188	5.72000252616244	5.75450434385992	5.73634674242474	5.71621274493866	5.75790050722869	5.20788736993415	4.98415412094759	5.0205505082834	5.06584659884308	4.97897180836959	5.08131578629591
4.54668231321917	4.50022505660793	4.3154811859525	4.49353343187837	4.52978142445936	4.51193602783774	5.15660813071068	4.77056980720235	4.73122538606778	5.2097697437218	5.17293190740711	5.04403743275953
4.87829223769207	4.77142981381071	4.71703015066637	4.77405728987476	4.73847081328858	4.692923877149	4.90615583321131	4.80041179226075	4.72105525714899	4.89267321370563	4.91716082976408	4.94620644209289
5.10971348865448	5.16220163714204	5.29744764800667	4.93027376774799	5.1624035188797	5.23490193330313	5.4259520848907	6.06308376772258	5.93855005419574	5.69900592709112	5.46694419007423	5.67779940869215
5.58585642751141	5.18734812486005	5.39875361364752	5.1869082777738	5.22256961922168	5.46535829566914	5.33751017886245	5.55186554192051	5.27882818495925	5.22093126950316	5.064294710371	5.19839382645473
9.22762592241053	9.05345013988096	8.95738226267316	8.99969835199408	8.91933733172544	8.74495523326071	9.02801838522887	9.31495407505008	9.33179733064179	9.79015515645176	9.8066709020498	9.82242613972766
7.7391824818758	8.00680647245932	8.87584992818447	8.71252777583378	8.8051069653642	9.15259761622377	8.62949726859887	8.46491098666576	8.60041827515295	8.85422038424807	8.62087881885557	8.7010749505053
7.96127797332269	7.83817808813429	7.61582715491387	7.73248809994484	7.7398249497204	7.74156554426313	7.56434115572231	7.50948887210858	7.45516758961991	7.21605662149277	7.33951230477579	7.35428115490378
