T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
7.40795569757478	7.67720312886821	7.83372556627018	8.01417059749812	8.05137527048664	8.29863823521656	7.81564624231988	7.87520695567307	7.8526812253431	7.30870369724434	7.31439840698846	7.44286738775102
5.84405828644218	5.77079281559776	5.79754901433338	5.17910855844361	5.56076567578837	5.76595058912549	5.11726631730612	4.94361771093368	4.90032785982902	4.80018406093765	4.67623504547807	5.10316304550054
7.46776217070251	7.31222403309649	7.34968069176983	6.89712918741085	6.82396975440562	6.7712058249616	7.04490188181042	7.01051302489393	6.98832376330019	6.39183976777444	6.45556136691944	6.32608687048172
6.8250675616903	6.74717518372591	6.67873709230661	6.2595681343278	6.25583845841662	6.26660503088611	6.29038963202955	6.07212643950765	5.99703889741272	5.97156881742885	6.0157298218734	5.97220319885392
7.10016288216557	7.33646394002267	7.33324340016762	6.92175578365153	6.97554093204504	7.00388113710754	6.87090042213736	7.23120756757582	7.24196409980011	6.92042253318586	6.91558507962402	7.02866519472297
5.13441629451987	5.55322050150752	5.32639216385657	5.85336339901323	5.99214832247298	6.14454884647543	6.19728093595128	5.96453918818073	6.05019714237764	6.07786613429638	6.06311627847872	6.12634118137933
5.23000921468672	5.67582345329581	5.59445912369354	5.76362795775385	5.95481903702057	6.04851676942861	6.40094670221002	6.2420264334865	6.27596878045714	6.15431021014578	6.16306265812773	6.10792842328222
4.16127391396076	3.78115843682613	4.0856471313391	3.9451157218562	4.02737212388539	3.98048741456304	3.91148329743984	4.05986602387924	3.60024789057755	3.86813519304125	4.04415309060592	4.05073343891506
4.84754761732097	4.86155690905667	4.75491582152649	4.44920676305675	4.55729012619065	4.53501835914944	4.11256640708636	4.15213119977636	3.9475919285668	4.08224899720159	3.99550762435544	4.00746399828834
8.09696339024544	7.88042605252258	7.91621875245493	7.66654019445231	7.84138563253467	7.7491310737567	7.82480797992852	7.52554158621576	7.687572147604	7.52505437809619	7.56460448020406	7.50610763854806
6.33615853242881	6.20496210916735	6.28222478329285	6.35749085647458	6.39457931955902	6.44936356026914	6.31423479681111	6.09024915719241	6.16825018159878	6.21731817487002	6.2200477031436	6.39309699740175
5.25145226224125	5.66106625350032	6.07938651386168	5.393372144891	5.39390278572922	5.91568210070179	5.40059465580823	5.34945965455903	5.30998920998001	5.42528111638228	5.68405529540448	5.54816135167371
6.98261584773199	7.51526143493939	8.04994639908942	8.96795855206159	9.02617121673953	9.22070164902994	9.34966332517497	9.20494458604062	9.33416883598344	9.15669535497903	9.08202899268145	9.18555619694088
7.70632686366657	7.68647306188715	7.62257113365301	7.93410003276187	8.12309752939645	8.26400064450327	8.14129993408515	8.1320084586934	8.34524298147881	8.1746254880553	8.17016003723163	8.1052302643606
7.28749040365442	7.33553012763791	7.08736785868192	6.24659958662322	6.15930876481593	6.03059066678116	6.41933788686843	6.94893727911095	6.7588039221024	7.02415550284341	7.09557959415523	7.09575369022641
5.22344436165183	4.9783211678247	5.26011630877532	5.34910669210582	5.3722977234534	5.14151662131506	5.40689547782993	5.40216136018528	5.2218106390017	5.84046435712396	5.80286819689957	5.77832914584408
1.24340744435182	1.301353330937	1.2820332494689	1.48614219081833	0.304174462946111	0.643977833594194	0.530913546274056	0.056753978458376	-0.0204802019909814	-0.0332256699100305	1.08310204716567	0.891462588137332
5.7252762304576	5.30064703703872	5.43829229117861	5.12895361659026	5.16751038411786	5.20736672517172	5.61751972539309	5.65296505540416	5.76312597886113	5.69140857040312	5.54416908121353	5.41955596091288
4.78045035805612	4.97293465303588	4.96472725977408	4.98009079464989	5.07240490629457	4.8895818608768	5.35564101893235	5.20331647744381	5.05223012572084	5.26366416002067	5.3477190386325	5.28960442973966
4.56411138717838	4.5060496357188	4.29123799361754	4.09637179167849	3.9964070679537	3.998909518644	4.30735092193785	4.39533189357127	4.22248845660714	4.24255311805776	4.34270929055033	3.98264337695685
4.76142319492722	5.27413320711836	5.54504545274937	5.14382729513904	5.49122554978428	5.4446070320105	5.46976679835145	5.57754839659147	5.44495354223669	5.69463070090176	5.73294492317499	5.85032916201325
7.56045427853123	7.42164749374948	7.33480058714291	7.82375483972242	7.80556716160317	7.79523934320274	7.67930734789228	7.62184218147812	7.70050025007957	7.97069580091382	7.9881000926606	7.98043017033087
5.75318883612399	6.17532225160041	6.48723438094621	6.21943598852491	6.15298768598721	6.29379581432658	6.14678962938285	6.10645748872414	6.4613949661498	7.03773895590775	6.77891144034005	6.82096850325675
5.84229331295199	5.74908184144419	5.46239220118553	5.11693216986374	5.0927662410299	5.08743350913059	5.11452847833654	4.91134092893713	4.90737316930114	4.90842486527147	4.98275462522529	4.81970201560762
