LL20_1	LL20_2	LL20_3	LDZT8_1	LDZT8_2	LDZT16_1	LDZT16_2
8.80631243053401	9.00567702667062	8.9416918242857	8.68163766861248	8.60687517622795	8.67648205703734	8.5868688068222
6.36446153368508	5.71015556963919	6.21623911595042	6.06432844700064	5.98954067802141	5.99077996500128	6.06111499549292
6.16383868118161	6.04471239321675	6.08194154045872	7.000666450788	6.92493666480784	6.68520569088897	7.00123449635398
11.2482666741887	10.6727590314485	10.5666198014999	11.440469343612	11.4160118361815	11.4317751541381	11.4491892412631
10.4069672566716	10.2955747807442	10.22316232438	9.98079001061915	9.92612061327491	10.1199694834457	10.0574770071217
8.09880482291172	8.00965928557273	7.83210191176794	6.82306207565461	6.94419676139066	7.03179907937599	6.92112743442456
9.67335522396969	9.50385376181151	9.32801411152452	9.84209591988203	9.83361473916987	9.76448172324905	9.72717021266803
8.53301835121009	8.70005138747583	8.61500035613925	7.80924632161698	7.64899550937498	7.81562742352531	7.74741781142181
10.2972307383228	9.93211224859735	9.94894760049563	10.1828980623551	10.1364445284416	10.2657638751687	10.2284702388741
9.23691757744546	9.12602418738249	9.22882452045435	8.82087791205461	8.85600509130304	8.87607995636095	8.89185478192935
10.7413895461642	10.2874722211468	10.237206258549	10.6756241073242	10.7433989540801	10.877727972779	10.8377391528353
8.6613799900144	8.49843861393197	8.57132196919778	8.93191248846189	8.95664564527818	8.89781077555108	8.85445505674963
6.35052041119855	6.95878558839631	6.92631472464095	6.25407349229928	6.30967713075851	6.19052766075816	6.21794449668383
9.44065495618604	9.26552551368621	9.29570275942124	9.57210254806567	9.7987699093574	9.89899020860419	9.91913807856447
5.20298244879212	4.8865796585218	4.78566356263957	5.43973471443906	5.57749359456572	5.59597006290362	5.52977790240162
8.01731918058163	8.37971361697047	8.399527199391	7.02090283983906	6.94738192734477	7.3811060155121	7.2376913501372
6.81889605877674	6.89997898121068	6.98538927478286	6.00867200484999	6.0018477962733	6.06325540949078	6.08912652115733
7.13171490488297	7.42635636267089	7.61359233344888	6.16958702546903	6.14743385669846	6.37268042114921	6.28521783816454
8.11126045041679	8.23455546489661	8.32143384944945	7.03290981337827	6.87228280368539	6.96882355469609	6.92335200955793
6.15584467966485	4.90663038463638	4.70361919634363	6.53301051315258	6.6596015744842	6.73825543987463	6.92112743442456
4.9305606314319	4.46788769554607	4.12249758805768	4.92507404425752	5.04683679109685	4.93727725683919	4.99940623698925
8.02392226725829	7.86854290253032	7.78964243622436	8.17338588950986	8.16897502446186	8.12641604946293	8.09596346314863
5.39177972901378	5.46175233490603	5.47106904758903	5.008503261129	5.12767129020186	5.07560771267396	5.15135849824595
7.23397406962797	7.11776601622396	7.27305344069508	7.22656793218677	7.27854466654019	6.79193489760348	6.75870413844464
7.77006657349372	7.7206328683754	7.8449188892927	7.15878406510743	7.0605465011579	7.13233158363892	7.20880123079229
6.263920442775	7.11345861881099	7.17495630229283	6.06432844700064	6.20178966303873	6.22066572869457	6.20702967015633
10.253417987057	9.69470505429172	9.59404164275972	10.9125781793652	11.0286541198033	10.9059698150855	10.9680409661963
9.0894295320987	8.58031049156481	8.70562359447545	9.16707837367442	9.27073848461314	9.20344767711883	9.26511178311509
9.98333901586654	9.53478559057225	9.4958777024627	9.82493413108619	9.94973949774943	9.74614397724176	9.67201230830368
8.13991208301826	8.75362481693934	8.88076114671341	8.42796962933862	8.3922565735696	8.45589540772729	8.4022226324113
8.63142570340805	9.1461956749249	9.05495910539552	7.78341881122644	7.73997108989692	8.00827933824251	7.81007233195904
8.28440529125681	8.54075747169897	8.60373286638367	7.53310430309214	7.57060589063456	7.58020864834865	7.52962628455673
6.38512384361136	6.4104179135955	6.69105184037121	7.42791453701576	7.2683926693047	7.41245374323944	7.33280788527137
10.6536337480839	10.3951918870459	10.3324315245144	10.2266802809111	10.3057711414627	10.2886182162823	10.3140398963548
8.08202825509638	8.25033503117317	8.30992440376085	7.79756383069692	7.77803730112033	7.91689353278577	7.84921007833326
8.88820959698294	8.78646354787749	8.66464261682358	8.90712074375683	8.83809839018769	8.78509746975065	8.74614993298072
6.77781557093468	7.019898983611	6.95615434111372	7.13298581490025	7.42739816074131	7.21699850590454	7.44544712729602
