temp10_1	temp10_2	temp10_3	temp14_1	temp14_2	temp14_3	temp20_1	temp20_2	temp20_3	temp26_1	temp26_2	temp26_3
43.202091	35.620056	38.979565	28.511314	31.700022	30.488197	38.986286	42.118702	38.070156	44.51601	42.929512	45.712742
25.195213	21.226065	24.089193	22.451443	25.264097	25.707918	26.579195	31.146475	32.356178	28.142065	30.583183	30.490864
25.897505	22.547239	27.670204	19.211319	19.057158	20.40498	11.283784	7.154391	8.88789	20.421675	20.750013	15.879971
60.977631	54.77425	53.115555	62.069763	60.732937	56.072346	39.604023	29.045532	28.39366	47.588882	47.140079	48.684525
26.339836	31.300159	31.735361	55.107323	61.524136	77.432793	83.996292	118.0952	133.108292	71.72686	69.510742	65.861603
88.103165	123.009651	119.626083	116.415268	120.972305	148.978088	77.328491	96.362839	108.308594	31.754107	33.434372	34.092052
46.086273	44.575436	42.310001	43.205357	42.764313	38.506767	37.527164	37.520889	40.21822	34.246601	37.319115	35.702908
128.277252	137.746719	128.219513	201.724884	240.88475	264.138489	291.012848	339.834106	398.858276	220.590195	208.047516	202.847321
45.827999	61.879288	51.766327	90.499695	101.910324	119.369537	108.957855	140.542908	173.878784	69.107025	64.944691	65.57193
59.199844	71.514915	78.789818	108.495712	117.622177	118.637085	102.724449	89.130264	80.370735	99.562172	87.45874	103.22718
9.652473	9.307008	11.315203	10.675427	14.255	14.715865	22.755476	20.69385	15.356726	21.807657	21.28829	23.410261
34.796402	34.280182	42.187584	30.386131	34.129059	31.095671	40.336765	38.191647	39.98291	46.475529	46.504883	42.442379
14.841025	17.21019	16.822356	14.359526	14.692669	14.880651	19.304279	19.187878	16.577622	22.710457	23.179087	22.211132
50.354118	51.222984	48.135475	48.177174	50.49403	51.92218	55.298817	42.267464	41.781471	47.924389	47.664177	55.783272
95.257904	122.302063	105.096169	123.491119	116.263397	133.546402	116.292458	95.657394	94.540024	168.280975	155.73793	144.134628
17.9774	19.863253	21.616968	30.738411	31.30438	27.240406	33.627228	32.082474	23.13636	30.281364	28.442081	30.687738
5.46731	4.561423	4.245777	7.963226	8.605602	10.481856	9.75	10.286919	9.060537	10.070395	9.133054	7.488492
1.44167	1.454311	1.360936	1.138467	1.072399	1.28548	2.012009	2.046009	2.014796	1.506352	1.440117	1.627824
67.150909	97.175102	107.412193	152.05246	154.365921	175.720581	122.940445	99.252884	108.240936	126.413811	120.602898	118.546074
57.887184	53.124702	61.281536	46.763519	45.030209	44.158325	44.020115	41.181267	39.762901	39.615086	43.195808	44.900856
23.679585	20.109447	18.564569	22.291834	24.27915	23.260284	26.256973	19.628542	16.747989	21.003231	21.448139	21.255354
112.444656	107.125526	108.277374	120.84668	137.1772	140.409332	136.938553	122.571823	144.413971	114.746315	123.156975	118.486061
418.929413	387.8349	413.620544	322.028778	307.456665	287.507385	219.054459	202.538925	231.580414	221.041275	207.131927	178.150909
125.065163	144.522125	173.693405	197.755295	210.771408	206.883728	167.760818	149.759415	145.957458	163.131805	159.081757	166.082092
128.388847	123.007477	125.27552	67.98214	75.484131	66.039276	76.919617	67.468681	94.598679	108.561234	104.943344	70.258553
25.237719	27.296244	24.344744	25.89575	25.920063	30.734022	36.922668	40.226509	31.718822	39.928997	39.752392	60.604012
39.305466	37.779255	42.625244	30.3461	26.833008	26.044588	38.11845	40.077454	36.3535	43.037811	42.85453	44.335793
30.792873	29.590427	26.226376	25.554129	24.066938	26.874208	37.639969	35.094925	31.202141	35.532848	30.016973	30.210346
86.37088	83.665131	79.989578	62.030376	72.662819	60.811275	70.260178	75.044357	77.641876	68.115288	72.75106	70.701355
30.089216	30.752298	26.002867	25.584995	23.223448	30.455864	29.382195	28.961834	30.578794	30.832504	28.5951	30.380629
63.871971	61.498524	56.489708	49.6772	57.440956	52.483688	60.684093	60.335407	59.311054	55.819416	58.803978	56.048664
23.350077	25.080423	25.698587	17.736055	19.708881	18.745205	24.155245	25.1523	21.167753	23.580465	24.675465	24.888077
