ZT8_1	ZT8_2	ZT16_1	ZT16_2	t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
395.735208074242	407.21185843062	467.459948922358	460.506739334305	691.11735099608	632.429676541594	679.274713031236	535.439368253054	571.028744131722	592.771618308927	799.941862837508	787.796873326353	820.412703543805	1223.16153117479	1298.8843001923	929.505309201642
35.5947710447089	33.9668206002462	35.1109237321344	31.2422965823856	38.4035325197104	38.7924658619723	34.8080853847345	47.6625801929043	46.0501695069509	42.2271420974517	48.6695622218084	49.687925329601	56.7538540555579	68.7894155523116	69.1830442004606	62.6968777891676
9.42693140832652	17.2939458139148	9.59706207883062	10.9828940174865	21.2540867794479	18.1077005959545	18.5077585028089	23.9033799724124	20.8706134862309	30.1832578892074	23.2457957035106	22.5525216125701	22.2596766727001	17.6811650835531	18.0457610501151	19.5308643536369
24.0631806964726	23.7357383449974	18.7487733240374	18.6168717955644	35.594571579495	30.705189216612	38.7322381526055	34.0509629139261	33.157023351763	25.7826078900412	36.5932731256169	38.0028232504968	35.9165550650968	23.3598595800818	23.0592201825019	42.4219320846002
52.0051111556605	54.0500561383273	50.9184249738552	48.5655538480239	76.1027451383909	70.2084251381797	69.8236023903524	71.9515739003026	73.3533025414666	94.5717157717443	91.8899653029146	79.6796873326353	83.7860257188587	92.9238671625587	88.2341889035304	77.9575896098098
79.0599962034456	82.469729069574	72.5497424625258	63.2462803443276	113.062757509646	107.067743694918	103.329829869866	109.240884709479	108.847375486337	135.104018395643	129.390020917404	130.964302013148	134.048969905309	170.828457286812	165.842536272878	138.782426723512
1485.02697327687	1639.8678057019	1847.14975028308	1939.73674110186	2045.92356447682	2110.84605713381	2340.09690755632	1970.16088414056	1956.20769341615	1756.16451019376	2094.64717278182	2009.53921293047	2098.80915512074	2740.61517616907	2742.96106868499	2019.12013319549
129.621584653405	147.645512325233	144.099484925052	128.722320517842	188.165502648037	167.411269433376	164.003268819256	182.88217938946	179.380469158836	197.871184173224	224.093551198063	227.301476931986	222.889075736261	279.078571126891	275.938098820092	252.147714533997
47.5698840986465	40.4086131313288	39.5481170631438	33.8848273517203	48.0131357362368	40.65876047244	40.5433855839305	48.151620334664	50.2973235345423	49.4071499908281	48.0339680588509	55.6603108366987	64.0750672143685	61.6910474316507	59.9582793968688	48.9622371505897
601.973266225391	705.807888694919	751.717646690145	806.091041057294	808.058830138732	815.63759746918	886.802022870566	677.627789469686	754.41478768022	627.976818302257	1036.38289145768	979.432547423662	1036.10690660723	1557.84958806395	1517.47111836436	1107.61961716542
