k4_temp10_1	k4_temp10_2	k4_temp10_3	k4_temp14_1	k4_temp14_2	k4_temp14_3	k4_temp20_1	k4_temp20_2	k4_temp20_3	k4_temp24_1	k4_temp24_2	k4_temp24_3	k4_temp26_1	k4_temp26_2	k4_temp26_3
4.81289120730842	4.33056868961943	4.8990527895817	4.74959574523981	4.57501515457673	4.38342175562768	4.84956436345188	4.31142239935093	4.55931348922256	4.38955732815246	4.58159610958426	5.18235590208662	4.98567756084844	5.13541081679685	4.87783304652184
8.89321037182015	8.94783650433542	9.04606781876584	8.97344176371776	8.50890248256327	8.50274718829509	8.78449750158997	8.67752416970589	8.71291362011799	8.2142734108715	8.44224925780191	7.95996348075017	9.35781710168957	8.97635031114779	8.83388969893424
8.57631900103813	8.76773272840148	8.54635011406096	8.82123110318497	8.34584420060922	8.26152945060717	8.71132832125976	8.50737869068374	8.63599380613443	8.10434613147399	8.21985683646546	7.77113001675779	8.61260335467328	9.13979073426719	8.43168501470297
9.39968803127845	9.51479722909124	9.4817705488497	9.4845238397662	9.09018932514102	9.07458366018076	9.35324887339052	9.27962934627987	9.28274762620529	8.77993277319704	9.05959368485934	8.64386783116496	9.93501794258191	9.7125538130587	9.30221771805994
4.76815289254313	4.67737145314582	4.62737946547403	4.48189996203616	4.5988618965311	4.46142426762895	4.55842942211012	4.5355457087665	4.67338525593135	4.58728769525464	4.54228318555943	5.08771902794854	4.85192617195961	5.21873920039574	4.86624507224663
9.82693297908939	9.92789257635021	9.87085368426644	9.98923276739948	9.51792058121382	9.46734423917277	9.69129232933089	9.6147426884441	9.59454760929554	9.03764573026648	9.18836944429674	8.66655542587286	10.0848061666564	9.96515069101532	9.59679738228138
8.88799266254913	9.09471911311187	9.01659898059715	9.14302080342107	8.67093957457527	8.66402070475637	8.937457924228	8.78838128038091	8.85498072257418	8.29916230845801	8.47654422708618	7.96329919331342	9.43551402270455	9.15525695987882	8.80459157850831
4.57388407212107	4.86228916906361	5.01287268913887	4.64088948579731	4.52610555409579	4.47402430440859	4.61121683646956	4.50406747729333	4.42545774248778	4.4611105891775	4.46870205317832	5.2050759785867	5.14890790971674	5.44951940722491	4.88932868535967
8.77452867280369	8.89314295858973	8.88688948065504	8.94196811059372	8.51518190505955	8.39423474111531	8.66838171160638	8.60766385057464	8.56387177118487	8.01074001678637	8.29687544674348	7.84893216836142	9.02551051598752	8.81226371462032	8.55950718831467
4.2224117016197	4.49350726074564	4.46232021920354	4.79539943485294	4.57501515457673	4.19838986179516	4.75889400451182	4.68339117673789	4.49393748037054	4.33980429295536	4.46028981336212	4.72863793464371	5.03007168020689	5.48667240564238	4.83091199913435
4.96929276465099	4.80700673356242	5.04241696475288	5.00485280048189	4.74494015601904	4.84770277392637	4.95543299855871	4.77415664066107	4.69847623689419	4.68350301051394	4.92508034783807	5.22744379161516	5.03007168020689	5.14318816738856	5.26960076647784
4.318627016879	4.26643835219971	4.6784536500683	4.78408412162511	4.31198074874294	4.35645470802741	4.34645361671901	4.46099875540144	4.41540407782385	4.28827399231528	4.31856170375046	4.45300349203029	4.90850970032597	4.85195686972412	4.75753881280413
8.91709980400639	9.08254928964914	8.88349250465449	9.02602036798281	8.56748148189132	8.49194621240585	8.71535257781856	8.57962527562378	8.61143437937388	8.08245352562515	8.25554151811813	7.66040319889126	8.97672693433406	8.98557230746512	8.70646462820986
6.37938104795809	6.64305708862049	6.57443058552508	6.86954089760545	6.21887134435146	6.28674573621601	7.289558681716	6.98075412602871	7.11351373617303	6.76272970166452	6.92660781758465	6.99949184493681	7.28641143346667	7.75884746533264	6.89789069886309
9.56451192055069	9.73404390228271	9.69288657198569	9.77696671675595	9.28559202426241	9.27554289190586	9.55730888221621	9.41836466437021	9.46376709938525	9.01635941115067	9.20199332653499	8.75389788704545	10.1603952273382	9.85462386347285	9.39435254418294
4.81289120730842	4.94655808596121	5.17281360200856	4.93495078725173	4.92551240166086	4.91393647232646	4.90699264350095	4.93230447432703	4.85544558323259	4.96634589742792	4.8039885309207	5.08771902794854	5.28335810948912	5.42420831869572	5.22493171714411
4.98892157139992	4.89446957481276	5.44767344323914	4.93495078725173	5.07751549510591	4.90465865873845	4.98906377643998	4.86781574787532	4.84798977831354	5.05123479501443	4.93118054737448	5.54492598147132	5.38370863482159	5.83284804677641	5.46663761353739
6.9864825259485	7.11534576370183	7.06418477983512	6.99015628927519	6.75823697863251	6.78588118882706	6.98906377643998	6.9362408888862	7.00036657854501	6.5348202753605	6.63862705462063	6.4718625192816	6.99317209739536	7.42898809680905	7.0541558191623
9.36113956434911	9.46164276209039	9.42448594569467	9.42521137923517	9.13878343302876	9.05322544497717	9.35582914689905	9.31935658089315	9.23245480889654	8.74173170990794	8.93535952210681	8.6292422674048	9.5316073299339	9.66742443756904	9.28545772208845
4.92921532527565	5.07379327425732	5.31677937638819	5.1173275297403	4.99005265385557	4.86693899278929	4.96222216422135	4.76533279027406	4.74738583737513	4.74213074048465	4.70064878122802	5.11196657419522	5.27107977971068	5.49884711958848	5.26077691609083
7.58843238069023	7.60142259991252	7.64353523386508	7.65338042998051	7.17789956329514	7.13632889366291	7.45030744686362	7.50141302384735	7.37187670228293	6.87177848882858	7.09636318000733	6.89157650576992	7.79195864955472	8.09086437784358	7.52307355916711
4.71020554333385	4.67737145314582	5.08089111256752	4.79539943485294	4.51361460991258	4.40989396698887	4.81996958126359	4.84286939074509	4.73126617201186	4.63619729573558	4.42614159095027	4.56262798320479	5.05176675130621	5.25508104745946	4.854563267199
4.69833144304556	4.72586997083701	5.26759182676065	4.79539943485294	4.74494015601904	4.67292837282266	4.67872365582783	4.66453214948657	4.79469155215349	4.50691427879062	4.64235014066335	5.11196657419522	4.90850970032597	5.14318816738856	5.05160011425855
4.17178562854973	4.19932415634118	4.72778136243187	5.1173275297403	4.86779690380458	4.7884055902426	5.47068652746846	5.13770382475017	5.13204968761046	5.15557145482916	5.25189066410517	5.35482309809139	5.73610541482121	5.17388496461148	4.98886435891058
7.27532323265813	7.29283604226432	7.46777464929565	7.76550532546512	7.53385782981997	7.48651524859178	8.05802775097234	8.00531927162525	7.94989062826691	7.83334376591292	7.88242836901611	7.78250480662245	8.83638532106383	7.93718470659115	7.91907602875372
5.11038508388558	4.9567538530671	5.57443058552508	5.647148476269	5.30474917951186	5.30095959543571	5.80115973148883	5.78729204285021	5.65641217732764	5.52186462025659	5.59702615015386	5.80498882077383	6.01542490424249	6.32854320940048	5.99419780321363
5.40152002522734	5.50744645170351	5.52645055662326	5.22166418955503	5.18382439725226	5.15991571398053	5.19329682865759	5.08194055322816	5.18627007860834	5.16512576154241	5.06480511150468	5.56262798320479	5.62471673432539	5.88943157514278	5.30436618463851
4.45189354774246	4.45086292333714	4.88824603462512	4.69021719816088	4.26803740115534	4.51117730282606	4.49429908469041	4.32349523165151	4.29992686040391	4.24387987295682	4.6644891179326	4.81978582270191	5.20161496004758	5.06346097491783	4.57026024461155
4.46596873295418	4.6271856959776	4.50538894109543	4.22166418955504	4.26803740115534	4.18312310514185	4.3670638963943	4.34734197360587	4.28895574258291	4.24387987295682	4.23226185735624	4.72863793464371	4.78441935260133	4.88943157514278	4.54140538193937
