k4_temp20_1	k4_temp20_2	k4_temp20_3
4.80081352921206	4.34175744862849	4.57432923501287
8.70854270431867	8.72282395035656	8.73909104949307
8.63536961974583	8.55363836498692	8.66078839470888
9.27804651226694	9.31819345854056	9.31669196206608
4.50955460184845	4.56591550692108	4.68835432006333
9.61706503212946	9.6487997809281	9.63267764508077
8.8615680808882	8.83233518517207	8.8829369146785
4.56293892725289	4.53427074663317	4.44065159389864
8.59242333388615	8.65396678289899	8.58860272723709
4.70957207107364	4.71389708607837	4.50873875099856
4.90479290966216	4.80513602821348	4.71278557474633
4.29900497670438	4.49101216285044	4.43091432386714
8.63939274370081	8.62573363692353	8.63645154928227
7.21942559416408	7.02165733211677	7.12638304236132
9.48258398463619	9.45452889586965	9.50000636286441
4.85562563717454	4.96359137140431	4.86948422988019
4.93766906691441	4.89911471256775	4.86201811052738
6.91944313031067	6.97662038245453	7.01269647185882
9.28062052324868	9.35795682662474	9.26636308861642
4.91145567728323	4.79636084594174	4.76164808272653
7.37839499135117	7.54667050836204	7.38520255791678
4.76942106735885	4.87381351839788	4.74560962823573
4.62886441521926	4.69521700156333	4.80929196102143
5.41635201280357	5.17053565637083	5.14498918035321
7.98321944926058	8.05450948696878	7.96736828817547
5.74209945291178	5.82324468190162	5.66769333806124
5.13977787019066	5.11430219737626	5.19950908440509
4.44712225521831	4.35345910740157	4.31554290215663
4.32018272540327	4.37725197187666	4.30468686228093
8.54873739796338	8.46513200019089	8.51497902869098
7.86229595191679	7.90758649090817	7.87632958753175
8.61609956999484	8.61957640578744	8.61516374249644
8.99961238689712	8.99753113184009	9.04377512004247
5.7786010123566	5.88361692741811	5.83259281218745
4.93705221064696	4.98734691085956	4.99725183015606
9.28744449175026	9.38958552954516	9.31983254742676
4.49096594634439	4.76002934185586	4.72150489206496
4.80723211821489	4.51330467968369	4.72964783170469
7.97209581657079	8.03944044821043	7.98550977109996
8.0748875399603	8.09870402560761	8.17055869777124
4.16915153423733	4.37728195316217	4.5191273365821
4.57083340713949	4.57629157036375	4.66277339217781
6.32825307672823	6.1803655252447	6.20815952398891
4.70018753703933	4.90711404312988	4.90637473759318
8.78230146631678	8.80884372199178	8.79390186319169
4.37911466645321	4.36562359257878	4.71374932795439
4.44695645642142	4.29208877604708	4.44100925105066
4.86993134904646	4.76064430655938	4.94916275624409
5.19503816702734	5.41553000554153	5.29065524693251
9.20943295744129	9.1905633757978	9.26779624894028
3.84293436494682	3.7498906351507	3.81212018307117
8.89900518608058	8.8785116077578	8.92201357247595
8.20469710156023	8.10581497354108	8.20931574269224
5.00852660332211	5.00271120375555	4.86183891619739
7.99899459621846	7.95764552226018	8.03618063703924
4.77650961447493	4.84857440994775	4.89909601109819
5.3521522830597	5.23791122358923	5.45300755660884
4.46463773752159	4.48023070455508	4.59265502457441
4.87737783185317	4.75133949067707	4.76971242860893
8.58200563284385	8.66182142581098	8.64077536891955
8.92441267909237	8.88759448344982	8.98838302678764
4.20397172815162	4.27925503113006	4.14201401366705
8.97431104057597	8.99639776425528	8.98474311239634
4.61262640148334	4.69510214721722	4.69652682768102
4.94271619591307	5.07072986622592	5.25196474733343
8.28051088775577	8.30667562867106	8.27552514405092
4.83522920018261	4.79625624623273	4.73750174980703
9.26553338088688	9.16235031420369	9.23782361279859
9.8298991340297	9.76740059393265	9.83964196497283
9.09476795737814	9.06105458418684	9.12938840063001
9.00266678670566	8.87694595128158	8.95751047150522
4.34025601281348	4.37729692716022	4.37969229666594
9.19739484423856	9.12079763680002	9.12419213896812
2.71747907414932	3.00044821811369	2.0322488588471
4.91653782836154	5.02582546888399	5.13335733174783
7.58670102779608	7.4713045272337	7.45763580451801
4.53552749636275	4.60705352451298	4.87016643590657
5.28197501099364	5.16352486827623	5.19338482217142
9.20638781782795	9.27123354749263	9.19603933312689
5.33646524129227	5.42772818694714	5.5015050023063
7.69042552642567	7.66098775351334	7.6982433210386
9.69209221866912	9.64521726953879	9.67483175999429
8.91069952371374	8.8717585928278	8.88379629017786
4.77004689508063	4.74193136668413	4.64514886337521
4.92432462348463	4.84877696495284	4.9206179543543
9.4766163291662	9.49577283335795	9.3954221274619
4.45591303988242	4.30466206177713	4.56555871127697
9.04092673508505	9.0654642518017	9.00052208649579
5.84385379992151	5.71503718991716	5.84028614304894
9.55635735406919	9.6132579702566	9.54529816513789
9.52904045229802	9.52399058389295	9.50935102253598
5.81605043114499	5.59201130465364	5.78255976932942
4.78440991700648	4.76038721885894	4.80130071722978
7.51651737283533	7.34583592312366	7.41478155016356
9.46550926349904	9.37014445215688	9.43827953650939
4.07728670244911	4.11869095242326	4.09218112033937
6.94085155186051	7.01542806643284	6.99072049161408
5.70741542625852	5.7746211895763	5.80978323853595
8.85245913807947	8.82085478361248	8.74631967709076
4.35155399796365	4.14680112234609	4.11714934655608
4.50936830688567	4.75990960134143	4.56505241263157
8.780934557655	8.74377489908289	8.84673369761047
8.14860475240859	8.15906065987084	8.20930459934074
4.70866057305611	4.54545952777543	5.01818643808004
7.46713668896835	7.39461960352098	7.55782292181899
3.75360437381961	3.95395699837562	4.07989485863338
9.12811902476488	9.07054224618375	9.14176069657195
4.63694924178271	4.7692637039309	4.77787709130718
6.10768194792663	6.06581098075948	6.02412773692433
9.23122659447395	9.17937611544555	9.18892949718628
7.69924923470381	7.6272866739918	7.65986557194317
9.27345287132477	9.25887940464725	9.29506652376919
4.17044194989451	4.32898899881065	4.06612726015571
7.89044104550278	7.91069955532519	7.85772135279722
8.54226210095039	8.59818416698543	8.6231424843473
9.48461688534789	9.55867687524823	9.46512620251648
5.17423238691136	5.10704884570898	5.08903909869556
9.69298327024713	9.60240903941389	9.65168375746464
4.27794944024958	4.48007459701947	4.51891458794499
4.79117819117652	5.00233976784283	4.77748621603592
5.2445326708358	5.30124856632502	5.22262907823164
8.63637193341822	8.72549179858452	8.70753604247244
9.05641921058204	8.99208144093022	9.0191104486191
4.91730036606063	4.87429226499612	5.01092215166462
4.72561560034582	4.22831076897798	4.77832785239256
4.16930216902005	4.46888497863762	4.36929053706145
4.35860468560814	4.56589928749493	4.81741805425006
8.53638530006195	8.46378125339573	8.5064869922494
10.0490422460468	10.0866572438322	10.085237848728
4.28952058398734	4.16069808126831	4.41095828328424
9.43874112381604	9.47872087234138	9.49347883578121
9.56267478064495	9.53787645200627	9.56067075544927
8.86545571986047	8.8739342690477	8.90997424481076
9.3390889719158	9.29095657836011	9.34094798098737
9.61164914744391	9.45924925531047	9.5614324974764
4.32901653832645	4.57608295849151	4.61946801799237
3.8960544494803	4.18780710312444	4.46155706257445
9.19890949993856	9.2498316986873	9.22983417450518
8.68780061121022	8.75321278488695	8.6861312100509
8.62931037589815	8.64129763328869	8.6584207022802
8.93020843795327	9.006282303716	8.9630815265888
8.3538894041367	8.32818173823526	8.37306149604281
8.63536903626382	8.68919855141561	8.55190502445495
8.96143537469781	8.87411083792344	8.91223472577694
5.94401261160949	6.06898781335792	5.96304884097044
9.37652834559797	9.38254370458131	9.40433032217777
4.29947703778908	4.42381194388438	4.31562084485881
9.18887351666415	9.15612930698244	9.15566693450406
7.81169531350273	7.83078296747587	7.82769483955909
4.35062226936227	4.41228691102692	4.21380401409205
4.38066276489857	4.30443438079534	4.17829525069618
4.40878589703273	4.54467226541476	4.30442909523599
4.76873598636133	4.98699222972268	4.88433090344691
4.84923534127579	4.64728041631871	4.94929890905868
8.88082960503029	8.89450101912239	8.84879966566616
9.32947249614612	9.31477858554459	9.33793579659851
8.40493193446978	8.4365901505846	8.42763022529079
7.05366519249907	7.15280584291335	7.1976963244055
8.2984489342393	8.29960857367661	8.24986752991672
7.89695922924849	8.02989490313264	7.88798646316946
9.5619669258765	9.58034587563766	9.59709240905027
8.07810807290973	8.02710501301599	8.01233298773512
8.08838545237475	8.03378344879114	8.04753868382556
6.20771367604671	6.32622985214484	6.19045435669849
8.45991972089021	8.58112161626927	8.5825752434517
8.40020362642222	8.36146469817763	8.48602871335073
5.38653309208548	5.21821097672965	5.44803068521794
6.16753179518325	6.00966176242374	6.14847621506979
8.08552326532406	7.98545085135272	8.03407336049169
5.35190070104875	5.25752303412363	5.5159688121172
5.35755433402647	5.29523045515621	5.24557049592916
7.51643341881146	7.40734449829474	7.39298170950159
4.82170825046902	4.56616436746562	4.67108688772139
9.90377037748732	9.93640794289573	9.88814467458565
9.08809762585165	9.03911870230728	9.03217651273692
6.84659272048392	6.75631422269393	6.88559370445314
8.45315222893971	8.42203674477749	8.44803176390097
9.46396011350752	9.4418455291587	9.52325912937791
4.25847589316515	4.2277166092917	4.11716182766878
8.74542760928408	8.80360182744166	8.74012017016752
8.78457840862855	8.87794401449351	8.745245221268
3.84271468669936	3.82115905900678	3.8274539422008
8.69506400876249	8.70714805347396	8.67845954562023
8.43128434075482	8.3764593245944	8.46587216132214
8.69409725005612	8.68380284786825	8.69385124270726
8.23286354453631	8.16760520146302	8.22659054124511
6.37814459316076	6.47060238390161	6.4355721248706
5.93770500724787	5.97372890834233	5.98382220291697
8.61303424413155	8.62412369392319	8.56900585049316
9.89006941403899	9.88902600853831	9.9354654296502
5.17981525884256	5.13536006113324	5.06974458399617
4.87700898676218	4.78755695724828	4.86964199306172
6.03568781844083	6.02453879352637	6.09248883950455
5.37133452850478	5.49477522541139	5.36595479810965
8.25202847712498	8.18649400253087	8.21793496289686
4.82821576229942	4.73287395905536	4.75376650442522
4.76892082716927	4.7331551201431	5.07058977903918
3.43461496296279	3.67486200322895	3.52176799516696
4.98262851396102	4.79702649670001	5.22344300427555
4.25638912568937	4.52354591239554	4.62840789670101
8.69699947413025	8.81632636784101	8.60283849370703
9.19380344270063	9.28227712417314	9.22515990328012
7.15979719954989	7.21149560655064	7.25301811516562
4.81347858499699	4.66675966366844	4.94931528928727
4.93059550924578	4.89929883866611	5.01760132551084
4.82103966353885	4.73286648829011	4.75377373332685
8.91780487850369	8.96849641370006	8.9265868573888
5.85725718540355	5.88801153925965	5.84386997482849
7.80987773995488	7.86217830181311	7.81718031685437
8.64239968345619	8.74585871228357	8.69176831883554
4.97446405446313	5.17713431189285	5.44852312830641
4.65314612397429	4.89031950703746	4.6794342931074
4.96952910367914	4.99527054637238	5.09573546298773
8.80579273711893	8.8429166296302	8.84919468811646
8.62272067014366	8.63650055750039	8.60456802415168
9.07294691904039	9.0669206029646	9.06642163009878
7.77488837743864	7.79069131583875	7.73927722072373
8.16825204936224	8.19350897579264	8.14365405772773
4.28963596214255	4.26661490678355	4.26013762617153
8.12168675059309	8.14694518021889	8.07836799152241
6.27901368185763	6.27952396115909	6.35305547467176
8.91482209033173	8.78211618679208	8.82434039916371
7.40727818175501	7.39205111168153	7.41858009258978
9.13989552594683	9.09242733389698	9.12182018866222
8.66478482501764	8.69993448892096	8.7357049053209
8.65983981989665	8.64658425019771	8.72664735053477
5.80782557272948	5.84547873599598	5.84018734334025
9.34820239708733	9.46247460147639	9.34822167494569
9.72237182915234	9.76482157720228	9.76105940569623
6.9796889961701	6.94884291189069	6.95607454976548
4.41889235672912	4.22790054424368	4.41075925973595
6.24878939104637	6.19699732268175	6.08908782882355
10.7321893852859	10.6886377362539	10.7328284026366
4.5011091074056	4.63664672853293	4.4204534769456
4.80642607345455	4.74212892056175	4.80129693565757
9.01051511138218	8.98158247780344	9.01117610174595
8.95663381931266	8.94043745947772	8.9329692050039
4.60444149684279	4.79584331829928	4.5371153679325
5.37292893222454	5.15675030916293	5.17539167984725
5.23876984730409	5.31392552351003	5.34510677476634
4.55551978407007	4.27943216871757	4.2254013901219
9.73978584253794	9.71227778837698	9.75194183955606
9.54494834771753	9.47878770074773	9.52315765134452
5.23376324612823	5.25040126771735	5.2852399676411
5.89522860056713	5.80207820876968	5.8774797921696
6.36278877377297	6.49843033954521	6.64517568101696
8.75101968224928	8.82121248271655	8.73712757033499
8.8446505038584	8.82010879637036	8.81149925610429
9.21333246947343	9.06513525694223	9.1397732202304
4.57979277707998	4.52371278557732	4.55600779591186
8.6568701633753	8.79123316160013	8.69309391172317
5.59250271898684	5.42273393487097	5.60733649789673
8.84639488093131	8.79960721172313	8.84103498930565
9.12067099958013	9.15575557645424	9.21013675808247
8.80041183344022	8.85475048921295	8.84539477998516
5.08081419668789	5.1563657599652	5.24028959900055
8.58722292888565	8.71773596559839	8.59853597325676
8.73229307339098	8.75634561056572	8.73831025225981
4.59694183649996	4.55537232413399	4.44059683657663
9.04284655834016	9.03113463162353	9.07393331787729
4.67839803484047	4.53446125935386	4.58335254047086
5.24531195350283	5.14948901462083	5.10792265292166
9.44675578408534	9.45558558829193	9.45792371331926
9.0260031420673	9.09849741430528	8.95505281699579
8.97550129226816	8.99157985817089	8.97642473848351
6.45125928226497	6.42240821712047	6.45796406755619
4.63831768819926	4.51299402214279	4.5185228226703
8.1222028464857	8.24441535755256	8.19465755729906
9.33978567104183	9.37596780544564	9.34439888401086
9.05791236545912	8.99120186637162	8.99464844618181
9.36526761706378	9.35217286432925	9.38007969153665
4.95695309392049	4.94798918787838	4.98361130507375
4.3202873320678	4.2409114383208	4.40058759331405
8.94207717130285	9.06570706643485	8.91483625357499
4.06477949292803	4.17422359945523	4.17875690831629
9.32140021066673	9.37084721250825	9.34701815613168
9.62566508176284	9.62332050972103	9.59866601017539
8.37210739090947	8.37304529884896	8.37596127311834
9.44728329704408	9.4147838910937	9.45206839498604
6.10702090314068	6.17972052803231	6.09869011682913
9.05264988233437	8.96952859714722	9.04221328029185
8.8693050936793	8.87726718298723	8.85582822358345
4.87017868784102	4.74227435848067	4.87710505947765
8.79497868305431	8.74912135008371	8.78223392570622
7.99684441926332	7.91593714239695	7.93156234852184
13.1376349891065	13.0848084559408	13.1413965683248
12.1102345905337	12.1284810954746	12.1098374266205
5.01467175128744	4.95599874647592	4.9628060378594
5.41914847114679	5.47857238091881	5.47721725326238
9.68620092441789	9.71450838577447	9.76329197939241
8.3415841216475	8.33819459506106	8.38622678028352
9.55927681458363	9.55514088869467	9.5941132430738
8.63637466781907	8.69860209914808	8.60940884573336
9.28671232271982	9.32374501986137	9.27161846434549
4.97677557086572	4.8826373156915	4.92768239387426
6.79399221719307	6.58385220963462	6.63058413197159
9.24890484585667	9.27604292151705	9.23422719032124
8.98661265547733	9.02278428293506	8.96429213977755
3.97657287227781	4.26647978608316	4.16669247702511
8.85119331969525	8.87209683857978	8.84569670684934
8.80352112633232	8.72529315951666	8.78865707843906
9.33009779110306	9.32982328808192	9.32528963666551
6.85679279764992	6.96284395117897	6.88408555634849
5.16805838049876	5.14957240722031	5.23445002775641
9.79831060798976	9.76767450148948	9.7417582732237
8.75149865312589	8.85127674036924	8.81612178688868
4.69498167356986	4.24121296513662	4.58362755635239
9.0947514000038	9.04580848432653	9.10945680070422
9.46044249086888	9.40566666084165	9.45776972916024
8.68488237530838	8.56795784268493	8.65179518175954
9.5937740284941	9.61102212946785	9.58612914346681
7.52473152996706	7.49922586595209	7.5276467275946
4.76143636953319	4.76967660575769	5.03787795646813
7.3974150764076	7.48743348853834	7.51210961144687
7.42261371925424	7.38752175829048	7.39295017228042
9.50879781482317	9.48776486264202	9.54725210323088
7.00782816730395	7.07552056158537	7.07393357540395
8.00384487891224	7.85593830543942	8.0165614015864
4.44691212478493	4.27949681776674	4.47073933942256
8.32299181025942	8.30413208446867	8.33869142569512
9.52434175241181	9.46447036286265	9.49716107763359
4.52851551980426	4.37741869475909	4.42068459770966
